SampleID	Desulfatiglans	AqS1	Sva0081_sediment_group	NB1-j	EPR3968-O8a-Bc78	BD2-11_terrestrial_group	Spirochaeta	Lokiarchaeia	Calditrichaceae	SAR324_clade_Marine_group_B_	SEEP-SRB1	Bathyarchaeia	bacteriap25	SBR1031	MBNT15	Desulfobacca	Bacteroidetes_BD2-2	B2M28	Woeseia	BD7-8	Marine_Benthic_Group_D_and_DHVEG-1	Pelagibius	Bauldia	Calorithrix	Zixibacteria	Candidatus_Tenderia	S085	SB-5	MND1	Dehalococcoidia	Subgroup_18	Desulfatitalea	Pseudolabrys	GIF3	Subgroup_22	SAR202_clade	AT-s3-44	Ignavibacterium	t0.6.f	661239	Thiohalobacter	Vicinamibacteraceae	Sva0485	SG8-4	Subgroup_23	vadinBA26	Candidatus_Thiobios	Sediminispirochaeta	Urania-1B-19_marine_sediment_group	Entotheonellaceae	MBMPE27	KI89A_clade	SPG12-461-471-B8	JTB23	Caldithrix	Aminicenantales	Methyloceanibacter	OM190	Haliangium	RCP2-54	UASB-TL25	Latescibacterota	Pla3_lineage	MD2902-B12
S3B3545	4.010717495701768	3.5719071186547806	3.7260367682089592	2.065471577823317	2.052775115923633	2.4915288702924823	2.469164421400257	1.0267805936293222	2.2116222149834988	1.8783576795890555	2.003143979540816	1.448990279011288	0.7595263438676394	2.0987753412974763	2.2303780930155934	1.6110170825148789	1.0833134209615372	0.4652868708696998	1.3815776027438549	-2.160698377178206	0.6371371277963584	1.0116574320551015	0.497652155371731	-1.4450783407662025	1.0154597180048404	0.10484544413549024	0.4816004463612238	-0.26130824375778605	0.2855934364820145	0.13733089927997888	-1.7552332690700418	-0.28192753096052137	-0.1100772740338618	-0.009993815476879497	-0.324487145379317	-0.42342709323422056	1.1633561286350735	-0.03680507292753621	-0.18914579750955518	-1.7552332690700418	-2.8538455577381514	0.17320918694488086	1.0563576109730084	-2.418527486480306	-0.9890609534952066	-1.244407645304051	-0.7299522534874816	-1.884445000550048	-1.955903964532193	-0.025994156823320402	-1.1086061041449895	-1.5628613764225858	-0.7084460482665182	-2.949155737542476	-1.6682218920804122	-1.191297819990103	-0.331759904708397	-4.153128541868412	-1.5881791844068758	-0.8822929780695006	-1.5628613764225858	-1.9195363203613183	-2.3613690726403576	-2.307301851370082
S3B515	3.8133434680561393	3.312490681790452	3.4741396677796867	2.090452870066877	2.1337717447857187	2.1664811203217518	2.0433539832146614	1.1939307235151446	2.389785559738633	1.4145178183880525	1.897660013405627	1.3885872384670508	1.1504456115754058	1.849132972510966	1.74928211266411	1.576439299824699	1.1614954477619905	0.5134687024825153	0.7247777961497217	-2.0143629920225194	0.43482557516340226	0.4879354004773502	0.2776399916409895	-0.7844147012933229	-0.492893852534376	0.2173477613848691	0.05183332290729581	-0.3840909926855769	-0.492893852534376	-0.2492717698766258	-1.321215811462574	-0.3536317852008679	-0.48146515671075285	-0.07600004860258913	-0.15478092645570296	-0.8479281070156484	0.7712978117846143	-0.24030309989386556	-0.47016560145682007	-0.9698179246246852	-2.4738953214009594	-0.43701339413991924	0.2776399916409895	-1.4034539096995462	-1.4324414465727981	-0.6683425300405688	-1.0467789657608138	-0.48146515671075285	-0.7392942660128528	-0.7392942660128528	-1.4622944097224795	-1.1746123372706987	-0.14661761581654265	-2.2507517700867496	-1.321215811462574	-0.9698179246246852	-0.9334502804538101	-3.0128918221336463	-1.9142795334655367	-0.28597313672705393	-1.7399261463207591	-1.4930660683892332	-0.9157507033544094	-2.1862132489491786
S3B6070	4.049579837840604	3.7020364477623	3.4494689908635614	2.3228106811554277	2.133987859766009	2.063239854933663	2.3626581619493283	0.7778609766592197	2.107135649055566	2.0710361522193885	1.7679631407666072	1.450035033838886	0.598553740158188	1.8777303365173807	2.109878450924672	1.9413065543373378	0.7881848600008556	-0.039694914529246006	1.0856231073980016	-1.8187153579798716	1.1546159788849524	0.9750091803997494	0.48513475732076117	-2.6328151489574796	-0.28826585686440165	-0.525202730310947	0.4319099960834629	-0.4483702982676592	-0.28552987704552724	0.6448685223393076	-1.6995268407147535	-0.5079906014298254	0.12175506777962308	-0.7854858285746138	-0.2585740670569985	-0.6352036255252758	-1.870675096910583	-0.19920179355702938	0.3514227451707761	-1.9114970914308378	-3.354949866390677	-0.0040143195094097806	-0.43877022453864	-2.0137759405512563	-0.9306678384191116	-0.8315769357748808	-0.5114094081786114	-1.4786330091345592	0.8549967055414474	1.2990104837668461	-1.469664339151799	-0.9203050513835649	-0.2665847908030772	-0.5182822874663735	-1.0641992310436343	-1.197730623668157	-0.6122141073005771	-3.14364077272347	-1.5930433603123033	-0.7945356640945311	-1.5534342222172572	-1.6031957317763208	-3.480113009344683	-1.290323410495982
S4B07	4.13518978922486	3.6045903783543825	4.091969548525071	2.576179578433714	2.360208597289712	2.1494665577913716	2.249983429147484	1.977178529986995	0.47268507329209175	1.2275578336129938	1.3515811391294612	1.0737005379744318	3.4557911544223128	-2.118831311554167	-0.15873652750689704	-1.8187267191038288	0.8893234819983808	-5.114563585108158	0.8793978421984114	1.1732949750536266	1.215157320414538	-0.13095696339982155	-0.13095696339982155	1.2275578336129938	0.6537574106856141	1.588624528132705	-1.4769774253817722	-0.3696314567449077	-0.008618111207577606	1.1583134214380095	0.6723337962585498	0.9280692485742232	0.137709842938472	1.1257122600626115	0.4306138593714044	0.4345124997870622	-0.14475028553215719	0.39076795082420457	-3.728269223988267	-0.7838302448218268	0.4499568222145358	-0.0583177797598502	-5.114563585108158	0.3407575302495438	0.07282222073259703	0.48385837389021713	1.1315431803734048	-2.2813502410519417	0.3577070885633171	-2.2813502410519417	-0.8804570805108982	-1.1633198665267304	-2.118831311554167	-2.023521131749842	-0.8804570805108982	-1.3079010953378383	-1.8956877602399573	-2.023521131749842	-2.406513384005948	-0.9714288587166253	-1.7472677551216838	-1.3079010953378383	-1.1255795385438834	-0.8950558799320509
S4B1522	3.5288887635464192	3.284599919621238	3.7259074618041694	1.9738751630711908	2.5005434674969163	2.0808896169374433	1.5776177769103032	2.9779235043074213	0.5924375380642504	1.0004832927659066	0.1693766680657065	1.170704442625774	1.0821107868250142	0.6415967740223341	0.09572375849094072	-0.5416814390607687	0.3673541219322143	-1.246949980153059	0.6229742619243321	1.0004832927659066	0.9770141582250593	0.08933396039217012	-0.17303030407532116	1.8496204032577692	0.39606422781464534	1.5876970559050054	0.41937530668309275	-0.10070964249569503	0.6989601689022544	1.1858072108115305	-0.20693185575100248	0.1752763901928951	0.023084574850969375	-0.19834811205961067	-0.35535186086927517	-0.02604811372667548	0.30216814204751863	0.5325393964831813	-1.0286964141330412	-0.09298759640178478	-0.5416814390607687	0.38181220510744396	-2.3214647172421086	-0.24202317556227282	-0.670062605708976	-0.2243235984628713	-0.3454015300161073	0.6001595841581606	-1.0893210359494758	-1.5265348423722207	-1.5593246651952115	-0.74101434168126	-0.670062605708976	-1.915999609133944	-2.8810805051775312	-1.8250278309282173	-2.252471845755157	-0.9351703561222173	-2.187933324617586	-1.176332412939106	-1.7416462219891664	-2.5626267740589963	-2.657936953863321	-3.574227685737476
S4B3040	3.6296123059042324	3.3178296725852237	3.2251953836058833	1.9183035662557124	2.168934701035486	2.1539370980198154	1.8327813928175507	2.2646797579938704	0.7821085664385601	1.390948640538511	1.2141672641201717	1.8512116970229044	0.7735615058601013	0.888957335799379	0.08896138587861468	0.5482697260076019	0.8258199995289761	1.801800448859301	0.7947937259658762	0.3945669745193001	0.6258279603534769	0.792690675769097	0.23149469261415678	1.325174788792947	0.8278545882267636	1.3164844796009705	0.4494588020868173	-0.22312965145209152	1.124641427671464	-0.6344256798710486	-0.526437041806953	0.4873090262179147	-0.4433704431083392	-0.7358951400359084	-0.6256919999022941	-0.33367152585191473	0.42846852619498144	0.5182538300673363	0.443506403559522	-0.4506432024374192	-1.7871051898094343	0.17845195662967583	-0.5666030835322875	-0.3870175065572079	-1.1365176236682846	-0.7755042781309545	-1.75970621562132	-0.062356430864339174	-1.0268187064118601	-2.279581674907228	-1.4788038301549178	-0.2526303158487888	-1.2930866843598245	-1.8152760667761307	-4.272011839597434	-1.6329545099821758	-2.074787262261215	-0.5503425626605072	-1.6570520615612363	-2.1517483033973437	-2.885717478477544	-1.9694267466033888	-1.066559035061374	-3.7611862158314437
S4B5565	3.572210479040729	3.1680413074279237	3.154255694177376	1.8861819644449165	2.127820098395291	2.1738640368966973	1.6729887439838746	1.5976106078082513	0.6888537028376494	1.3298939666021683	1.3875044746145733	1.937508591610257	1.3551536333614065	1.081730714326297	1.6002760913943916	0.15269140334083708	1.0265865762473068	1.054538706631046	0.7467476812565517	-0.16954305061760344	0.7404780682429566	0.5287989468194461	-0.21210266503639907	1.4188414526186648	0.14130608111571163	0.8626771482636126	0.7915616970463439	-0.00208840516398201	0.5939849267041417	-0.006503423373098727	-0.5518410994442338	0.23244379311423646	-0.4712113650441241	-0.024361040773105636	-0.6734482315390204	-0.23408157175517452	-0.45722512306938423	0.30953387483380723	0.11813902183417735	-0.4853960000360811	-1.515015417217239	-0.5070574968172599	-0.3394420874130013	-0.9272287523151199	-1.2526511527497481	-0.49978473748817986	-0.5987246853430834	0.22895338817446742	-0.9497016081671781	-1.9006778980292234	-1.9613025198456584	-0.9843871661550683	-0.5828513361867937	-2.4825994434789447	-1.4197052374129138	-1.7634767765157386	-0.9272287523151199	-1.3665954120989658	-1.9006778980292234	-2.5938250785891688	-2.718988221543175	-2.718988221543175	-1.6203759328750653	-2.862089065183848
S5A07	4.886478328594422	4.91058309624801	4.610596839990934	3.080218109210592	2.7025009719287594	2.8688818825510207	3.367669527757533	1.7855370660137	1.3388289993714864	2.8446592449751744	2.2749223585418212	0.3331316797817463	3.389234628394978	-2.8095827841208902	1.0719810138225476	-4.601342253348945	1.2246578540315047	-2.6554321042936317	2.232766485464893	2.0385335804775906	0.8453951183173647	1.1156854480572767	1.5211505561654413	-0.49046838917563385	0.9746068497973708	-0.7511946516388868	-4.601342253348945	0.07148658111296058	-1.8932920522467351	0.10818794796338871	1.3148598092584898	-0.02663127484556238	1.2363881938169943	0.6509311746976847	-0.49046838917563385	1.1512303854766879	-1.305505387344616	-1.0459941918595317	-1.828753531109164	-2.9919043409148447	0.666515905714383	-0.35284701129958584	-4.601342253348945	0.09913811244347137	0.7069254440522599	-1.5568198156255222	0.5916145975412652	-2.6554321042936317	-0.4269549834533084	-4.601342253348945	-0.04746536174840443	-2.116435603560945	-1.6056099797949543	-1.4658480374197955	-2.116435603560945	-0.19462300608469185	-0.2446334266593535	-4.601342253348945	-0.15869099685862853	-0.00622240321435541	-1.305505387344616	-0.4424591699892737	-1.828753531109164	-0.19462300608469185
S5A1522	4.550219594859456	4.500657306876644	4.217298599801278	2.936992053267714	2.5480646582824784	2.6252499712369897	2.805584036875744	1.762177799068974	1.0723473711350229	2.3713292864687903	1.8342666482610541	1.173061346736854	3.6624489599598906	-2.240184373441476	0.8508580799168399	-4.638079646239847	1.9186987099181954	-2.6921694971845334	1.721494222432531	2.247430023794971	0.6849303328985616	0.8383839056916642	1.1208221276374335	1.6590296736940884	0.3923582751525885	0.8753490999251357	-1.5935572085164238	0.006311252901525677	-0.8768795305462844	0.8590885790533553	0.04405158088437311	0.8549817971007014	0.9416501797463752	0.28190127958827826	0.8913494412715766	1.0283470418725855	-1.1723437434401203	-0.8314171564695272	-0.8314171564695272	-2.240184373441476	-0.2942742243861627	-0.9245075795355389	-4.638079646239847	-1.1117191216236852	0.3386540961807274	-1.0827315847504333	0.149412096542199	-2.558638104560011	0.2671951321985828	-2.335494553245801	-0.2686317937728253	-0.7879320445297884	-1.6936406670734065	-4.638079646239847	-4.638079646239847	-0.4484249042134216	-1.3422427802355177	-2.240184373441476	-0.6127279555046972	-0.9745180001102005	-1.3422427802355177	-0.8314171564695272	-3.251785285119956	-0.9004100279564784
S5A3040	4.136813835427841	4.023494652015675	3.7945922658996754	2.484585618932403	2.726072298378339	2.341802588737914	2.298952800834793	2.0142513565211493	0.7116560142779056	1.8979553099863447	1.1731073617083245	0.879271423682165	1.428842814023998	-0.9124880455458895	0.04492093325773805	-0.9002179529540753	1.4998921601738475	0.04492093325773805	1.22830407079533	1.091657734316879	0.6489001692465024	0.5423875797285307	0.4613837955754434	1.305103834614763	0.3385096974249091	1.0509050662897712	-0.18894338780157316	0.016072778920079855	0.016072778920079855	0.9313874248211791	-0.3869562743902035	0.22249188729309477	0.513145730134033	-0.6341083657564228	1.0316568779848545	0.17785973327232618	-0.6819643869340579	0.5012052897621153	-0.9894490866820185	0.34905461060152376	-0.9502283735287369	0.011182793625887477	-5.306937200218329	-0.6918166833770689	-0.13078746764449978	-0.2764992788258933	-0.6529768500608055	-1.163802473826796	-0.3869562743902035	-2.0488406621968465	-0.9762038599319975	-0.9002179529540753	-2.0488406621968465	-2.3624982210518883	-3.227495658538493	-1.072830695621069	-2.2158947468600125	-1.8729499957331823	-1.2996040149858574	-1.6960192875741043	-2.0488406621968465	-1.8104296387518484	-2.2624147624949056	-1.841201297418602
S5A5565	3.9511269224708423	3.7301178436852664	3.718475555321864	2.703479054642245	3.139647104701795	2.164482553909558	2.367006818021032	2.952807384951522	1.7181043392588444	2.438219446246297	1.9064819327298403	2.425949353654482	-0.2392606887712354	1.811549040234273	0.23877511217176473	0.8040889212218243	1.0407766976437918	1.2430767213686327	1.1942865571992005	1.2719595955174183	1.0407766976437918	1.3000316142961053	0.5823648165618414	-1.4219560946498868	-0.28885762991060737	0.7752684826863332	1.0317676277014254	0.5680788593143644	1.1748684713420987	0.2585777394679436	-1.4760233159201626	0.052445533980271186	0.003052778650694421	-2.2869535321364913	-1.321872636092904	0.07625618267398959	0.4856351901032898	0.21857240485424523	1.2895967370035253	0.8485406837926588	-4.366395073816327	0.44578928155609	-2.1691704964801075	-1.8014457163547903	-0.9006591710166005	-0.20751199045665558	-1.1475192489481265	-2.7569571613822266	1.4417474161641168	-2.2869535321364913	-1.533181729760111	-0.9324078693311808	-0.537753677327232	-4.366395073816327	-4.366395073816327	-0.7828761353602172	-1.593806351576546	-1.4219560946498868	-1.321872636092904	-2.9801007126964363	-4.366395073816327	-0.9006591710166005	-1.8814884240283267	-2.7569571613822266
S5B07	4.425686343579119	4.232095268987094	4.160703239689272	2.7932762290875592	2.466754323319514	2.54968698661306	2.7052253509648247	1.8734076758655203	0.7747953871974103	2.0341927255232113	1.6642047329347411	0.8736833883496189	3.2806869950153468	-1.7209221786948055	0.30263890459057396	-3.0646569253959	0.7345705858869014	-2.9105062455686417	1.7407293072626961	1.4050752896970868	0.8237562143931125	0.7747953871974103	0.8473660800322458	1.2616808034173932	0.6283805388666996	1.478637856874104	-3.2469784821898546	0.1340161921547809	-0.6079211525745958	0.43185063607058005	0.9783943424386496	0.8030658211356663	0.4114417644393731	0.7345705858869014	0.3800255682059941	0.7157376375538096	-0.5797502756078998	-0.17428516749973522	-3.4701220335040643	-1.02777499813486	-0.25124620863586333	-0.33462781757491467	-4.856416394623955	-0.49970756793436344	0.16086344219096915	0.01111805583162706	0.2675475847793036	-1.9660446367277906	0.24952907927662515	-2.2914670371624184	-0.9645960965133287	-1.1675369405100189	-2.2914670371624184	-2.5538313016299092	-1.3010683331345416	-0.43757578682735687	-2.2914670371624184	-2.6591918172877356	-0.7455425304506438	-1.9119774154575149	-1.598319856602473	-0.9645960965133287	-2.4585211218255845	-0.7620718324018547
S5B1522	3.8846167976046226	3.6634231981594914	3.74506303134721	2.2745280553395437	2.411228250128132	2.377150450765246	2.1520955557830694	1.7951052041773163	0.5210874504136251	1.495788944444195	0.9754620615540635	1.2456895831414565	2.3742084068661526	1.8617465889292362e-4	-0.26661831277133263	-1.1912078474601828	1.2832275024605222	0.326662871448427	0.9610387345929592	1.1581813117316653	0.5470629368168858	0.21059070019567283	0.03134134243868836	2.0819983219530647	0.04957892998846969	0.8645171676023367	-0.10658180076681312	0.8564849959050722	0.1525268992409119	0.6709324185296719	-0.562599188037809	0.16869975848651286	-0.045129021553149684	-0.26661831277133263	0.3843285132982359	-0.21822177190948278	-0.23409512106577246	-0.4180179592267015	-0.6435682505714757	-0.05846255242261478	-0.4276798701384381	-0.4084485082105509	-3.1164987093127605	0.06155512103518479	-0.23409512106577246	-0.10658180076681312	-0.8727541163416488	-0.45723867237998217	-0.19487440791249178	-1.5966729555683474	-1.278219224449813	-1.2122612566580155	-1.4248226986416883	-1.9269146424389243	-1.1305832256437482	-1.1705885602574475	-2.289820136128293	-3.676114497248183	-1.971366405009758	-1.9269146424389243	-2.4974595009065372	-2.066676584814083	-2.4974595009065372	-2.229195514311858
S5B3040	3.455081268432946	2.760871850314765	3.2452642170125996	2.311257964034387	2.4904948934678446	1.8995632528579627	1.6857496133450995	1.3817018093060396	0.6707454085349118	0.898876501360161	1.6025403269450322	1.7419008509699827	1.9122849146604306	0.9270819272048856	0.6847099488852848	0.7617851192157845	1.402211453396994	0.38306333608313103	0.39548585608168807	1.2436651620966979	0.6723066891018643	0.7968272470059903	-0.5542808049888563	1.4340306379491654	0.21563039178292698	0.5354267053362936	1.0072176451561248	0.6128514301160095	0.4495530773519638	-0.01928164468878979	-0.31425921588729455	0.32074457168387305	-0.907920845232435	-0.3613771388643645	-0.2935545425256034	-0.10374741147898536	0.1415224196292053	-0.3059258343281508	-0.548975752759163	-0.031820993941525266	-0.7408667605692685	-0.4824550704176005	-1.4469173459651214	0.3470042862674285	-0.7867764618733464	-0.548975752759163	-0.52803257891392	-1.165749954534535	-0.3970952214664436	-2.0771507011144976	-1.8588971350944798	-1.5002633266704146	-0.6089392175267205	-1.3363754715652982	-1.2909130974885406	-2.0065331339005446	-1.556616263221546	-2.4948859018144764	-1.801738721254531	-2.053053149535437	-3.151665438203547	-2.4585182576436018	-2.38952538615665	-2.264362243202644
S5B5060	3.5335923943187844	3.198965710303167	3.2171011696401717	2.603909379574052	2.6681640672108156	1.8144036179255654	2.3775297210057325	0.6579992305187394	0.6892893885119493	2.247683414216607	1.926357732569402	1.4740778119883622	0.5949266270636642	2.141491297679255	0.9265508213719436	2.1980949264841687	0.9228054986417815	0.1657449923381833	0.7423583566421774	1.1853140736658405	1.9720646128975687	0.5135809876097115	-0.21405236902140246	-0.003857792047996078	-0.23175194612080396	-0.5194340185725848	1.1350076089784444	0.1657449923381833	0.3840769866551712	0.870820743763403	-1.1660611834976375	-0.3187633231104332	-0.4578761255731516	-1.2952729149776436	-0.385902625948062	-0.4959035211623908	-2.5225025814678466	-0.5682241827420169	1.1319680929605473	-1.0382278119877526	-1.9545185438619073	-1.5270745290349677	-1.9884200955375886	-0.18523193048591136	-1.0119105036703786	-0.42124199239337123	-0.5354343599190257	-0.057398558976026415	1.0561023421858344	-2.7166585959088043	-2.0976193875025806	-1.718129765797677	-0.844856419007213	-1.0249825852377317	-0.24977045162348244	-1.330364234788913	-0.8339273484750223	-2.0598790595197336	-1.7447980128798384	-2.2646734721657467	-1.9884200955375886	-2.4112769463576225	-3.053130832530017	-1.278178481618343
S6A07	4.162430601774665	3.718687521276526	3.725003664175433	2.79036525109452	2.803900489578866	2.2708176666362263	2.1291671495732	1.6081970767354363	2.531002489630785	1.5433970835085207	1.5079071985265697	1.1060482969951346	0.44478479484041156	1.5035625139225592	-0.340330874861956	0.48978216077114656	2.3284252158980525	1.2944707160639997	1.1038861339906392	1.7076578702660745	1.1565853659914902	0.18867706798722494	1.3996523248423793	-5.0316787570910995	1.0227605891782714	0.4107389534306938	0.5480510688951226	1.2691070375721445	-3.2399192878630445	-3.2399192878630445	0.7016625198066464	0.5518175516905997	0.01817725015843763	0.1388052379470519	-0.3969497688614636	0.9547732481933382	-0.3588499226291937	-2.633783484292729	-2.141306999194935	-1.5976915526059532	1.6055792741933574	-0.7412193159427085	-5.0316787570910995	-0.18749167063250827	-0.2194944017186824	-0.05494501467052526	-1.630481375428944	-0.7412193159427085	-1.4207608444468751	-1.3940925973647138	-1.505318232474938	0.26663860945693685	-2.392621427475841	-0.007798236244823009	-0.07585169948983861	-0.9541413131853798	-2.1984654130348833	-2.2590900348513183	-1.505318232474938	-2.087239777924659	-1.630481375428944	-1.3940925973647138	-1.565942854291373	-1.0243455718586283
S6A1522	3.607699597165751	3.3501333870117938	3.2489535973992334	2.5083718729457516	2.8783238254838928	2.591753481884802	1.8232439815524257	1.8221784513503874	2.8996012239311773	1.6338688527118101	0.9080176457340574	1.528079244577973	0.3583258558846225	1.3803456990713485	-0.34874266319393143	-0.9272269354337368	2.0850346400714654	2.284288535028172	0.8505462918195787	1.0186832136215767	0.795539662307367	0.09041629070070645	1.4288989244883386	-3.0756613486005238	1.4273178964910205	-1.6203741159936818	0.5543776054904788	1.636439548214911	-2.8243469203196176	-1.8026956727876366	1.275537822278098	-0.5789202411655205	-0.2340797548737914	0.3537069100283281	0.5805473232238638	0.7373302762214431	-1.358009851526191	-1.2149090078855176	0.29163448138594994	-0.11629671921740758	0.9185997550645943	0.5467730061052594	-1.8860772817266875	-0.6271223429833981	-0.010936203559581692	0.07829493016836153	-2.6236762248574665	-1.0897458649315115	-5.021571497655837	-0.11629671921740758	0.12592297915761552	0.6987402789515746	-2.6236762248574665	-1.6203741159936818	-0.639544862981956	-1.1929301011667421	-2.248982775416056	1.1850044290690906	-1.5558355948561107	-2.4566221401943005	-1.4106535850116129	-1.6203741159936818	-5.021571497655837	-3.6352771365359464
S6A3040	3.946773720719996	3.9383738904560577	3.6114645848623397	2.429455946254559	2.5228043054643825	2.344703436274658	2.3246480694613094	2.238138826552027	1.4150872498033529	2.067793460804788	1.3554149183169546	1.2370249023687947	-0.2507919735356987	1.2333752632812454	0.19161664976414983	2.208934713743452	0.5310452817389653	2.42001405439414	1.440671790503992	0.5493273265764138	1.2460911476065482	1.2111932077552705	1.278065452239062	-1.7037777091542616	1.0859054464448192	-1.6698761574785803	0.07642093767271696	0.2222312855837565	-1.89301970879279	-0.9935360952350161	0.8795690134469911	-1.1007816255886138	0.19678461992259244	0.8717258359859654	-0.9767289769186354	0.4260946861524664	-0.8369670345434761	0.046920273276019664	-0.28358179635868996	0.9401936352634257	-0.2507919735356987	-0.05379370232581149	-1.2424321426516407	-0.9439391540956441	0.6125062281979456	-0.09433979672016157	-2.4320162095254774	-0.9121904557810643	-5.071073539140736	-0.2588891837683187	0.2807845943353309	-1.2868839052224748	-2.1807017812445713	-2.9916319974609	-1.7037777091542616	-0.7016256866737143	-2.76848844614669	-2.0265511014173128	-1.4875546006846259	-3.4616356267066353	-0.8515658339646288	-1.3098734234471734	-2.3630233380385257	-3.279314069912681
S6B07	4.655514776642425	4.447263958355823	4.1821316807050835	2.994878952212524	2.8749843711307843	2.5936236059726383	3.0667046867837797	2.5030692227068405	1.7043615464864024	2.3335033970704355	2.082797982206648	0.9731662982889269	0.5267060504778396	1.0857032179171968	0.5438738541002053	1.4944632219222136	1.8057140407466896	-1.278125500317568	1.8481732485184814	2.338466186412564	0.8046001165634582	0.701059437622618	1.090641499557779	-4.915711660043954	0.8711857213227541	0.7507150280684787	0.5092383574374493	0.6602374431023623	-4.915711660043954	-2.4308050102559533	1.07324975684591	0.3974943189978335	0.6526328437171429	-0.2809826718143178	0.6937601351410061	0.2490743138795608	-0.5982235465076435	-4.915711660043954	-4.915711660043954	-1.5835071498687499	1.5734932712813636	-0.5719062381902695	-4.915711660043954	0.14053414530435404	0.14053414530435404	-0.13658816693242404	-0.890359969308804	0.03304823033421478	-1.5484158300574795	-2.96980151098864	-0.473060403553637	-0.13658816693242404	-4.915711660043954	0.6017412364207537	-0.08739792274165215	-0.5719062381902695	-1.1780420417605852	-4.915711660043954	-1.4499757572442271	-1.4817244555588074	-1.1545115443503913	-0.8552686494975346	-0.8552686494975346	-0.05589925568228171
S6B1522	4.156509993318009	3.922009010044846	3.8367267694266456	2.7981650497463466	2.4613482231837507	2.5567680581227865	2.511917491957435	2.5891333426248186	2.669176050298355	1.907595791142712	1.219681484899425	1.674698636737535	0.30547625951629165	1.7300894849383193	-0.03203818668336478	-2.649434019517444	0.7780806704620842	1.8324379501261534	1.4281034243882749	1.51101034440918	0.6086625185040377	0.3758570562780914	1.807236158152203	-4.95201911251149	0.859121880465211	-0.05417931256057873	0.06526072430343444	1.1482998395085744	-2.387069755049953	-2.649434019517444	0.30025431553514004	0.5327778209791649	0.12938525247297328	0.3562485848897152	0.7178618104690297	0.1478473153127089	-1.1678294785932288	-1.5180319080263436	-1.2884574663818436	-0.6479540193073197	1.3246243768301547	-0.37730813400810703	-2.1188057684552737	-1.1678294785932288	-0.4633827427793502	-0.4411596059946401	-1.4256585878953283	-1.3966710510220763	-1.5180319080263436	-0.8088843861199573	-0.8248847274663982	0.6314771962702093	-3.160259643283435	-0.5825712600444684	-0.34684892652339805	-0.7623643704850647	-2.554123839713119	0.1355772227208938	-0.6615596713630989	-2.3129617828962314	-0.8088843861199573	-1.6561822465071607	-4.95201911251149	-3.3425812000773893
S6B3040	3.7841941473246132	3.686552058185309	3.39933680282751	2.6006216592487634	2.6955545517443307	2.1944647489684215	2.1599664317442064	1.7287425985370248	2.3945061177892857	1.7896914430324342	1.2266985899314191	1.213866149861535	0.1656242205823748	1.1431585776972488	0.2416101275602971	-0.5596112745290709	1.52389806937009	2.173484958499227	1.2230489508438698	1.2589594521496403	0.8401785680657046	0.8847468875455808	1.2607215671430403	-2.191028093681947	1.3369650843581002	-0.832904609528752	1.2624805825482195	0.556954817755634	-3.9827875629100014	-2.7788147585840655	0.5058488068221383	-0.5275229599775706	0.14970876527647548	0.39087082209336366	0.7736720706243156	-0.32780966047174687	-0.5596112745290709	-0.5815901812478463	-1.343730233294743	-0.4370089524367389	0.8640207570284639	-0.41796075746604444	-1.680202469915956	-0.7639117380418012	-0.3452014031836157	0.23672014226610472	-2.136960872411671	-1.1495742188537856	-1.9459056356489617	0.20180387715987713	0.07189174291966793	-0.47622966559001956	-3.6951054904582206	-1.1495742188537856	-1.4438136918517257	-1.0740666663456402	-2.0856675780241205	0.20686717911642383	-1.2101988406702202	-0.8472933469808517	-1.647412647092965	-1.5848922901116311	-5.081399851578111	-3.2896403823500564
S7A07	4.515613497662604	4.011335240985859	3.9829160622247946	2.9329114726220613	3.0273681268399306	3.0867641786688074	2.8423864886750145	1.1759915925557403	1.2174176342100376	1.903292055440903	2.10489131766076	1.8915444900909524	0.8993261563104609	0.5329285163932065	0.11007166557317305	-0.43647204079489743	2.1740432854808773	-1.735755024925158	1.4188785312146894	3.0480261384603526	1.148424762723086	0.35747983888701373	1.0368336973146235	-4.626126782821323	0.8586701506693322	1.8706482073645399	-0.9625651366916763	1.1820157071591213	-2.428902205485103	-0.819464293051003	1.0228474553398836	0.31551563978798125	0.8249116707443775	1.1136661293579113	0.8162909277004706	0.06522109940782084	1.172965871639203	-4.626126782821323	-2.8343673135932677	-1.490632566892173	1.0228474553398836	-1.3302899168169935	-4.626126782821323	-0.051415804317939795	-0.14878996834311575	-0.11526727630447287	-0.988540623094937	-1.099766258205161	-0.9372473287073864	-2.228231510022952	-0.819464293051003	-2.3235416898272767	-4.626126782821323	-0.1602186641667389	-0.2566789303543011	-0.819464293051003	-1.7929134387651064	-4.626126782821323	-1.2588309528348485	-2.1412201330333223	-0.5656837722749035	-1.099766258205161	-0.6371427362570481	-1.070778721331909
