SampleID	Desulfatiglans	AqS1	Sva0081_sediment_group	NB1-j	EPR3968-O8a-Bc78	BD2-11_terrestrial_group	Spirochaeta	Lokiarchaeia	Calditrichaceae	SAR324_clade_Marine_group_B_	SEEP-SRB1	Bathyarchaeia	bacteriap25	SBR1031	MBNT15	Desulfobacca	Bacteroidetes_BD2-2	B2M28	Woeseia	BD7-8	Marine_Benthic_Group_D_and_DHVEG-1	Pelagibius	Bauldia	Calorithrix	Zixibacteria	Candidatus_Tenderia	S085	SB-5	MND1	Dehalococcoidia	Subgroup_18	Desulfatitalea	Pseudolabrys	GIF3	Subgroup_22	SAR202_clade	AT-s3-44	Ignavibacterium	t0.6.f	661239	Thiohalobacter	Vicinamibacteraceae	Sva0485	SG8-4	Subgroup_23	vadinBA26	Candidatus_Thiobios	Sediminispirochaeta	Urania-1B-19_marine_sediment_group	Entotheonellaceae	MBMPE27	KI89A_clade	SPG12-461-471-B8	JTB23	Caldithrix	Aminicenantales	Methyloceanibacter	OM190	Haliangium	RCP2-54	UASB-TL25	Latescibacterota	Pla3_lineage	MD2902-B12
S3B515	0.2051518524407696	0.12431229130227381	0.1461281602798537	0.036603593576085225	0.03822547304817936	0.03949753537923358	0.03491811098743838	0.014914930831610749	0.049387820003180156	0.018603911591667993	0.03017967880426141	0.01812688821752266	0.014278899666083637	0.02874860868182541	0.026013674670058832	0.021879472094132612	0.014437907457465416	0.007536969311496263	0.009317856574972173	5.724280489743998e-4	0.006964541262521864	0.00734615996183813	0.005946891397678487	0.0020352997296867546	0.0027349340117665765	0.0055970742566385755	0.004738432183176976	0.003052949594530132	0.0027349340117665765	0.0034981714103991097	0.001176657656225155	0.0031483542693591985	0.002766735570042932	0.004166004134202576	0.0038479885514390204	0.0019080934965813325	0.00976307839084115	0.003529972968675465	0.0027985371283192877	0.0016854825886468436	3.4981714103991097e-4	0.0028939418031483544	0.005946891397678487	0.0010812529813960883	0.001049451423119733	0.002289712195897599	0.0015582763555414215	0.002766735570042932	0.002130704404515821	0.002130704404515821	0.0010176498648433773	0.0013674670058832882	0.0038797901097153763	4.4522181586897756e-4	0.001176657656225155	0.0016854825886468436	0.0017490857051995548	1.9080934965813324e-4	6.360311655271108e-4	0.003370965177293687	7.63237398632533e-4	9.858483065670219e-4	0.0017808872634759102	4.770233741453331e-4
S3B6070	0.22176446307233125	0.15665682352194069	0.12168984568489236	0.03943608306344065	0.032649076014478945	0.030418492411252936	0.041039563091382486	0.00840636311678415	0.031783831840985585	0.03065663300946212	0.02263923286975297	0.016471391376135135	0.00702514764717089	0.025266717469994284	0.03187115006032895	0.02692576363751826	0.008493681336127516	0.003707055312122944	0.011438686733981076	6.19165555343875e-4	0.012256302787832603	0.010240045722994856	0.006271035752841811	2.6989267797040707e-4	0.0028894392582714166	0.0022782117228678476	0.005945576935289261	0.002460786181494888	0.0028973772782117228	0.007358544484663746	6.985457547469359e-4	0.0023179018225693783	0.004357972947228043	0.0017543024068076458	0.0029767574776147837	0.002040071124658665	5.874134755826507e-4	0.0031593319362418237	0.005485171778751508	5.635994157617324e-4	1.2700831904489745e-4	0.0038420016511081477	0.0024846002413158063	5.080332761795898e-4	0.0015161618085984632	0.001674922207404585	0.002309963802629072	8.731821934336699e-4	0.009081094811710167	0.014161427573506065	8.81120213373976e-4	0.0015320378484790754	0.0029529434177938655	0.00229408776274846	0.001325649330031117	0.0011589509112846892	0.002087699244300502	1.587603988061218e-4	7.779259541499968e-4	0.0017384263669270336	8.096780339112211e-4	7.699879342096907e-4	1.1113227916428525e-4	0.00105575665206071
S4B07	0.2012694235346479	0.11838922538073031	0.19275499738761925	0.042320568144435626	0.03409640652514658	0.02761383207229522	0.030535828318207326	0.023240513187685042	0.005147357625249144	0.010971999148557385	0.012423321787255453	0.009404570698763473	0.10201830601621611	3.6766840180351025e-4	0.0027284865607523656	5.031251814153298e-4	0.007817791280453587	0	0.00774038740638969	0.010391470093078158	0.010836542368945566	0.0028058904348162625	0.0028058904348162625	0.010971999148557385	0.0061729589565957775	0.01575168837200302	7.159858350910463e-4	0.0022060104108210616	0.003173558836619773	0.010236662344950364	0.0062890647676916225	0.008127406776709175	0.003676684018035103	0.009907695880178802	0.004934496971573428	0.004953847940089401	0.002767188497784314	0.004740987286413685	5.805290554792267e-5	0.0014513226386980668	0.005031251814153298	0.003018751088491979	0	0.004508775664221995	0.003444472395843412	0.005205410530797067	0.009965748785726725	3.096154962555876e-4	0.004586179538285891	3.096154962555876e-4	0.0013158658590862473	9.868993943146854e-4	3.6766840180351025e-4	4.063703388354587e-4	0.0013158658590862473	8.514426147028659e-4	4.6442324438338137e-4	4.063703388354587e-4	2.7091355922363914e-4	0.0011997600479904018	5.418271184472783e-4	8.514426147028659e-4	0.0010256013313466338	0.001296514890570273
S4B1522	0.15451107509454348	0.12101566720691519	0.18816537960402963	0.03260558680522452	0.05523246575777799	0.03629198843232593	0.021927733816379063	0.08904566688912194	0.008167286363491913	0.012298598531795215	0.005338926494422728	0.014586709886547812	0.013347316236056821	0.008580417580322242	0.004957574601963962	0.0026059045984682364	0.006514761496170592	0.0012711729748625545	0.008421520958464422	0.012298598531795215	0.01201258461245114	0.004925795277592398	0.0037817396002160996	0.028792067880636856	0.006705437442399974	0.02215018908698001	0.006864334064257794	0.004067753519560174	0.009088886770267264	0.014809165157148758	0.003654622302729844	0.005370705818794293	0.00460800203387676	0.003686401627101408	0.0031461531127848223	0.004385546763275813	0.006101630279340261	0.007690596497918454	0.0015889662185781931	0.004099532843931738	0.0026059045984682364	0.006610099469285283	4.131312168303302e-4	0.0035275050052435883	0.0022881113547525977	0.003591063653986716	0.0031779324371563862	0.00823084501223504	0.0014936282454635014	9.533797311469158e-4	9.21600406775352e-4	0.0021292147328947787	0.0022881113547525977	6.355864874312772e-4	2.2245527060094702e-4	6.99145136174405e-4	4.4491054120189403e-4	0.0017478628404360124	4.766898655734579e-4	0.001366510947977246	7.627037849175327e-4	3.177932437156386e-4	2.860139193440747e-4	9.533797311469158e-5
S4B3040	0.1839560539338085	0.1346756253688655	0.12275843283243293	0.0332092432015254	0.04267489898760612	0.04203931538566305	0.030485313478912243	0.04696508830072184	0.010646025332546421	0.019589594588459616	0.016411676578744268	0.031052798837789986	0.010555227675125982	0.01184909429336723	0.005311662959095655	0.008421482725745676	0.011122713034003723	0.02955463749035275	0.010782221818677077	0.007218413764924865	0.009102465156398966	0.010759522404321969	0.006128841875879603	0.01834112679892859	0.011145412448358833	0.01818223089844282	0.007627003223316838	0.0038815998547237483	0.01500431288872747	0.002565033822127389	0.0028601262087438145	0.007922095609933264	0.0031098197666500206	0.002315340264221183	0.0025877332364824986	0.0034730103963317746	0.007468107322831071	0.00817178916783947	0.0075816043946066195	0.0030871203522949107	7.944795024288373e-4	0.0058110500749080675	0.002746629136968266	0.0032914150814908976	0.0015435601761474554	0.0022245426068007446	8.171789167839469e-4	0.004562582285377037	0.0017251554909883326	4.766877014573024e-4	0.0010895718890452627	0.0037681027829482	0.001316566032596359	7.717800880737277e-4	4.539882871021928e-5	9.306759885594952e-4	5.901847732328506e-4	0.0027920279656784854	9.079765742043855e-4	5.447859445226313e-4	2.4969355790620604e-4	6.582830162981795e-4	0.0016570572479230035	9.079765742043855e-5
S4B5565	0.18773333333333334	0.12531014492753623	0.12359420289855072	0.03475942028985507	0.04426666666666667	0.046353623188405794	0.028081159420289856	0.026040579710144927	0.010481159420289855	0.019918840579710145	0.021101449275362318	0.036591304347826085	0.020428985507246377	0.01553623188405797	0.02611014492753623	0.006121739130434783	0.014701449275362318	0.015118840579710144	0.011107246376811594	0.004428985507246377	0.01103768115942029	0.008927536231884059	0.004243478260869565	0.02177391304347826	0.006052173913043479	0.01247536231884058	0.011617391304347826	0.005240579710144928	0.009530434782608696	0.0052173913043478265	0.0030144927536231883	0.0066318840579710145	0.0032695652173913045	0.00512463768115942	0.0026666666666666666	0.004150724637681159	0.0033159420289855072	0.007165217391304348	0.00591304347826087	0.0032231884057971013	0.001136231884057971	0.003153623188405797	0.0037333333333333333	0.002063768115942029	0.0014840579710144928	0.0031768115942028986	0.0028753623188405796	0.006608695652173913	0.002017391304347826	7.652173913043479e-4	7.188405797101449e-4	0.0019478260869565218	0.002921739130434783	4.173913043478261e-4	0.0012521739130434784	8.811594202898551e-4	0.002063768115942029	0.0013217391304347827	7.652173913043479e-4	3.710144927536232e-4	3.246376811594203e-4	3.246376811594203e-4	0.0010202898550724638	2.7826086956521737e-4
S5A07	0.22497059375053272	0.23045976031775797	0.17072671792161742	0.036941068171357463	0.025314945193569832	0.02990061540035117	0.04924907519476313	0.010108930976287482	0.006460851332230954	0.029184637152452224	0.016501593903956634	0.0023524999573822473	0.05032304256661155	8.523550570225533e-5	0.0049436593307308095	0	0.0057619201854724605	1.022826068427064e-4	0.01581970985833859	0.013023985271304614	0.003937880363444196	0.005165271645556673	0.007756431018905235	0.001022826068427064	0.00448338759993863	7.84166652460749e-4	0	0.001806992720887813	2.3865941596631492e-4	0.0018751811254496173	0.006307427421966895	0.0016365217094833023	0.005830108590034265	0.0032389492166857024	0.001022826068427064	0.005352789758101635	4.432246296517277e-4	5.796014387753363e-4	2.55706517106766e-4	6.818840456180427e-5	0.003290090520107056	0.0011762499786911237	0	0.0018581340243091662	0.0034264673292306643	3.4094202280902133e-4	0.003051431104140741	1.022826068427064e-4	0.0010910144729888683	0	0.0016024275072024003	1.8751811254496173e-4	3.2389492166857027e-4	3.7503622508992346e-4	1.8751811254496173e-4	0.0013808151923765364	0.0013126267878147322	0	0.0014319564957978896	0.0016706159117642046	4.432246296517277e-4	0.0010739673718484172	2.55706517106766e-4	0.0013808151923765364
S5A1522	0.20990171251985063	0.19975106227735095	0.15045710116314004	0.04180436928623546	0.028327396025580497	0.03060217176702863	0.03665393364522083	0.012897549251040818	0.0064595046997725225	0.02373492424567578	0.013863255933731061	0.007146229451907807	0.0863770977295163	2.146014850422765e-4	0.005171895789518864	0	0.015086484398472037	1.2876089102536588e-4	0.012382505686939353	0.020966565088630415	0.004377870294862441	0.00510751534400618	0.0067814069273359374	0.011631400489291385	0.0032619425726426025	0.005300656680544229	4.29202970084553e-4	0.002210395295935448	9.013262371775613e-4	0.005214816086527319	0.0022962358899523585	0.005193355938023091	0.0056654792051161	0.0029185801965749603	0.00538649727456114	0.006180522769217563	6.652646036310571e-4	9.442465341860165e-4	9.442465341860165e-4	2.146014850422765e-4	0.0016309712863213012	8.58405940169106e-4	0	7.081849006395125e-4	0.0030902613846087814	7.296450491437401e-4	0.00255375767200309	1.5022103952959354e-4	0.002875659899566505	1.9314133653804884e-4	0.0016738915833297567	9.871668311944718e-4	3.862826730760977e-4	0	0	0.0013949096527747973	5.579638611099189e-4	2.146014850422765e-4	0.0011803081677325207	8.154856431606506e-4	5.579638611099189e-4	9.442465341860165e-4	6.438044551268294e-5	8.798660886733336e-4
S5A3040	0.216934943567367	0.19369191389943483	0.15406022916630877	0.041555719709333284	0.05291096184569927	0.036024119152737455	0.034512377385717476	0.025957293295081684	0.007043342323615811	0.02310559859820309	0.011183453299204617	0.00833175860232602	0.014447441205270481	0.00137431069729089	0.0036075655803885862	0.0013914895810070262	0.015512531995670922	0.0036075655803885862	0.011819071996701654	0.010307330229681675	0.006613870230712408	0.0059438937657831	0.005480063905447424	0.012763910601089142	0.004844445207950387	0.009895037020494409	0.002851694696878597	0.0035044922780917698	0.0035044922780917698	0.00877840957894556	0.002336328185394513	0.004311899812750168	0.005772104928621738	0.0018209616739104293	0.00970606929961691	0.00412293209187267	0.0017350672553297487	0.005703389393757194	0.0012712373949940732	0.004895981859098795	0.0013227740461424816	0.0034873133943756334	0	0.0017178883716136126	0.003023483534039958	0.002611190324852691	0.001786603906478157	0.0010650907904004399	0.002336328185394513	4.2947209290340315e-4	0.0012884162787102093	0.0013914895810070262	4.2947209290340315e-4	3.092199068904503e-4	1.2025218601295288e-4	0.0011681640926972565	3.607565580388586e-4	5.153665114840838e-4	9.276597206713508e-4	6.184398137809006e-4	4.2947209290340315e-4	5.49724278916356e-4	3.435776743227225e-4	5.325453952002199e-4
S5A5565	0.16593709468223086	0.13302529182879377	0.13148508430609598	0.047624837872892345	0.07368677042801557	0.02776426718547341	0.03400616083009079	0.0611219195849546	0.017752918287937743	0.036519130998702985	0.02144130998702983	0.03607328145265888	0.002472438391699092	0.019495784695201038	0.004012645914396887	0.007093060959792477	0.00899805447470817	0.011024643320363165	0.010497730220492866	0.011348897535667963	0.00899805447470817	0.011673151750972763	0.005674448767833982	7.295719844357977e-4	0.0023508430609597924	0.006890402075226978	0.008916990920881971	0.005593385214007782	0.010295071335927367	0.004093709468223087	6.890402075226978e-4	0.0033236057068741893	0.00316147859922179	2.837224383916991e-4	8.106355382619975e-4	0.003404669260700389	0.0051475356679636835	0.003931582360570687	0.011551556420233464	0.007417315175097276	0	0.004944876783398184	3.2425421530479895e-4	4.8638132295719845e-4	0.001256485084306096	0.002553501945525292	9.727626459143969e-4	1.6212710765239947e-4	0.013456549935149158	2.837224383916991e-4	6.485084306095979e-4	0.0012159533073929961	0.0018239299610894942	0	0	0.0014186121919584954	6.079766536964981e-4	7.295719844357977e-4	8.106355382619975e-4	1.2159533073929961e-4	0	0.001256485084306096	4.4584954604409856e-4	1.6212710765239947e-4
