sample1,sample2,bMNTD,BC,bNTI,RC,process,grupo
S4B5565,S2A3545,0.007634670979947371,0.4461044257964457,2.3687703212694897,1,Heterogeneous.Selection,All interiors (pooled)
S5A07,S2A3545,0.040835587178024796,0.5859356744150783,10.030756576713392,0.4654654654654655,Heterogeneous.Selection,All interiors (pooled)
S5A1522,S2A3545,0.03101888886271685,0.5524375583077873,5.790145821409385,0.8598598598598599,Heterogeneous.Selection,All interiors (pooled)
S5A3040,S2A3545,0.017445363621770155,0.48468285945825956,1.4004127822939347,1,Dispersal.Limitation,All interiors (pooled)
S5A5565,S2A3545,0.03125867930393071,0.5196351156690451,8.320714602044536,0.4194194194194194,Heterogeneous.Selection,All interiors (pooled)
S5B07,S2A3545,0.03315910562226562,0.5405677187103133,8.49066830573935,0.997997997997998,Heterogeneous.Selection,All interiors (pooled)
S5B1522,S2A3545,0.012076162004867618,0.46683281316177555,2.191140921639909,1,Heterogeneous.Selection,All interiors (pooled)
S5B3040,S2A3545,0.008721469630941135,0.5300649512294188,0.31996994713597265,1,Dispersal.Limitation,All interiors (pooled)
S5B5060,S2A3545,0.010071728912555342,0.5812852192555696,-0.18600823906598432,1,Dispersal.Limitation,All interiors (pooled)
S6A07,S2A3545,0.04467827992317056,0.666846361047915,4.911917324726216,1,Heterogeneous.Selection,All interiors (pooled)
S6A1522,S2A3545,0.034917538402921944,0.6957206983707794,2.2406503319978897,1,Heterogeneous.Selection,All interiors (pooled)
S6A3040,S2A3545,0.022269916519681063,0.49711395033136624,0.7916300876427723,0.48548548548548554,Undominated,All interiors (pooled)
S6B07,S2A3545,0.05494600520215552,0.613771928399915,8.193482614465786,0.0830830830830831,Heterogeneous.Selection,All interiors (pooled)
S6B1522,S2A3545,0.04075471291773271,0.6014569603984287,3.438483201607423,0.945945945945946,Heterogeneous.Selection,All interiors (pooled)
S6B3040,S2A3545,0.022808473189660547,0.5557721347086731,2.1931082983269716,1,Heterogeneous.Selection,All interiors (pooled)
S7A07,S2A3545,0.04001072145657221,0.6779044121852262,5.445054416709677,1,Heterogeneous.Selection,All interiors (pooled)
S7A1522,S2A3545,0.02727481239326588,0.6961814477611963,1.1420294616190834,1,Dispersal.Limitation,All interiors (pooled)
S7A3040,S2A3545,0.01974111523398419,0.6097331203028169,-0.2375273130401999,1,Dispersal.Limitation,All interiors (pooled)
S7A5060,S2A3545,0.016211692866791617,0.5765196381446669,-1.9786987535353244,0.9719719719719719,Dispersal.Limitation,All interiors (pooled)
S7B07,S2A3545,0.051042588329672185,0.632010864664425,8.51822199280274,0.9219219219219219,Heterogeneous.Selection,All interiors (pooled)
S7B1522,S2A3545,0.029680409451489753,0.6498086356673725,3.2682242514007656,1,Heterogeneous.Selection,All interiors (pooled)
S7B3040,S2A3545,0.02324712942822285,0.5214965582838994,1.601193414359047,1,Dispersal.Limitation,All interiors (pooled)
S7B5060,S2A3545,0.014236264663107828,0.45686323945274876,-0.5680195467609175,1,Dispersal.Limitation,All interiors (pooled)
S2A515,S2A5060,0.004440643617201779,0.37968139686250074,0.2635886938000964,0.947947947947948,Undominated,All interiors (pooled)
S2B07,S2A5060,0.03256835879362638,0.6396637732156453,2.4100963277553404,1,Heterogeneous.Selection,All interiors (pooled)
S2B1522,S2A5060,0.007705528984412213,0.4701808670477833,1.6343944233763124,1,Dispersal.Limitation,All interiors (pooled)
S2B3040,S2A5060,0.005505136819270493,0.4479706803118044,0.3886236962143159,1,Dispersal.Limitation,All interiors (pooled)
S2B5565,S2A5060,0.006208705360170787,0.2961770408271931,5.725075173414827,-1,Heterogeneous.Selection,All interiors (pooled)
S3A07,S2A5060,0.0221891948695289,0.5833701941475221,0.510019752533765,0.8118118118118118,Undominated,All interiors (pooled)
S3A1522,S2A5060,0.023726932788010996,0.5312403442727122,0.5066719176291609,-0.6896896896896897,Undominated,All interiors (pooled)
S3A3040,S2A5060,0.015201976829752455,0.5370809646514005,-1.4211960464020192,0.887887887887888,Undominated,All interiors (pooled)
S3A6070,S2A5060,0.04003869796558772,0.6522565597274336,-0.4849932435748729,-0.985985985985986,Homogenizing.Dispersal,All interiors (pooled)
S3B2030,S2A5060,0.004503897418538369,0.2510773233854616,5.997277891330064,-1,Heterogeneous.Selection,All interiors (pooled)
S3B3545,S2A5060,0.005221413359990831,0.23561250830933744,4.560738595456704,-1,Heterogeneous.Selection,All interiors (pooled)
S3B515,S2A5060,0.004094912698684745,0.25125490430952524,2.4605118065833542,-1,Heterogeneous.Selection,All interiors (pooled)
S3B6070,S2A5060,0.003406286488117444,0.42382496075221104,0.6214651604568288,1,Dispersal.Limitation,All interiors (pooled)
S4B07,S2A5060,0.04731955876271536,0.7290952885322864,8.497179255516219,1,Heterogeneous.Selection,All interiors (pooled)
S4B1522,S2A5060,0.021297696884341404,0.6539399434918053,0.45334771971689597,1,Dispersal.Limitation,All interiors (pooled)
S4B3040,S2A5060,0.011697278291366379,0.5043749207067032,1.5986151959189423,1,Dispersal.Limitation,All interiors (pooled)
S4B5565,S2A5060,0.007629676220019799,0.44937682810541657,1.4311322963208877,1,Dispersal.Limitation,All interiors (pooled)
S5A07,S2A5060,0.05515100396801724,0.6776966095592878,10.444085172437518,0.997997997997998,Heterogeneous.Selection,All interiors (pooled)
S5A1522,S2A5060,0.04551226385270961,0.6512819397031075,7.499678684184966,1,Heterogeneous.Selection,All interiors (pooled)
S5A3040,S2A5060,0.02537404576376714,0.5836422106859877,3.366437738781437,1,Heterogeneous.Selection,All interiors (pooled)
S5A5565,S2A5060,0.02047014248426883,0.5142886953128255,2.2164694316666944,0.36936936936936937,Heterogeneous.Selection,All interiors (pooled)
S5B07,S2A5060,0.04829199459430095,0.6492901462359132,9.297881812570013,1,Heterogeneous.Selection,All interiors (pooled)
S5B1522,S2A5060,0.016382801665987462,0.5361138552783696,3.1134469759817374,1,Heterogeneous.Selection,All interiors (pooled)
S5B3040,S2A5060,0.011388762569656255,0.5603656648569214,2.210469301235636,1,Heterogeneous.Selection,All interiors (pooled)
S5B5060,S2A5060,0.008446053819128808,0.5202370248590031,0.337988059037474,1,Dispersal.Limitation,All interiors (pooled)
S6A07,S2A5060,0.059553516663776576,0.7091639425456782,7.280127643679074,1,Heterogeneous.Selection,All interiors (pooled)
S6A1522,S2A5060,0.04172666924032537,0.7232710582047565,2.9389684611890607,1,Heterogeneous.Selection,All interiors (pooled)
S6A3040,S2A5060,0.022603700721602914,0.5632183010853089,-0.5983340946831066,0.987987987987988,Dispersal.Limitation,All interiors (pooled)
S6B07,S2A5060,0.07357243566521168,0.6922132828738121,11.476564636925122,0.9639639639639639,Heterogeneous.Selection,All interiors (pooled)
S6B1522,S2A5060,0.050455778195106674,0.6649380198735113,4.485740926288038,1,Heterogeneous.Selection,All interiors (pooled)
S6B3040,S2A5060,0.024829092438422143,0.6091338484964484,2.810808150465089,1,Heterogeneous.Selection,All interiors (pooled)
S7A07,S2A5060,0.05683593776653232,0.7200257692363737,7.7271458693501796,1,Heterogeneous.Selection,All interiors (pooled)
S7A1522,S2A5060,0.0331494492006061,0.7221487706718558,1.8261341672379976,1,Dispersal.Limitation,All interiors (pooled)
S7A3040,S2A5060,0.021027616000326634,0.6223173477481775,-1.001256118207951,1,Dispersal.Limitation,All interiors (pooled)
S7A5060,S2A5060,0.014337085530083019,0.549223610967575,-2.9555469840483095,0.8738738738738738,Homogeneous.Selection,All interiors (pooled)
S7B07,S2A5060,0.07160942846099734,0.6992393264084534,11.15499852196326,1,Heterogeneous.Selection,All interiors (pooled)
S7B1522,S2A5060,0.040819572911595374,0.7037490787965124,5.20548484620286,1,Heterogeneous.Selection,All interiors (pooled)
S7B3040,S2A5060,0.029225394772377095,0.5975615770240951,2.59099763914448,1,Heterogeneous.Selection,All interiors (pooled)
S7B5060,S2A5060,0.015343431146203597,0.5124400328060773,-0.7089330762356455,1,Dispersal.Limitation,All interiors (pooled)
S2B07,S2A515,0.029554142686074918,0.648851125191965,5.371811962223467,1,Heterogeneous.Selection,All interiors (pooled)
S2B1522,S2A515,0.0073086446647246135,0.4075508041034944,1.931075572755765,0.945945945945946,Undominated,All interiors (pooled)
S2B3040,S2A515,0.006650891003420114,0.49858423523892087,-0.9199061432087867,1,Dispersal.Limitation,All interiors (pooled)
S2B5565,S2A515,0.012130168378046223,0.4377743293149902,5.281044082892857,0.6056056056056056,Heterogeneous.Selection,All interiors (pooled)
S3A07,S2A515,0.021647681196682058,0.6491172643208052,0.7862331317320012,0.997997997997998,Dispersal.Limitation,All interiors (pooled)
S3A1522,S2A515,0.027033036160211018,0.6799216426297146,-1.25974466494816,0.9939939939939939,Dispersal.Limitation,All interiors (pooled)
S3A3040,S2A515,0.02166632666656964,0.6395640510627687,-0.9208286986509483,1,Dispersal.Limitation,All interiors (pooled)
S3A6070,S2A515,0.059285294876185474,0.769168234029815,0.3069432125921994,0.31931931931931934,Undominated,All interiors (pooled)
S3B2030,S2A515,0.006797335402039414,0.38360923091515375,1.8303131939977668,0.26126126126126126,Undominated,All interiors (pooled)
S3B3545,S2A515,0.008494928910196922,0.4459437240235509,2.068896755091041,0.8298298298298299,Heterogeneous.Selection,All interiors (pooled)
S3B515,S2A515,0.005175433890774538,0.3532943592543954,-0.5888677574270028,-0.2492492492492493,Undominated,All interiors (pooled)
S3B6070,S2A515,0.007252091736532907,0.5784252091798378,-1.2631438968108204,1,Dispersal.Limitation,All interiors (pooled)
S4B07,S2A515,0.05285213681491579,0.7064241020096466,11.255294478070862,1,Heterogeneous.Selection,All interiors (pooled)
S4B1522,S2A515,0.019043083663278282,0.5477272902827881,2.311866312554267,1,Heterogeneous.Selection,All interiors (pooled)
S4B3040,S2A515,0.009178887598705124,0.41722496817655913,3.171366519384846,1,Heterogeneous.Selection,All interiors (pooled)
S4B5565,S2A515,0.0071525562491397635,0.3735743745439227,2.952562716183533,0.9539539539539539,Heterogeneous.Selection,All interiors (pooled)
S5A07,S2A515,0.06906439745168595,0.7868052756343498,13.950871963237404,1,Heterogeneous.Selection,All interiors (pooled)
S5A1522,S2A515,0.05140119584108109,0.7344789616571447,10.601722010466553,1,Heterogeneous.Selection,All interiors (pooled)
S5A3040,S2A515,0.024428050323510156,0.6173852618596947,5.359768704543804,1,Heterogeneous.Selection,All interiors (pooled)
S5A5565,S2A515,0.02237405780874203,0.5724615287483519,2.2976199013105805,0.947947947947948,Heterogeneous.Selection,All interiors (pooled)
S5B07,S2A515,0.05131856098226518,0.7176302493254096,11.617040150343906,1,Heterogeneous.Selection,All interiors (pooled)
S5B1522,S2A515,0.018012157900148058,0.5548891315091036,7.431733681943486,1,Heterogeneous.Selection,All interiors (pooled)
S5B3040,S2A515,0.014245762937570343,0.4999977481436046,3.866506803168566,1,Heterogeneous.Selection,All interiors (pooled)
S5B5060,S2A515,0.015156359340827758,0.5928174030140155,-0.11521425294469281,1,Dispersal.Limitation,All interiors (pooled)
S6A07,S2A515,0.07422394002345112,0.772285925810058,9.746778050795337,1,Heterogeneous.Selection,All interiors (pooled)
S6A1522,S2A515,0.049656940631086666,0.6991459506460267,5.779221226556548,1,Heterogeneous.Selection,All interiors (pooled)
S6A3040,S2A515,0.027460952947759437,0.6187927022518935,3.066547911698459,1,Heterogeneous.Selection,All interiors (pooled)
S6B07,S2A515,0.08868703900339117,0.802441114131393,12.44545358080905,1,Heterogeneous.Selection,All interiors (pooled)
S6B1522,S2A515,0.05983612263553336,0.7476781622804805,6.530213741914258,1,Heterogeneous.Selection,All interiors (pooled)
S6B3040,S2A515,0.03313786948627222,0.675241684585942,6.458931239528818,1,Heterogeneous.Selection,All interiors (pooled)
S7A07,S2A515,0.062937359850667,0.7752985784779453,7.660064211776391,1,Heterogeneous.Selection,All interiors (pooled)
S7A1522,S2A515,0.038364160628082476,0.6611420176024836,4.3959151943682535,1,Heterogeneous.Selection,All interiors (pooled)
S7A3040,S2A515,0.02377368954313884,0.5788110717496034,1.188300675663713,1,Dispersal.Limitation,All interiors (pooled)
S7A5060,S2A515,0.01462722707967783,0.5041891076340302,-2.4893870166956145,0.35935935935935936,Homogeneous.Selection,All interiors (pooled)
S7B07,S2A515,0.08863749897244505,0.7863129824607981,13.527083855493432,1,Heterogeneous.Selection,All interiors (pooled)
S7B1522,S2A515,0.04891028701251762,0.6940850042371676,7.690050526872884,1,Heterogeneous.Selection,All interiors (pooled)
S7B3040,S2A515,0.03232269111973544,0.6529640874344299,4.678181787563809,1,Heterogeneous.Selection,All interiors (pooled)
S7B5060,S2A515,0.017583476878986537,0.5682253431253452,0.8914730202413723,1,Dispersal.Limitation,All interiors (pooled)
S2B1522,S2B07,0.023391972260744694,0.6331692948903641,6.307479740129222,1,Heterogeneous.Selection,All interiors (pooled)
S2B3040,S2B07,0.02358725848830893,0.6935885423617993,3.468035060118475,1,Heterogeneous.Selection,All interiors (pooled)
S2B5565,S2B07,0.041496072727429556,0.6437224445235489,5.963441922537681,1,Heterogeneous.Selection,All interiors (pooled)
S3A07,S2B07,0.00827713360471746,0.5169611209079483,-1.2543691766578262,-0.16716716716716717,Undominated,All interiors (pooled)
S3A1522,S2B07,0.0458006021774351,0.6991228535216705,0.9831467139496598,0.98998998998999,Dispersal.Limitation,All interiors (pooled)
S3A3040,S2B07,0.03699763676837972,0.6504051648910927,2.2192238744219805,1,Heterogeneous.Selection,All interiors (pooled)
S3A6070,S2B07,0.10060138977017266,0.7501015074230568,6.573525253612006,0.03703703703703698,Heterogeneous.Selection,All interiors (pooled)
S3B2030,S2B07,0.045799408277126655,0.6890179822607982,4.951909809631439,1,Heterogeneous.Selection,All interiors (pooled)
S3B3545,S2B07,0.04432203321355652,0.6760095957111151,4.1823839152803,1,Heterogeneous.Selection,All interiors (pooled)
S3B515,S2B07,0.03482695459403364,0.6630282150474103,2.9435769889866235,1,Heterogeneous.Selection,All interiors (pooled)
S3B6070,S2B07,0.03138830789868838,0.7325951508814118,2.147567402931607,1,Heterogeneous.Selection,All interiors (pooled)
S4B07,S2B07,0.015995266611981085,0.49112257809831306,3.791020874582871,0.45945945945945943,Heterogeneous.Selection,All interiors (pooled)
S4B1522,S2B07,0.010381893890923026,0.47986586766356876,0.19502572351667755,0.2852852852852852,Undominated,All interiors (pooled)
S4B3040,S2B07,0.013514334319929454,0.5067486433708305,1.645607213531608,0.7357357357357357,Undominated,All interiors (pooled)
S4B5565,S2B07,0.01806519368595183,0.5742233761319634,2.7779581772545705,0.997997997997998,Heterogeneous.Selection,All interiors (pooled)
S5A07,S2B07,0.028509717622767872,0.6340647112535401,4.072406309047534,0.8718718718718719,Heterogeneous.Selection,All interiors (pooled)
S5A1522,S2B07,0.0240245682204283,0.5903907618190818,2.407418269911896,0.9439439439439439,Heterogeneous.Selection,All interiors (pooled)
S5A3040,S2B07,0.011082797195662403,0.463448351977006,2.163719517104293,0.025025025025025016,Heterogeneous.Selection,All interiors (pooled)
S5A5565,S2B07,0.02484833897366704,0.5813350514464302,1.6274517455863184,0.9059059059059058,Undominated,All interiors (pooled)
S5B07,S2B07,0.017373617010945898,0.5014005887712986,2.7083648136419263,0.5335335335335336,Heterogeneous.Selection,All interiors (pooled)
S5B1522,S2B07,0.012926564714720153,0.4834918794363622,0.7579691498088104,0.3773773773773774,Undominated,All interiors (pooled)
S5B3040,S2B07,0.020263979081392523,0.6084768908382172,3.0831116609612748,1,Heterogeneous.Selection,All interiors (pooled)
S5B5060,S2B07,0.03478073391114626,0.7427213005919013,1.2645381010233068,1,Dispersal.Limitation,All interiors (pooled)
S6A07,S2B07,0.043452372856319324,0.6645439799829004,1.148154574405225,1,Dispersal.Limitation,All interiors (pooled)
S6A1522,S2B07,0.04111525426795482,0.6868495212145205,0.865522726448777,1,Dispersal.Limitation,All interiors (pooled)
S6A3040,S2B07,0.035665287118585194,0.6314804810203491,1.3046676466834117,0.997997997997998,Dispersal.Limitation,All interiors (pooled)
S6B07,S2B07,0.04203726112958621,0.6653643557995926,-0.14197734194560377,0.7717717717717718,Undominated,All interiors (pooled)
S6B1522,S2B07,0.038023542328856644,0.6421560982237442,-0.4038497851603212,0.9759759759759761,Dispersal.Limitation,All interiors (pooled)
S6B3040,S2B07,0.03471551066532419,0.6111617200587222,1.4698447455179124,1,Dispersal.Limitation,All interiors (pooled)
S7A07,S2B07,0.02400504204916553,0.5945957225473496,-1.1271589855828468,0.97997997997998,Dispersal.Limitation,All interiors (pooled)
S7A1522,S2B07,0.0345767896950688,0.6947854349538729,0.11621957339364064,1,Dispersal.Limitation,All interiors (pooled)
S7A3040,S2B07,0.033884126588584786,0.6695498482359783,1.0227769668416702,1,Dispersal.Limitation,All interiors (pooled)
S7A5060,S2B07,0.038571028954630035,0.697016257851356,0.165528949419868,1,Dispersal.Limitation,All interiors (pooled)
S7B07,S2B07,0.03983137961885426,0.6222091708725745,1.7360806365307413,0.7837837837837838,Undominated,All interiors (pooled)
S7B1522,S2B07,0.03227522576870101,0.6357072874434403,1.2968052647252764,1,Dispersal.Limitation,All interiors (pooled)
S7B3040,S2B07,0.025990602381464792,0.6052334784192642,-0.7298541401529957,1,Dispersal.Limitation,All interiors (pooled)
S7B5060,S2B07,0.025124657662637905,0.6084134004049383,-0.4187215231862341,1,Dispersal.Limitation,All interiors (pooled)
S2B3040,S2B1522,0.0027715086025408946,0.40283500847897913,0.2877456820375557,0.9019019019019019,Undominated,All interiors (pooled)
S2B5565,S2B1522,0.00597373274520969,0.427655815832936,0.10851009139184183,0.4514514514514514,Undominated,All interiors (pooled)
S3A07,S2B1522,0.011600177118639692,0.5754056496025434,1.585665981980581,0.7097097097097098,Undominated,All interiors (pooled)
S3A1522,S2B1522,0.01840305404164347,0.6480939646575407,-1.3147197122050522,0.9119119119119119,Undominated,All interiors (pooled)
S3A3040,S2B1522,0.014246896234682914,0.5831825010779481,-0.8793690315987704,0.9939939939939939,Dispersal.Limitation,All interiors (pooled)
S3A6070,S2B1522,0.04936343815127391,0.7584582446357494,-1.076556056169703,0.12112112112112117,Undominated,All interiors (pooled)
S3B2030,S2B1522,0.008436808996121911,0.46798416763079936,0.15476084703928547,0.9959959959959961,Dispersal.Limitation,All interiors (pooled)
S3B3545,S2B1522,0.00835250258111888,0.49837157287663925,-0.4106451153907025,0.997997997997998,Dispersal.Limitation,All interiors (pooled)
S3B515,S2B1522,0.0059200318760395795,0.44312669643620445,-1.2107242846587258,0.967967967967968,Dispersal.Limitation,All interiors (pooled)
S3B6070,S2B1522,0.005676147635475268,0.531961722120928,-0.9583161841066952,1,Dispersal.Limitation,All interiors (pooled)
S4B07,S2B1522,0.05596285556009359,0.7521163827402632,10.51153798827534,1,Heterogeneous.Selection,All interiors (pooled)
S4B1522,S2B1522,0.02273555322276611,0.6351657555895557,2.2895722953675532,1,Heterogeneous.Selection,All interiors (pooled)
S4B3040,S2B1522,0.008619448974106688,0.4800339777699337,0.887352659841822,1,Dispersal.Limitation,All interiors (pooled)
S4B5565,S2B1522,0.007633847748704833,0.40391133312626626,2.7699962659201716,0.9859859859859861,Heterogeneous.Selection,All interiors (pooled)
S5A07,S2B1522,0.06768090097095593,0.8046558983856523,13.500976249342212,1,Heterogeneous.Selection,All interiors (pooled)
S5A1522,S2B1522,0.05359605811358922,0.7754900832420601,11.402001620261988,1,Heterogeneous.Selection,All interiors (pooled)
S5A3040,S2B1522,0.02196505912139972,0.6597000144906502,4.7379414018683255,1,Heterogeneous.Selection,All interiors (pooled)
S5A5565,S2B1522,0.012015608030561328,0.47113822983116205,1.641819379607929,-0.3873873873873874,Undominated,All interiors (pooled)
S5B07,S2B1522,0.05429739756096447,0.7603268882465318,10.565355702638286,1,Heterogeneous.Selection,All interiors (pooled)
S5B1522,S2B1522,0.016998839224511536,0.6035651921258243,4.619343423518951,1,Heterogeneous.Selection,All interiors (pooled)
S5B3040,S2B1522,0.011971547436109219,0.446158181860072,5.205668742709767,1,Heterogeneous.Selection,All interiors (pooled)
S5B5060,S2B1522,0.008389077225548991,0.5195085296320536,-0.8506363371714314,1,Dispersal.Limitation,All interiors (pooled)
S6A07,S2B1522,0.08216405829980605,0.8000347851065146,9.91840337453469,1,Heterogeneous.Selection,All interiors (pooled)
S6A1522,S2B1522,0.06050595495089188,0.7490624035522443,5.313259398321207,1,Heterogeneous.Selection,All interiors (pooled)
S6A3040,S2B1522,0.0366412336207682,0.676557003701428,4.250964177388307,1,Heterogeneous.Selection,All interiors (pooled)
S6B07,S2B1522,0.09608236145750618,0.8181843001091728,13.787016509349435,1,Heterogeneous.Selection,All interiors (pooled)
S6B1522,S2B1522,0.0683958778060502,0.7828560334250341,6.2210556288526435,1,Heterogeneous.Selection,All interiors (pooled)
S6B3040,S2B1522,0.042113079617523266,0.7278783262633877,6.591795479658673,1,Heterogeneous.Selection,All interiors (pooled)
S7A07,S2B1522,0.06729079019475284,0.7967232251603289,8.880957891913582,1,Heterogeneous.Selection,All interiors (pooled)
S7A1522,S2B1522,0.04906736349845472,0.7328210542547275,5.044221349019646,1,Heterogeneous.Selection,All interiors (pooled)
S7A3040,S2B1522,0.031970505996615134,0.6636005227540945,2.2483187059303096,1,Heterogeneous.Selection,All interiors (pooled)
S7A5060,S2B1522,0.021484122251452752,0.5789698799933951,-0.6663622843328163,0.9739739739739739,Dispersal.Limitation,All interiors (pooled)
S7B07,S2B1522,0.09360210154442189,0.80793844516089,14.978114973181446,1,Heterogeneous.Selection,All interiors (pooled)
S7B1522,S2B1522,0.05748083783630646,0.7490166718708388,7.0559400173478695,1,Heterogeneous.Selection,All interiors (pooled)
S7B3040,S2B1522,0.04192360074817463,0.7220170589567564,5.074729387799781,1,Heterogeneous.Selection,All interiors (pooled)
S7B5060,S2B1522,0.025970490900690594,0.6389703409764331,3.187792314429618,1,Heterogeneous.Selection,All interiors (pooled)
S2B5565,S2B3040,0.002740918846243755,0.4174161811990673,-2.0992035520380434,0.28728728728728736,Homogeneous.Selection,All interiors (pooled)
S3A07,S2B3040,0.012133758984871722,0.6365823900177747,-0.732677396060861,0.98998998998999,Dispersal.Limitation,All interiors (pooled)
S3A1522,S2B3040,0.009966356357749192,0.5907418284717427,-2.0632827635942546,0.3053053053053052,Homogeneous.Selection,All interiors (pooled)
S3A3040,S2B3040,0.009771502106509074,0.5338259163618092,-1.145770241598561,0.8838838838838838,Undominated,All interiors (pooled)
S3A6070,S2B3040,0.02816262661486934,0.6966309250299665,-1.6901444257238323,-0.7977977977977978,Undominated,All interiors (pooled)
S3B2030,S2B3040,0.0052791178930569164,0.44907081272007704,-1.3417324619921724,0.9639639639639639,Dispersal.Limitation,All interiors (pooled)
S3B3545,S2B3040,0.00448626522928558,0.4595476345584867,-1.6348501851940933,0.91991991991992,Undominated,All interiors (pooled)
S3B515,S2B3040,0.0039956104977667325,0.44038361923937513,-2.358663182088003,0.9719719719719719,Homogeneous.Selection,All interiors (pooled)
S3B6070,S2B3040,0.0023528132591807277,0.40846553361174787,-1.6793957469644234,0.9719719719719719,Dispersal.Limitation,All interiors (pooled)
S4B07,S2B3040,0.06151329562446274,0.7777008926814071,4.47043150077543,1,Heterogeneous.Selection,All interiors (pooled)
S4B1522,S2B3040,0.025519554804581412,0.7164008159540932,1.6852928128366274,1,Dispersal.Limitation,All interiors (pooled)
S4B3040,S2B3040,0.011665723780273793,0.5957622846588781,-0.558261549720434,1,Dispersal.Limitation,All interiors (pooled)
S4B5565,S2B3040,0.01052390541773109,0.5428084276006859,1.8502314500807129,1,Dispersal.Limitation,All interiors (pooled)
S5A07,S2B3040,0.06307325372564646,0.7876205165996792,4.183306000212888,1,Heterogeneous.Selection,All interiors (pooled)
S5A1522,S2B3040,0.05123645035998187,0.77147980754567,7.250862716388359,1,Heterogeneous.Selection,All interiors (pooled)
S5A3040,S2B3040,0.026402413238361965,0.7099591850361271,3.680850650205919,1,Heterogeneous.Selection,All interiors (pooled)
S5A5565,S2B3040,0.013397933085105807,0.5875995138919277,-0.5504338876336015,0.9819819819819819,Dispersal.Limitation,All interiors (pooled)
S5B07,S2B3040,0.05328131429555644,0.7656289413815703,8.292303254877202,1,Heterogeneous.Selection,All interiors (pooled)
S5B1522,S2B3040,0.023207821280150788,0.6605217650043186,5.95951106913358,1,Heterogeneous.Selection,All interiors (pooled)
S5B3040,S2B3040,0.014123480129532632,0.5420910882050217,4.892395351617742,1,Heterogeneous.Selection,All interiors (pooled)
S5B5060,S2B3040,0.007427161210024654,0.5203756036922842,-0.28608855854054205,1,Dispersal.Limitation,All interiors (pooled)
S6A07,S2B3040,0.08234507493667825,0.7899006068225293,10.41715881571599,1,Heterogeneous.Selection,All interiors (pooled)
S6A1522,S2B3040,0.06348297679058877,0.7672661859623121,4.043139508444912,1,Heterogeneous.Selection,All interiors (pooled)
S6A3040,S2B3040,0.03659058116079273,0.6959791829891185,0.8619811166733384,1,Dispersal.Limitation,All interiors (pooled)
S6B07,S2B3040,0.08787225057788327,0.8001389751155813,11.399803006282626,1,Heterogeneous.Selection,All interiors (pooled)
S6B1522,S2B3040,0.06920167042240893,0.7804736198421437,4.296831302696438,1,Heterogeneous.Selection,All interiors (pooled)
S6B3040,S2B3040,0.04166190994944288,0.7359053971333188,5.229457404357281,1,Heterogeneous.Selection,All interiors (pooled)
S7A07,S2B3040,0.06104928533516103,0.7893007755254928,7.356494087283369,1,Heterogeneous.Selection,All interiors (pooled)
S7A1522,S2B3040,0.04935892856279572,0.7686923055073641,5.083163792373994,1,Heterogeneous.Selection,All interiors (pooled)
S7A3040,S2B3040,0.02750890260295548,0.69751282642785,0.8647466543654188,1,Dispersal.Limitation,All interiors (pooled)
S7A5060,S2B3040,0.02118127291626088,0.6300255944903534,-0.7434516768572633,1,Dispersal.Limitation,All interiors (pooled)
S7B07,S2B3040,0.08879565744912621,0.7962601992127686,13.315168863031818,1,Heterogeneous.Selection,All interiors (pooled)
S7B1522,S2B3040,0.06095155397655304,0.7640835933589968,4.940283669717688,1,Heterogeneous.Selection,All interiors (pooled)
S7B3040,S2B3040,0.043641679772939854,0.7321263535102462,5.024234382138155,1,Heterogeneous.Selection,All interiors (pooled)
S7B5060,S2B3040,0.02755681032463682,0.664316792936263,3.039658876734346,1,Heterogeneous.Selection,All interiors (pooled)
S3A07,S2B5565,0.024405049810106844,0.5705491501862803,2.9053620294875295,0.6596596596596596,Heterogeneous.Selection,All interiors (pooled)
S3A1522,S2B5565,0.01414824057223804,0.5003319963352549,-1.7005824499644577,-0.8558558558558559,Undominated,All interiors (pooled)
S3A3040,S2B5565,0.01593111119614008,0.5142543073109644,0.5122671446753873,0.6456456456456456,Undominated,All interiors (pooled)
S3A6070,S2B5565,0.034328757130706315,0.6414768709735028,-1.9720665914149398,-0.9819819819819819,Homogenizing.Dispersal,All interiors (pooled)
S3B2030,S2B5565,0.003650481022530937,0.30476540483085757,0.5049422510040094,-1,Homogenizing.Dispersal,All interiors (pooled)
S3B3545,S2B5565,0.0035474633449194557,0.2928553897045857,-0.14970835360629822,-1,Homogenizing.Dispersal,All interiors (pooled)
S3B515,S2B5565,0.005540440698000901,0.34540428067012147,0.01016302390100991,-0.9619619619619619,Homogenizing.Dispersal,All interiors (pooled)
S3B6070,S2B5565,0.0041817704828047645,0.4609173312220744,-1.0339036295865633,0.867867867867868,Undominated,All interiors (pooled)
S4B07,S2B5565,0.08454899980181385,0.7624616824953225,13.298129943618502,1,Heterogeneous.Selection,All interiors (pooled)
S4B1522,S2B5565,0.04178621404429751,0.6819602742344136,5.456969894511418,1,Heterogeneous.Selection,All interiors (pooled)
S4B3040,S2B5565,0.021000381343192147,0.5090183846544061,6.3854737021503,0.9959959959959961,Heterogeneous.Selection,All interiors (pooled)
S4B5565,S2B5565,0.01990109022632845,0.4694313478787489,9.384098033555581,0.9059059059059058,Heterogeneous.Selection,All interiors (pooled)
