"ASV","Location","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"ASV_1312","Reforma Waterfalls","d__Bacteria","Latescibacterota","Latescibacteria","Latescibacterales","Latescibacteraceae","Latescibacteraceae",NA
"ASV_5206","Reforma Waterfalls","d__Bacteria","Latescibacterota","Latescibacteria","Latescibacterales","Latescibacteraceae","Latescibacteraceae","uncultured_actinobacterium"
"ASV_1494","Reforma Waterfalls","d__Bacteria","Latescibacterota","Latescibacterota","Latescibacterota","Latescibacterota","Latescibacterota","uncultured_proteobacterium"
"ASV_2358","Reforma Waterfalls","d__Bacteria","Latescibacterota","Latescibacterota","Latescibacterota","Latescibacterota","Latescibacterota","uncultured_prokaryote"
"ASV_4650","Reforma Waterfalls","d__Bacteria","Latescibacterota","Latescibacterota","Latescibacterota","Latescibacterota","Latescibacterota",NA
"ASV_2662","Reforma Waterfalls","d__Bacteria","Latescibacterota","Latescibacterota","Latescibacterota","Latescibacterota","Latescibacterota","uncultured_proteobacterium"
"ASV_2477","Reforma Waterfalls","d__Bacteria","Latescibacterota","Latescibacterota","Latescibacterota","Latescibacterota","Latescibacterota","uncultured_bacterium"
"ASV_1337","Reforma Waterfalls","d__Bacteria","Latescibacterota","Latescibacterota","Latescibacterota","Latescibacterota","Latescibacterota","metagenome"
"ASV_5441","Reforma Waterfalls","d__Bacteria","Latescibacterota","Latescibacterota","Latescibacterota","Latescibacterota","Latescibacterota",NA
"ASV_2720","Reforma Waterfalls","d__Bacteria","Latescibacterota","Latescibacterota","Latescibacterota","Latescibacterota","Latescibacterota","uncultured_bacterium"
"ASV_1360","Reforma Waterfalls","d__Bacteria","Latescibacterota","Latescibacterota","Latescibacterota","Latescibacterota","Latescibacterota","uncultured_soil"
"ASV_2872","Reforma Waterfalls","d__Bacteria","Latescibacterota","Latescibacterota","Latescibacterota","Latescibacterota","Latescibacterota","uncultured_Acidobacterium"
"ASV_3132","Reforma Waterfalls","d__Bacteria","Latescibacterota","Latescibacterota","Latescibacterota","Latescibacterota","Latescibacterota","uncultured_soil"
"ASV_1388","Reforma Waterfalls","d__Bacteria","Latescibacterota","Latescibacterota","Latescibacterota","Latescibacterota","Latescibacterota","uncultured_soil"
"ASV_4310","Reforma Waterfalls","d__Bacteria","Latescibacterota","Latescibacterota","Latescibacterota","Latescibacterota","Latescibacterota","uncultured_soil"
"ASV_2513","Reforma Waterfalls","d__Bacteria","Latescibacterota","Latescibacterota","Latescibacterota","Latescibacterota","Latescibacterota","uncultured_soil"
"ASV_2693","Reforma Waterfalls","d__Bacteria","Latescibacterota","Latescibacterota","Latescibacterota","Latescibacterota","Latescibacterota","uncultured_soil"
"ASV_2052","Reforma Waterfalls","d__Bacteria","Latescibacterota","Latescibacterota","Latescibacterota","Latescibacterota","Latescibacterota",NA
"ASV_4386","Reforma Waterfalls","d__Bacteria","Latescibacterota","Latescibacterota","Latescibacterota","Latescibacterota","Latescibacterota","uncultured_soil"
"ASV_3676","Reforma Waterfalls","d__Bacteria","Latescibacterota","Latescibacterota","Latescibacterota","Latescibacterota","Latescibacterota","uncultured_soil"
"ASV_1635","Reforma Waterfalls","d__Bacteria","Latescibacterota","Latescibacterota","Latescibacterota","Latescibacterota","Latescibacterota","uncultured_bacterium"
"ASV_2031","Reforma Waterfalls","d__Bacteria","Latescibacterota","Latescibacterota","Latescibacterota","Latescibacterota","Latescibacterota","uncultured_bacterium"
"ASV_3014","Reforma Waterfalls","d__Bacteria","Latescibacterota","Latescibacterota","Latescibacterota","Latescibacterota","Latescibacterota",NA
"ASV_6270","Reforma Waterfalls","d__Bacteria","Latescibacterota","Latescibacterota","Latescibacterota","Latescibacterota","Latescibacterota","uncultured_bacterium"
"ASV_1426","Reforma Waterfalls","d__Bacteria","Latescibacterota","Latescibacterota","Latescibacterota","Latescibacterota","Latescibacterota","uncultured_Latescibacteria"
"ASV_2392","Reforma Waterfalls","d__Bacteria","Latescibacterota","Latescibacterota","Latescibacterota","Latescibacterota","Latescibacterota","uncultured_Latescibacteria"
"ASV_3106","Reforma Waterfalls","d__Bacteria","Latescibacterota","Latescibacterota","Latescibacterota","Latescibacterota","Latescibacterota","uncultured_Latescibacteria"
"ASV_5838","Reforma Waterfalls","d__Bacteria","Latescibacterota","Latescibacterota","Latescibacterota","Latescibacterota","Latescibacterota","uncultured_Latescibacteria"
"ASV_5337","Reforma Waterfalls","d__Bacteria","Latescibacterota","Latescibacterota","Latescibacterota","Latescibacterota","Latescibacterota",NA
"ASV_4739","Reforma Waterfalls","d__Bacteria","Sumerlaeota","Sumerlaeia","Sumerlaeales","Sumerlaeaceae","Sumerlaea","uncultured_bacterium"
"ASV_2844","Reforma Waterfalls","d__Bacteria","Sumerlaeota","Sumerlaeia","uncultured","uncultured","uncultured","uncultured_bacterium"
"ASV_4339","Reforma Waterfalls","d__Bacteria","Sumerlaeota","Sumerlaeia","uncultured","uncultured","uncultured","uncultured_bacterium"
"ASV_1801","Reforma Waterfalls","d__Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","uncultured",NA
"ASV_839","Reforma Waterfalls","d__Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","uncultured",NA
"ASV_5729","Reforma Waterfalls","d__Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae",NA,NA
"ASV_2398","Reforma Waterfalls","d__Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","uncultured","uncultured_bacterium"
"ASV_3051","Reforma Waterfalls","d__Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae",NA,NA
"ASV_1604","Reforma Waterfalls","d__Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","Ellin516","uncultured_bacterium"
"ASV_4165","Reforma Waterfalls","d__Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae",NA,NA
"ASV_3358","Reforma Waterfalls","d__Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","Ellin516","uncultured_bacterium"
"ASV_1456","Reforma Waterfalls","d__Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","Ellin516","uncultured_bacterium"
"ASV_2917","Reforma Waterfalls","d__Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","ADurb.Bin063-1","uncultured_bacterium"
"ASV_3829","Reforma Waterfalls","d__Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","ADurb.Bin063-1","uncultured_bacterium"
"ASV_4729","Reforma Waterfalls","d__Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","ADurb.Bin063-1","uncultured_Verrucomicrobia"
"ASV_4398","Reforma Waterfalls","d__Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","Pedosphaeraceae","uncultured_bacterium"
"ASV_3332","Reforma Waterfalls","d__Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","Pedosphaeraceae","uncultured_bacterium"
"ASV_4457","Reforma Waterfalls","d__Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","Pedosphaeraceae","uncultured_bacterium"
"ASV_6105","Reforma Waterfalls","d__Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","Pedosphaeraceae",NA
"ASV_2102","Reforma Waterfalls","d__Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","ADurb.Bin118","uncultured_bacterium"
"ASV_1608","Reforma Waterfalls","d__Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","DEV008","uncultured_bacterium"
"ASV_5693","Reforma Waterfalls","d__Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae",NA,NA
"ASV_5400","Reforma Waterfalls","d__Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","Pedosphaeraceae","uncultured_bacterium"
"ASV_6420","Reforma Waterfalls","d__Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","Luteolibacter",NA
"ASV_3047","Reforma Waterfalls","d__Bacteria","Verrucomicrobiota","Verrucomicrobiae","S-BQ2-57_soil_group","S-BQ2-57_soil_group","S-BQ2-57_soil_group","uncultured_bacterium"
"ASV_3451","Reforma Waterfalls","d__Bacteria","Verrucomicrobiota","Verrucomicrobiae","Opitutales","Opitutaceae","Lacunisphaera","Verrucomicrobia_bacterium"
"ASV_3736","Reforma Waterfalls","d__Bacteria","Verrucomicrobiota","Verrucomicrobiae","S-BQ2-57_soil_group","S-BQ2-57_soil_group","S-BQ2-57_soil_group","uncultured_bacterium"
"ASV_5178","Reforma Waterfalls","d__Bacteria","Verrucomicrobiota","Verrucomicrobiae","S-BQ2-57_soil_group","S-BQ2-57_soil_group","S-BQ2-57_soil_group","uncultured_bacterium"
"ASV_6429","Reforma Waterfalls","d__Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales","LWQ8","LWQ8",NA
"ASV_857","Reforma Waterfalls","d__Bacteria","Patescibacteria","Parcubacteria","Candidatus_Yanofskybacteria","Candidatus_Yanofskybacteria","Candidatus_Yanofskybacteria","uncultured_bacterium"
"ASV_3801","Reforma Waterfalls","d__Bacteria","Patescibacteria","Parcubacteria","Candidatus_Yanofskybacteria","Candidatus_Yanofskybacteria","Candidatus_Yanofskybacteria","uncultured_deep-sea"
"ASV_613","Reforma Waterfalls","d__Bacteria","Methylomirabilota","Methylomirabilia","Rokubacteriales","Rokubacteriales","Rokubacteriales","uncultured_bacterium"
"ASV_894","Reforma Waterfalls","d__Bacteria","Methylomirabilota","Methylomirabilia","Rokubacteriales","Rokubacteriales","Rokubacteriales","uncultured_bacterium"
"ASV_397","Reforma Waterfalls","d__Bacteria","Methylomirabilota","Methylomirabilia","Rokubacteriales","Rokubacteriales","Rokubacteriales","uncultured_bacterium"
"ASV_1095","Reforma Waterfalls","d__Bacteria","Methylomirabilota","Methylomirabilia","Rokubacteriales","Rokubacteriales","Rokubacteriales",NA
"ASV_3490","Reforma Waterfalls","d__Bacteria","Methylomirabilota","Methylomirabilia","Rokubacteriales","Rokubacteriales","Rokubacteriales","uncultured_bacterium"
"ASV_1535","Reforma Waterfalls","d__Bacteria","Methylomirabilota","Methylomirabilia","Rokubacteriales","Rokubacteriales","Rokubacteriales","uncultured_bacterium"
"ASV_1622","Reforma Waterfalls","d__Bacteria","Methylomirabilota","Methylomirabilia","Rokubacteriales","Rokubacteriales","Rokubacteriales","uncultured_bacterium"
"ASV_800","Reforma Waterfalls","d__Bacteria","Methylomirabilota","Methylomirabilia","Rokubacteriales","Rokubacteriales","Rokubacteriales","uncultured_bacterium"
"ASV_2524","Reforma Waterfalls","d__Bacteria","Methylomirabilota","Methylomirabilia","Rokubacteriales","Rokubacteriales","Rokubacteriales","uncultured_bacterium"
"ASV_2757","Reforma Waterfalls","d__Bacteria","Methylomirabilota","Methylomirabilia","Rokubacteriales","Rokubacteriales","Rokubacteriales","uncultured_bacterium"
"ASV_5363","Reforma Waterfalls","d__Bacteria","Methylomirabilota","Methylomirabilia","Rokubacteriales","Rokubacteriales","Rokubacteriales","uncultured_bacterium"
"ASV_5617","Reforma Waterfalls","d__Bacteria","Methylomirabilota","Methylomirabilia","Rokubacteriales","Rokubacteriales","Rokubacteriales","uncultured_bacterium"
"ASV_1409","Reforma Waterfalls","d__Bacteria","Methylomirabilota","Methylomirabilia","Rokubacteriales","Rokubacteriales","Rokubacteriales","uncultured_bacterium"
"ASV_1070","Reforma Waterfalls","d__Bacteria","Methylomirabilota","Methylomirabilia","Rokubacteriales","Rokubacteriales","Rokubacteriales","uncultured_bacterium"
"ASV_2803","Reforma Waterfalls","d__Bacteria","Methylomirabilota","Methylomirabilia","Rokubacteriales","Rokubacteriales","Rokubacteriales","uncultured_bacterium"
"ASV_4815","Reforma Waterfalls","d__Bacteria","Methylomirabilota","Methylomirabilia","Rokubacteriales","Rokubacteriales","Rokubacteriales","uncultured_bacterium"
"ASV_1520","Reforma Waterfalls","d__Bacteria","Methylomirabilota","Methylomirabilia","Rokubacteriales","WX65","WX65","uncultured_bacterium"
"ASV_1653","Reforma Waterfalls","d__Bacteria","Methylomirabilota","Methylomirabilia","Rokubacteriales","WX65","WX65",NA
"ASV_4468","Reforma Waterfalls","d__Bacteria","Methylomirabilota","Methylomirabilia","Rokubacteriales","WX65","WX65","uncultured_bacterium"
"ASV_2944","Reforma Waterfalls","d__Bacteria","Acidobacteriota","Aminicenantia","Aminicenantales","Aminicenantales","Aminicenantales",NA
"ASV_1403","Reforma Waterfalls","d__Bacteria","Acidobacteriota","Aminicenantia","Aminicenantales","Aminicenantales","Aminicenantales","metagenome"
"ASV_1584","Reforma Waterfalls","d__Bacteria","Acidobacteriota","Aminicenantia","Aminicenantales","Aminicenantales","Aminicenantales","metagenome"
"ASV_2419","Reforma Waterfalls","d__Bacteria","Acidobacteriota","Aminicenantia","Aminicenantales","Aminicenantales","Aminicenantales","uncultured_bacterium"
"ASV_133","Reforma Waterfalls","d__Bacteria","Acidobacteriota","Aminicenantia","Aminicenantales","Aminicenantales","Aminicenantales","uncultured_Aminicenantes"
"ASV_6177","Reforma Waterfalls","d__Bacteria","Acidobacteriota","Aminicenantia","Aminicenantales","Aminicenantales","Aminicenantales","uncultured_bacterium"
"ASV_3408","Reforma Waterfalls","d__Bacteria","Methylomirabilota","Methylomirabilia","Methylomirabilales","Methylomirabilaceae","wb1-A12","uncultured_bacterium"
"ASV_3511","Reforma Waterfalls","d__Bacteria","Methylomirabilota","Methylomirabilia","Methylomirabilales","Methylomirabilaceae","Sh765B-TzT-35","uncultured_bacterium"
"ASV_2137","Reforma Waterfalls","d__Bacteria","Methylomirabilota","Methylomirabilia","Methylomirabilales","Methylomirabilaceae","Sh765B-TzT-35","uncultured_bacterium"
"ASV_3471","Reforma Waterfalls","d__Bacteria","Methylomirabilota","Methylomirabilia","Methylomirabilales","Methylomirabilaceae","Sh765B-TzT-35","uncultured_bacterium"
"ASV_1812","Reforma Waterfalls","d__Bacteria","Methylomirabilota","Methylomirabilia","Methylomirabilales","Methylomirabilaceae","Sh765B-TzT-35","uncultured_bacterium"
"ASV_2438","Reforma Waterfalls","d__Bacteria","Methylomirabilota","Methylomirabilia","Methylomirabilales","Methylomirabilaceae","Sh765B-TzT-35","uncultured_bacterium"
"ASV_4986","Reforma Waterfalls","d__Bacteria","Methylomirabilota","Methylomirabilia","Methylomirabilales","Methylomirabilaceae","Sh765B-TzT-35","uncultured_bacterium"
"ASV_726","Reforma Waterfalls","d__Bacteria","Methylomirabilota","Methylomirabilia","Methylomirabilales","Methylomirabilaceae","Sh765B-TzT-35","uncultured_bacterium"
"ASV_556","Reforma Waterfalls","d__Bacteria","Methylomirabilota","Methylomirabilia","Methylomirabilales","Methylomirabilaceae","Sh765B-TzT-35","uncultured_bacterium"
"ASV_7117","Reforma Waterfalls","d__Bacteria","Methylomirabilota","Methylomirabilia","Methylomirabilales","Methylomirabilaceae","Sh765B-TzT-35","uncultured_bacterium"
"ASV_3437","Reforma Waterfalls","d__Bacteria","Methylomirabilota","Methylomirabilia","Methylomirabilales","Methylomirabilaceae","Sh765B-TzT-35","uncultured_bacterium"
"ASV_154","Reforma Waterfalls","d__Bacteria","Methylomirabilota","Methylomirabilia","Methylomirabilales","Methylomirabilaceae","Sh765B-TzT-35","uncultured_bacterium"
"ASV_812","Reforma Waterfalls","d__Bacteria","Methylomirabilota","Methylomirabilia","Methylomirabilales","Methylomirabilaceae","Z114MB74","uncultured_bacterium"
"ASV_2733","Reforma Waterfalls","d__Bacteria","Methylomirabilota","Methylomirabilia","Methylomirabilales","Methylomirabilaceae","Z114MB74","uncultured_bacterium"
"ASV_2250","Reforma Waterfalls","d__Bacteria","Sumerlaeota","Sumerlaeia","uncultured","uncultured","uncultured","uncultured_delta"
"ASV_1706","Reforma Waterfalls","d__Bacteria","Gemmatimonadota","AKAU4049","AKAU4049","AKAU4049","AKAU4049","uncultured_soil"
"ASV_4188","Reforma Waterfalls","d__Bacteria","WPS-2","WPS-2","WPS-2","WPS-2","WPS-2",NA
"ASV_4264","Reforma Waterfalls","d__Bacteria","WPS-2","WPS-2","WPS-2","WPS-2","WPS-2",NA
"ASV_4417","Reforma Waterfalls","d__Bacteria","Armatimonadota","DG-56","DG-56","DG-56","DG-56","uncultured_bacterium"
"ASV_3485","Reforma Waterfalls","d__Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia-Shigella",NA
"ASV_5107","Reforma Waterfalls","d__Bacteria","Proteobacteria","Gammaproteobacteria","Aeromonadales","Succinivibrionaceae","Succinivibrio","uncultured_bacterium"
"ASV_3096","Reforma Waterfalls","d__Bacteria","Proteobacteria","Gammaproteobacteria","KI89A_clade","KI89A_clade","KI89A_clade",NA
"ASV_55","Reforma Waterfalls","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter",NA
"ASV_2704","Reforma Waterfalls","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter","Acinetobacter_schindleri"
"ASV_3688","Reforma Waterfalls","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter",NA
"ASV_80","Reforma Waterfalls","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA
"ASV_102","Reforma Waterfalls","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA
"ASV_205","Reforma Waterfalls","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA
"ASV_354","Reforma Waterfalls","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas_furukawaii"
"ASV_627","Reforma Waterfalls","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA
"ASV_993","Reforma Waterfalls","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA
"ASV_1072","Reforma Waterfalls","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA
"ASV_1453","Reforma Waterfalls","d__Bacteria","Proteobacteria","Gammaproteobacteria",NA,NA,NA,NA
"ASV_1837","Reforma Waterfalls","d__Bacteria","Proteobacteria","Gammaproteobacteria","KF-JG30-C25","KF-JG30-C25","KF-JG30-C25","uncultured_organism"
"ASV_2077","Reforma Waterfalls","d__Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Lysobacter",NA
"ASV_1287","Reforma Waterfalls","d__Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Spongiibacteraceae","BD1-7_clade","uncultured_bacterium"
"ASV_1266","Reforma Waterfalls","d__Bacteria","Proteobacteria","Gammaproteobacteria","EPR3968-O8a-Bc78","EPR3968-O8a-Bc78","EPR3968-O8a-Bc78","uncultured_bacterium"
"ASV_3997","Reforma Waterfalls","d__Bacteria","Proteobacteria","Gammaproteobacteria",NA,NA,NA,NA
"ASV_2387","Reforma Waterfalls","d__Bacteria","Proteobacteria","Gammaproteobacteria","PLTA13","PLTA13","PLTA13",NA
"ASV_2716","Reforma Waterfalls","d__Bacteria","Proteobacteria","Gammaproteobacteria","PLTA13","PLTA13","PLTA13",NA
"ASV_657","Reforma Waterfalls","d__Bacteria","Proteobacteria","Gammaproteobacteria","PLTA13","PLTA13","PLTA13","uncultured_bacterium"
"ASV_1318","Reforma Waterfalls","d__Bacteria","Proteobacteria","Gammaproteobacteria","Steroidobacterales","Steroidobacteraceae","uncultured",NA
"ASV_1463","Reforma Waterfalls","d__Bacteria","Proteobacteria","Gammaproteobacteria","Steroidobacterales","Steroidobacteraceae","uncultured",NA
"ASV_1509","Reforma Waterfalls","d__Bacteria","Proteobacteria","Gammaproteobacteria","Steroidobacterales","Steroidobacteraceae","uncultured",NA
"ASV_1788","Reforma Waterfalls","d__Bacteria","Proteobacteria","Gammaproteobacteria","Steroidobacterales","Steroidobacteraceae","uncultured",NA
"ASV_3057","Reforma Waterfalls","d__Bacteria","Proteobacteria","Gammaproteobacteria","Steroidobacterales","Steroidobacteraceae","uncultured",NA
"ASV_320","Reforma Waterfalls","d__Bacteria","Proteobacteria","Gammaproteobacteria","EPR3968-O8a-Bc78","EPR3968-O8a-Bc78","EPR3968-O8a-Bc78",NA
"ASV_377","Reforma Waterfalls","d__Bacteria","Proteobacteria","Gammaproteobacteria","EPR3968-O8a-Bc78","EPR3968-O8a-Bc78","EPR3968-O8a-Bc78",NA
"ASV_406","Reforma Waterfalls","d__Bacteria","Proteobacteria","Gammaproteobacteria","EPR3968-O8a-Bc78","EPR3968-O8a-Bc78","EPR3968-O8a-Bc78",NA
"ASV_1601","Reforma Waterfalls","d__Bacteria","Proteobacteria","Gammaproteobacteria","EPR3968-O8a-Bc78","EPR3968-O8a-Bc78","EPR3968-O8a-Bc78",NA
"ASV_2078","Reforma Waterfalls","d__Bacteria","Proteobacteria","Gammaproteobacteria","EPR3968-O8a-Bc78","EPR3968-O8a-Bc78","EPR3968-O8a-Bc78",NA
"ASV_2017","Reforma Waterfalls","d__Bacteria","Proteobacteria","Gammaproteobacteria","CCD24","CCD24","CCD24",NA
"ASV_1473","Reforma Waterfalls","d__Bacteria","Proteobacteria","Gammaproteobacteria","CCD24","CCD24","CCD24",NA
"ASV_2081","Reforma Waterfalls","d__Bacteria","Proteobacteria","Gammaproteobacteria","CCD24","CCD24","CCD24","uncultured_bacterium"
"ASV_437","Reforma Waterfalls","d__Bacteria","Proteobacteria","Gammaproteobacteria","EPR3968-O8a-Bc78","EPR3968-O8a-Bc78","EPR3968-O8a-Bc78",NA
"ASV_1316","Reforma Waterfalls","d__Bacteria","Proteobacteria","Gammaproteobacteria","EPR3968-O8a-Bc78","EPR3968-O8a-Bc78","EPR3968-O8a-Bc78","uncultured_bacterium"
"ASV_1506","Reforma Waterfalls","d__Bacteria","Proteobacteria","Gammaproteobacteria","EPR3968-O8a-Bc78","EPR3968-O8a-Bc78","EPR3968-O8a-Bc78",NA
"ASV_2433","Reforma Waterfalls","d__Bacteria","Proteobacteria","Gammaproteobacteria","EPR3968-O8a-Bc78","EPR3968-O8a-Bc78","EPR3968-O8a-Bc78","uncultured_gamma"
"ASV_1517","Reforma Waterfalls","d__Bacteria","Proteobacteria","Gammaproteobacteria","JG36-GS-52","JG36-GS-52","JG36-GS-52","uncultured_bacterium"
"ASV_2005","Reforma Waterfalls","d__Bacteria","Proteobacteria","Gammaproteobacteria","JG36-GS-52","JG36-GS-52","JG36-GS-52","uncultured_bacterium"
"ASV_2086","Reforma Waterfalls","d__Bacteria","Proteobacteria","Gammaproteobacteria","JG36-GS-52","JG36-GS-52","JG36-GS-52",NA
"ASV_5753","Reforma Waterfalls","d__Bacteria","Proteobacteria","Gammaproteobacteria","Chromatiales","Chromatiaceae","uncultured","uncultured_gamma"
"ASV_1170","Reforma Waterfalls","d__Bacteria","Proteobacteria","Gammaproteobacteria","Ectothiorhodospirales","Ectothiorhodospiraceae","uncultured",NA
"ASV_2855","Reforma Waterfalls","d__Bacteria","Proteobacteria","Gammaproteobacteria",NA,NA,NA,NA
"ASV_3414","Reforma Waterfalls","d__Bacteria","Proteobacteria","Gammaproteobacteria",NA,NA,NA,NA
"ASV_5104","Reforma Waterfalls","d__Bacteria","Proteobacteria","Gammaproteobacteria","Ectothiorhodospirales","Ectothiorhodospiraceae","Thiogranum","uncultured_bacterium"
"ASV_2186","Reforma Waterfalls","d__Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria_Incertae_Sedis","Unknown_Family","uncultured","metagenome"
"ASV_83","Reforma Waterfalls","d__Bacteria","Proteobacteria","Gammaproteobacteria","Acidiferrobacterales","Acidiferrobacteraceae","Sulfurifustis","Acidithiobacillales_bacterium"
"ASV_1743","Reforma Waterfalls","d__Bacteria","Proteobacteria","Gammaproteobacteria","Acidiferrobacterales","Acidiferrobacteraceae","Sulfurifustis","Acidithiobacillales_bacterium"
"ASV_4484","Reforma Waterfalls","d__Bacteria","Proteobacteria","Gammaproteobacteria","Acidiferrobacterales","Acidiferrobacteraceae","Sulfurifustis",NA
"ASV_4602","Reforma Waterfalls","d__Bacteria","Proteobacteria","Gammaproteobacteria","Acidiferrobacterales","Acidiferrobacteraceae","Sulfurifustis",NA
"ASV_2306","Reforma Waterfalls","d__Bacteria","Proteobacteria","Gammaproteobacteria","Acidiferrobacterales","Acidiferrobacteraceae","Sulfurifustis","uncultured_proteobacterium"
"ASV_1884","Reforma Waterfalls","d__Bacteria","Proteobacteria","Gammaproteobacteria","Acidiferrobacterales","Acidiferrobacteraceae","Sulfurifustis",NA
"ASV_4575","Reforma Waterfalls","d__Bacteria","Proteobacteria","Gammaproteobacteria","Acidiferrobacterales","Acidiferrobacteraceae","Sulfurifustis",NA
"ASV_4407","Reforma Waterfalls","d__Bacteria","Proteobacteria","Gammaproteobacteria","Acidiferrobacterales","Acidiferrobacteraceae","Sulfurifustis",NA
"ASV_2779","Reforma Waterfalls","d__Bacteria","Proteobacteria","Gammaproteobacteria","Acidiferrobacterales","Acidiferrobacteraceae","Sulfurifustis","uncultured_proteobacterium"
"ASV_333","Reforma Waterfalls","d__Bacteria","Proteobacteria","Gammaproteobacteria","Acidiferrobacterales","Acidiferrobacteraceae","Sulfurifustis","uncultured_proteobacterium"
"ASV_1028","Reforma Waterfalls","d__Bacteria","Proteobacteria","Gammaproteobacteria","Acidiferrobacterales","Acidiferrobacteraceae","Sulfurifustis","uncultured_bacterium"
"ASV_174","Reforma Waterfalls","d__Bacteria","Proteobacteria","Gammaproteobacteria","Acidiferrobacterales","Acidiferrobacteraceae","Sulfurifustis","uncultured_proteobacterium"
"ASV_2373","Reforma Waterfalls","d__Bacteria","Proteobacteria","Gammaproteobacteria","Acidiferrobacterales","Acidiferrobacteraceae","Sulfurifustis","uncultured_proteobacterium"
"ASV_841","Reforma Waterfalls","d__Bacteria","Proteobacteria","Gammaproteobacteria","Acidiferrobacterales","Acidiferrobacteraceae","Sulfurifustis","uncultured_proteobacterium"
"ASV_2228","Reforma Waterfalls","d__Bacteria","Proteobacteria","Gammaproteobacteria","Acidiferrobacterales","Acidiferrobacteraceae","Sulfurifustis",NA
"ASV_3819","Reforma Waterfalls","d__Bacteria","Proteobacteria","Gammaproteobacteria",NA,NA,NA,NA
"ASV_748","Reforma Waterfalls","d__Bacteria","Proteobacteria","Gammaproteobacteria",NA,NA,NA,NA
"ASV_4158","Reforma Waterfalls","d__Bacteria","Proteobacteria","Gammaproteobacteria","WN-HWB-116","WN-HWB-116","WN-HWB-116","uncultured_bacterium"
"ASV_1714","Reforma Waterfalls","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","TRA3-20","TRA3-20",NA
"ASV_719","Reforma Waterfalls","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","TRA3-20","TRA3-20",NA
"ASV_31","Reforma Waterfalls","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","TRA3-20","TRA3-20",NA
