n_nodes	n_edges	density	average_degree	max_degree	components	largest_component_prop	transitivity	natural_connectivity	average_path_length_lcc	modularity_louvain	prop_positive_edges	mean_abs_weight	robustness_auc_random	robustness_auc_targeted	dataset	network_group	bootstrap_id	n_samples_group	n_subsample	edge_density_target	ridge_lambda
200	398	0.02	3.98	25	85	0.58	0.25675057208238	6.14584241415199	2.71004497751124	0.417634655690513	0.605527638190955	0.0433280581219978	0.25175	0.0665	interior_impaired	Interior_relict	115	50	9	0.02	0.1
200	398	0.02	3.98	23	84	0.585	0.283502402562734	5.30215398347148	2.86354258768052	0.469584101411581	0.57035175879397	0.0416676261969192	0.264875	0.093375	interior_impaired	Interior_relict	116	50	9	0.02	0.1
200	398	0.02	3.98	26	88	0.565	0.299350805482087	5.9242511596524	2.78745259165613	0.470114391050731	0.5	0.0386984757643095	0.279875	0.073375	interior_impaired	Interior_relict	117	50	9	0.02	0.1
200	398	0.02	3.98	22	84	0.585	0.289974293059126	5.58984768526571	2.85190097259063	0.453937400570693	0.552763819095477	0.0398944860261031	0.259625	0.082875	interior_impaired	Interior_relict	118	50	9	0.02	0.1
200	398	0.02	3.98	28	66	0.675	0.304405874499332	6.35438764397613	3.28789386401327	0.481171561324209	0.542713567839196	0.0401029401491493	0.282625	0.102875	interior_impaired	Interior_relict	119	50	9	0.02	0.1
200	398	0.02	3.98	37	83	0.59	0.259513274336283	6.4761945149267	2.72939301752861	0.450124365546325	0.582914572864322	0.0428528966394368	0.2755	0.0715	interior_impaired	Interior_relict	120	50	9	0.02	0.1
200	398	0.02	3.98	25	63	0.69	0.308035714285714	4.76191047508835	3.274621813181	0.547590338627812	0.618090452261307	0.0348738083256113	0.275	0.11575	interior_impaired	Interior_relict	121	50	9	0.02	0.1
200	398	0.02	3.98	27	81	0.6	0.26961271102284	5.86236181018155	2.89047619047619	0.447794878917199	0.520100502512563	0.0383749487289676	0.274	0.084	interior_impaired	Interior_relict	122	50	9	0.02	0.1
200	398	0.02	3.98	23	80	0.605	0.305309734513274	5.27644663432028	2.95867768595041	0.549380066159946	0.537688442211055	0.0415872821167522	0.257625	0.074875	interior_impaired	Interior_relict	123	50	9	0.02	0.1
200	398	0.02	3.98	26	93	0.54	0.328831870357866	7.14749635736749	2.82450674974039	0.421542385293301	0.520100502512563	0.0381082821897583	0.22375	0.076	interior_impaired	Interior_relict	124	50	9	0.02	0.1
200	398	0.02	3.98	20	78	0.615	0.322321172076989	4.91771499480138	2.99626815940291	0.524235499103558	0.525125628140704	0.0377202344874557	0.297125	0.098875	interior_impaired	Interior_relict	125	50	9	0.02	0.1
200	398	0.02	3.98	42	97	0.52	0.340678975580703	8.23759531989859	2.62752053771471	0.430494179439913	0.537688442211055	0.037266133962889	0.217	0.06075	interior_impaired	Interior_relict	126	50	9	0.02	0.1
200	398	0.02	3.98	24	82	0.595	0.273937412424101	6.500301392687	2.81726249821963	0.428354081967627	0.545226130653266	0.0430452191537817	0.249375	0.084125	interior_impaired	Interior_relict	127	50	9	0.02	0.1
200	398	0.02	3.98	31	98	0.515	0.309815950920245	7.54583856809657	2.58595088520845	0.383601424206459	0.49748743718593	0.0382018453713225	0.238375	0.064875	interior_impaired	Interior_relict	128	50	9	0.02	0.1
200	398	0.02	3.98	42	92	0.545	0.271901608325449	7.47122668074781	2.55130818892287	0.435080553521376	0.510050251256281	0.0413485159691058	0.213125	0.054375	interior_impaired	Interior_relict	129	50	9	0.02	0.1
200	398	0.02	3.98	23	103	0.49	0.345401394198336	6.76944467062669	2.59604460340837	0.42209792682003	0.510050251256281	0.0400167908177031	0.19575	0.069	interior_impaired	Interior_relict	130	50	9	0.02	0.1
200	398	0.02	3.98	28	84	0.575	0.328394515701017	6.72825783752517	2.82501906941266	0.508285775611727	0.547738693467337	0.0389299574041206	0.257625	0.073375	interior_impaired	Interior_relict	131	50	9	0.02	0.1
200	398	0.02	3.98	29	83	0.59	0.29522224863323	6.04473194115143	2.8597711140084	0.44112838059645	0.512562814070352	0.0374831209754991	0.23425	0.07975	interior_impaired	Interior_relict	132	50	9	0.02	0.1
200	398	0.02	3.98	23	83	0.59	0.300669808980402	6.33076214303985	2.8961321164711	0.442665589252797	0.505025125628141	0.0436530316987734	0.25225	0.08425	interior_impaired	Interior_relict	133	50	9	0.02	0.1
200	398	0.02	3.98	31	82	0.595	0.279085872576177	6.38869084372872	2.82951146560319	0.435686598823262	0.557788944723618	0.0439028158912459	0.273125	0.075625	interior_impaired	Interior_relict	134	50	9	0.02	0.1
200	398	0.02	3.98	23	89	0.56	0.296662546353523	6.15947355771806	2.77638352638353	0.441134693568344	0.540201005025126	0.0421802519748336	0.25925	0.08475	interior_impaired	Interior_relict	135	50	9	0.02	0.1
200	398	0.02	3.98	34	92	0.545	0.314924391847469	6.89821163968558	2.72035338090384	0.425462740839878	0.492462311557789	0.0374366459449929	0.248375	0.079125	interior_impaired	Interior_relict	136	50	9	0.02	0.1
200	398	0.02	3.98	32	109	0.46	0.384629595418437	8.46430062698614	2.4326325848065	0.434057852074443	0.522613065326633	0.0369254566763128	0.1795	0.04575	interior_impaired	Interior_relict	137	50	9	0.02	0.1
200	398	0.02	3.98	31	91	0.55	0.306810519217802	6.38454264338156	2.66855713094245	0.466285573596626	0.512562814070352	0.0382009943274636	0.23675	0.0655	interior_impaired	Interior_relict	138	50	9	0.02	0.1
200	398	0.02	3.98	34	79	0.61	0.256565187078782	6.44031565320613	2.83389784582035	0.446039872730487	0.522613065326633	0.0414438966111406	0.24825	0.09225	interior_impaired	Interior_relict	139	50	9	0.02	0.1
200	398	0.02	3.98	28	77	0.62	0.292979297929793	6.57433824885441	2.85156045108838	0.474928032120401	0.507537688442211	0.0393170180805911	0.266	0.07225	interior_impaired	Interior_relict	140	50	9	0.02	0.1
200	398	0.02	3.98	26	102	0.495	0.311120917917034	6.94981983160376	2.55864770150484	0.405018181359057	0.522613065326633	0.0415889651246498	0.217875	0.069125	interior_impaired	Interior_relict	141	50	9	0.02	0.1
200	398	0.02	3.98	25	70	0.655	0.289466408625933	5.32259205741413	3.13799177921315	0.509886113987021	0.527638190954774	0.040715929109909	0.286625	0.104875	interior_impaired	Interior_relict	142	50	9	0.02	0.1
200	398	0.02	3.98	23	85	0.58	0.32818159864767	6.9659383831336	2.92128935532234	0.436390495189515	0.517587939698492	0.0367788450240223	0.241	0.08325	interior_impaired	Interior_relict	143	50	9	0.02	0.1
200	398	0.02	3.98	25	84	0.585	0.301149976042166	6.10047400536837	2.83495431771294	0.472159793944597	0.517587939698492	0.0381799388823171	0.232875	0.082375	interior_impaired	Interior_relict	144	50	9	0.02	0.1
200	398	0.02	3.98	27	77	0.62	0.254922279792746	5.40676220473571	2.87739312877	0.44071488093735	0.547738693467337	0.0400409637433131	0.2505	0.08875	interior_impaired	Interior_relict	145	50	9	0.02	0.1
200	398	0.02	3.98	28	77	0.615	0.293657008613939	5.7968776577276	2.94828735172598	0.484694199641423	0.530150753768844	0.0408372752760225	0.259375	0.086125	interior_impaired	Interior_relict	146	50	9	0.02	0.1
200	398	0.02	3.98	31	80	0.605	0.260235414534289	5.29931123420382	2.81460055096419	0.46099530314891	0.522613065326633	0.041281125934669	0.282875	0.086875	interior_impaired	Interior_relict	147	50	9	0.02	0.1
200	398	0.02	3.98	33	92	0.545	0.304542546385157	7.19905845360794	2.67176350662589	0.398433751672937	0.527638190954774	0.0405815127818888	0.229375	0.063625	interior_impaired	Interior_relict	148	50	9	0.02	0.1
200	398	0.02	3.98	27	91	0.55	0.302045454545455	6.45904030261296	2.68723936613845	0.460796444534229	0.575376884422111	0.0425403561179128	0.25075	0.068	interior_impaired	Interior_relict	149	50	9	0.02	0.1
200	398	0.02	3.98	23	80	0.605	0.299702528507685	6.04496704570743	3.0534435261708	0.460673341582283	0.608040201005025	0.0365817526839446	0.276375	0.084125	interior_impaired	Interior_relict	150	50	9	0.02	0.1
200	398	0.02	3.98	39	99	0.51	0.333128834355828	7.53145579847789	2.5492137449039	0.470963485770561	0.537688442211055	0.0359613703704023	0.23575	0.06325	interior_impaired	Interior_relict	151	50	9	0.02	0.1
200	398	0.02	3.98	30	85	0.58	0.250291307387555	5.94198997690654	2.73793103448276	0.400444433221383	0.530150753768844	0.0436068197234047	0.26925	0.077	interior_impaired	Interior_relict	152	50	9	0.02	0.1
200	398	0.02	3.98	30	82	0.595	0.263679128497153	5.90960755385827	2.81227745335422	0.446895280422212	0.510050251256281	0.0433025529767703	0.275375	0.087375	interior_impaired	Interior_relict	153	50	9	0.02	0.1
200	398	0.02	3.98	26	100	0.505	0.335841313269494	6.59554715332199	2.64178217821782	0.437463700411606	0.585427135678392	0.0392357756819798	0.236375	0.067875	interior_impaired	Interior_relict	154	50	9	0.02	0.1
200	398	0.02	3.98	34	109	0.46	0.375756464331561	8.73495881303103	2.4988055422838	0.43681030782051	0.522613065326633	0.0374354956243652	0.198	0.0545	interior_impaired	Interior_relict	155	50	9	0.02	0.1
200	398	0.02	3.98	25	86	0.575	0.317453347969265	7.04383407050303	2.84271548436308	0.45254854675387	0.540201005025126	0.0394699541029054	0.233375	0.071625	interior_impaired	Interior_relict	156	50	9	0.02	0.1
200	398	0.02	3.98	32	111	0.45	0.409253375694996	8.48104032905752	2.55056179775281	0.423073280977753	0.520100502512563	0.0304995671215865	0.19125	0.06275	interior_impaired	Interior_relict	157	50	9	0.02	0.1
200	398	0.02	3.98	31	90	0.555	0.291801162040026	6.91116892816884	2.64078624078624	0.426880003030227	0.577889447236181	0.0404635270108054	0.269875	0.064875	interior_impaired	Interior_relict	158	50	9	0.02	0.1
200	398	0.02	3.98	30	87	0.57	0.281438463256645	6.90569023694588	2.7781400403664	0.406331279513144	0.512562814070352	0.042873653293459	0.26575	0.07825	interior_impaired	Interior_relict	159	50	9	0.02	0.1
200	398	0.02	3.98	28	90	0.555	0.284833538840937	5.54428448911958	2.74070434070434	0.479410242165602	0.505025125628141	0.0431014128584385	0.247625	0.074375	interior_impaired	Interior_relict	160	50	9	0.02	0.1
200	398	0.02	3.98	25	87	0.57	0.275517661388551	5.82226557325182	2.74196553330228	0.420784828665943	0.520100502512563	0.0433980696418519	0.256	0.0745	interior_impaired	Interior_relict	161	50	9	0.02	0.1
200	398	0.02	3.98	26	93	0.54	0.292129835482437	6.71212032227133	2.68189685012115	0.425525870558824	0.575376884422111	0.043300335185664	0.2475	0.065	interior_impaired	Interior_relict	162	50	9	0.02	0.1
200	398	0.02	3.98	27	77	0.62	0.292179045745204	5.90838736080373	2.88696564384999	0.497774677407136	0.505025125628141	0.0363555158891499	0.2795	0.083	interior_impaired	Interior_relict	163	50	9	0.02	0.1
200	398	0.02	3.98	29	86	0.575	0.312252964426877	7.35818127802832	2.7955758962624	0.44328741698442	0.517587939698492	0.0383948327488145	0.254625	0.072125	interior_impaired	Interior_relict	164	50	9	0.02	0.1
200	398	0.02	3.98	30	89	0.56	0.353928955866523	7.43764619488262	2.77622265122265	0.466692760283831	0.517587939698492	0.0355193788233736	0.24375	0.06925	interior_impaired	Interior_relict	165	50	9	0.02	0.1
200	398	0.02	3.98	24	78	0.615	0.251492880110243	6.36386272767447	2.812475009996	0.427350319436378	0.527638190954774	0.0427311043267504	0.257375	0.075625	interior_impaired	Interior_relict	166	50	9	0.02	0.1
200	398	0.02	3.98	28	75	0.615	0.3	6.05073222168648	2.96014927362388	0.476821923688796	0.57035175879397	0.0402460897974422	0.252625	0.097375	interior_impaired	Interior_relict	167	50	9	0.02	0.1
200	398	0.02	3.98	25	80	0.605	0.292222501887742	5.86162497019759	2.90716253443526	0.470246963460519	0.520100502512563	0.0407621124400516	0.248875	0.086125	interior_impaired	Interior_relict	168	50	9	0.02	0.1
200	398	0.02	3.98	46	78	0.615	0.239672887397777	6.45359366864856	2.6974543515927	0.458618469230575	0.530150753768844	0.0442495590147186	0.265375	0.072875	interior_impaired	Interior_relict	169	50	9	0.02	0.1
200	398	0.02	3.98	26	79	0.61	0.282271147161066	6.37759581019045	2.80246579054329	0.466714855685463	0.479899497487437	0.0434958509089634	0.23575	0.076	interior_impaired	Interior_relict	170	50	9	0.02	0.1
200	398	0.02	3.98	28	96	0.525	0.320656525220176	7.99600822672589	2.66153846153846	0.386328628064948	0.547738693467337	0.0401502291105633	0.201375	0.059625	interior_impaired	Interior_relict	171	50	9	0.02	0.1
200	398	0.02	3.98	29	93	0.54	0.306569343065693	7.00544902904719	2.6552440290758	0.439824751900205	0.505025125628141	0.0413440769248901	0.241	0.069	interior_impaired	Interior_relict	172	50	9	0.02	0.1
200	398	0.02	3.98	50	65	0.68	0.209886386286625	6.46298301311745	2.77570806100218	0.439041943385268	0.537688442211055	0.043105955690531	0.32525	0.07025	interior_impaired	Interior_relict	173	50	9	0.02	0.1
200	398	0.02	3.98	25	83	0.59	0.330801466736511	6.07317158600666	2.98841083586846	0.505530163379713	0.615577889447236	0.0375418600656569	0.2695	0.0925	interior_impaired	Interior_relict	174	50	9	0.02	0.1
200	398	0.02	3.98	26	94	0.535	0.324380165289256	6.57629285672143	2.71892082525128	0.434272493118861	0.492462311557789	0.0379216044164358	0.276375	0.066875	interior_impaired	Interior_relict	175	50	9	0.02	0.1
200	398	0.02	3.98	35	94	0.535	0.327948661208232	6.81350877108825	2.67818726855934	0.478826292265347	0.537688442211055	0.0407335520649432	0.249125	0.065625	interior_impaired	Interior_relict	176	50	9	0.02	0.1
200	398	0.02	3.98	27	85	0.58	0.297520661157025	5.23895529681589	2.84257871064468	0.47971957778844	0.537688442211055	0.0426615874109302	0.24325	0.087	interior_impaired	Interior_relict	177	50	9	0.02	0.1
200	398	0.02	3.98	38	78	0.615	0.272787464135952	6.80584775629744	2.81940557110489	0.44264980682306	0.517587939698492	0.043084345517451	0.284375	0.069125	interior_impaired	Interior_relict	178	50	9	0.02	0.1
200	398	0.02	3.98	29	100	0.5	0.363892013498313	8.9539056199515	2.6210101010101	0.397704603419106	0.515075376884422	0.0357008052215179	0.2295	0.051	interior_impaired	Interior_relict	179	50	9	0.02	0.1
200	398	0.02	3.98	27	81	0.6	0.305648697446479	5.62992031034511	2.93053221288515	0.503910886088735	0.542713567839196	0.0364594352150332	0.28275	0.08425	interior_impaired	Interior_relict	180	50	9	0.02	0.1
200	398	0.02	3.98	25	74	0.635	0.307672233820459	5.94372636668309	3.03787026621672	0.501846544279185	0.537688442211055	0.0414733397128164	0.243375	0.093375	interior_impaired	Interior_relict	181	50	9	0.02	0.1
200	398	0.02	3.98	22	83	0.585	0.301614481409002	6.30791164430341	2.83878573533746	0.438877806116007	0.557788944723618	0.0414414578910835	0.254375	0.088625	interior_impaired	Interior_relict	182	50	9	0.02	0.1
200	398	0.02	3.98	24	82	0.595	0.295483541719826	5.56702966414021	2.89360489958695	0.454634983965051	0.537688442211055	0.04087912561094	0.263125	0.081875	interior_impaired	Interior_relict	183	50	9	0.02	0.1
200	398	0.02	3.98	22	93	0.54	0.326230228471002	7.21424452859028	2.72014537902388	0.401041009065428	0.57035175879397	0.0387274294552949	0.22625	0.06875	interior_impaired	Interior_relict	184	50	9	0.02	0.1
200	398	0.02	3.98	21	93	0.54	0.359482102056359	6.36799354282335	2.85790931118034	0.457579985353905	0.489949748743719	0.0346731980010698	0.239	0.07875	interior_impaired	Interior_relict	185	50	9	0.02	0.1
200	398	0.02	3.98	30	88	0.565	0.280921052631579	6.76680554775887	2.7435208596713	0.432694250145198	0.484924623115578	0.04061722601186	0.246375	0.065375	interior_impaired	Interior_relict	186	50	9	0.02	0.1
200	398	0.02	3.98	34	76	0.625	0.288029925187032	5.96594284203381	2.94516129032258	0.491502739829802	0.565326633165829	0.0425847383810017	0.272375	0.081625	interior_impaired	Interior_relict	187	50	9	0.02	0.1
200	398	0.02	3.98	22	81	0.6	0.303135888501742	6.56680400708605	2.94257703081233	0.45088507865963	0.562814070351759	0.0412157974514747	0.237	0.087	interior_impaired	Interior_relict	188	50	9	0.02	0.1
200	398	0.02	3.98	30	80	0.605	0.256647398843931	5.98057994592055	2.76184573002755	0.43387161940355	0.527638190954774	0.0424588431501489	0.269125	0.075375	interior_impaired	Interior_relict	189	50	9	0.02	0.1
200	398	0.02	3.98	25	84	0.585	0.294512618661727	6.60473047592224	2.89979369289714	0.436355773844095	0.532663316582915	0.0380624296635858	0.243875	0.078625	interior_impaired	Interior_relict	190	50	9	0.02	0.1
200	398	0.02	3.98	30	82	0.595	0.278735632183908	6.02446224161341	2.82096567440536	0.456869776015757	0.520100502512563	0.0429769263210875	0.263125	0.077125	interior_impaired	Interior_relict	191	50	9	0.02	0.1
200	398	0.02	3.98	26	87	0.57	0.333509793541556	5.48283454613742	2.94535010091601	0.517663695361228	0.587939698492462	0.0375376271231377	0.26425	0.07875	interior_impaired	Interior_relict	192	50	9	0.02	0.1
200	398	0.02	3.98	42	77	0.62	0.248761576566875	6.36848120322967	2.79373196957776	0.454575010732052	0.520100502512563	0.044534619987631	0.238	0.067	interior_impaired	Interior_relict	193	50	9	0.02	0.1
200	398	0.02	3.98	23	88	0.565	0.317345086855069	5.42337562749018	2.79314159292035	0.493339814651145	0.562814070351759	0.0389609429367004	0.225625	0.076375	interior_impaired	Interior_relict	194	50	9	0.02	0.1
200	398	0.02	3.98	23	83	0.59	0.300150451354062	5.69679853307258	2.8660002897291	0.480742279235373	0.532663316582915	0.0410496662040388	0.2555	0.07775	interior_impaired	Interior_relict	195	50	9	0.02	0.1
200	398	0.02	3.98	36	91	0.55	0.297691373025516	7.10764410755824	2.60567139282736	0.44309802782758	0.482412060301508	0.0422670131166106	0.2725	0.062	interior_impaired	Interior_relict	196	50	9	0.02	0.1
200	398	0.02	3.98	24	89	0.56	0.333254549751832	6.4080877674692	2.85054697554698	0.491761571677483	0.510050251256281	0.0411016241892636	0.25475	0.074	interior_impaired	Interior_relict	197	50	9	0.02	0.1
200	398	0.02	3.98	32	95	0.53	0.321978247486148	7.45286395096253	2.63953279424978	0.425112370899725	0.522613065326633	0.0397213881360382	0.2185	0.057	interior_impaired	Interior_relict	198	50	9	0.02	0.1
200	398	0.02	3.98	25	88	0.565	0.288702928870293	6.14440662769844	2.80736409608091	0.457804095856165	0.487437185929648	0.0421086983045596	0.240625	0.086125	interior_impaired	Interior_relict	199	50	9	0.02	0.1
200	398	0.02	3.98	34	81	0.6	0.269137006338372	6.16736292842854	2.83627450980392	0.441570288629075	0.525125628140704	0.0409682421810391	0.284	0.08725	interior_impaired	Interior_relict	200	50	9	0.02	0.1
200	398	0.02	3.98	17	79	0.605	0.346084337349398	4.76434400880701	3.11101928374656	0.530258074291053	0.618090452261307	0.0359550643428214	0.241125	0.102875	interior_depth	Depth_0_15	1	13	11	0.02	0.1
200	398	0.02	3.98	25	99	0.51	0.350157728706625	6.38847252077162	2.69501067753834	0.446443902931744	0.628140703517588	0.0351329464122315	0.2255	0.07625	interior_depth	Depth_0_15	2	13	11	0.02	0.1
200	398	0.02	3.98	18	80	0.595	0.359808612440191	4.52128095181806	3.18971656459194	0.542647281634302	0.562814070351759	0.0312306457780892	0.252625	0.109125	interior_depth	Depth_0_15	3	13	11	0.02	0.1
200	398	0.02	3.98	16	74	0.63	0.297981416212752	4.29023429791433	3.09460317460317	0.542057018762152	0.655778894472362	0.039813517694514	0.2715	0.11225	interior_depth	Depth_0_15	4	13	11	0.02	0.1
200	398	0.02	3.98	25	96	0.525	0.41438032166509	6.83021771362096	2.91227106227106	0.495173732986541	0.552763819095477	0.0288434385363164	0.240125	0.077875	interior_depth	Depth_0_15	5	13	11	0.02	0.1
200	398	0.02	3.98	19	87	0.57	0.297741845553387	5.08136099722556	2.85871759043627	0.459537006641246	0.623115577889447	0.0386884762577993	0.2605	0.084	interior_depth	Depth_0_15	6	13	11	0.02	0.1
200	398	0.02	3.98	24	96	0.525	0.372087196191431	6.5355476308023	2.79652014652015	0.487228857857125	0.623115577889447	0.0347128792877161	0.247625	0.084125	interior_depth	Depth_0_15	7	13	11	0.02	0.1
200	398	0.02	3.98	17	59	0.71	0.216610169491525	3.76889302461156	3.24982519228848	0.500037877831368	0.613065326633166	0.044329149062866	0.297	0.121	interior_depth	Depth_0_15	8	13	11	0.02	0.1
200	398	0.02	3.98	19	71	0.645	0.274042809767863	4.68403761006005	3.13020833333333	0.517505871063862	0.628140703517588	0.0384939674154386	0.273875	0.116625	interior_depth	Depth_0_15	9	13	11	0.02	0.1
200	398	0.02	3.98	21	79	0.61	0.341322552699971	4.9868921298569	3.13304430293998	0.528326304891291	0.638190954773869	0.0358433745463995	0.273	0.09475	interior_depth	Depth_0_15	10	13	11	0.02	0.1
200	398	0.02	3.98	29	83	0.585	0.356637649619151	5.99554252635497	3.08885941644562	0.522783515567789	0.552763819095477	0.0325474202391466	0.259375	0.099875	interior_depth	Depth_0_15	11	13	11	0.02	0.1
200	398	0.02	3.98	21	81	0.6	0.29106313200328	5.47305104466251	3.0047619047619	0.470916138481351	0.608040201005025	0.0399740601637631	0.27175	0.09225	interior_depth	Depth_0_15	12	13	11	0.02	0.1
200	398	0.02	3.98	20	89	0.56	0.341373885684321	5.94803052790454	2.91473616473616	0.468479331330017	0.625628140703518	0.0349308551720718	0.253	0.08975	interior_depth	Depth_0_15	13	13	11	0.02	0.1
200	398	0.02	3.98	24	99	0.51	0.415300546448087	7.11324322885767	2.83537177247136	0.470578394484988	0.522613065326633	0.0285037048495387	0.2145	0.06825	interior_depth	Depth_0_15	14	13	11	0.02	0.1
200	398	0.02	3.98	20	95	0.53	0.429987293519695	7.06709145805411	2.94770889487871	0.522322668619479	0.595477386934673	0.0283082063103381	0.2395	0.0845	interior_depth	Depth_0_15	15	13	11	0.02	0.1
200	398	0.02	3.98	20	56	0.72	0.30359394703657	5.27442450753639	3.51320901320901	0.516596803111033	0.625628140703518	0.0333712279135337	0.32225	0.13325	interior_depth	Depth_0_15	16	13	11	0.02	0.1
200	398	0.02	3.98	19	69	0.66	0.281787979462398	4.51510444912555	3.18355308813324	0.497957753592081	0.608040201005025	0.0387965818297173	0.28875	0.10375	interior_depth	Depth_0_15	17	13	11	0.02	0.1
200	398	0.02	3.98	23	66	0.675	0.308113035551504	4.93935231018446	3.36583747927031	0.529528926037221	0.625628140703518	0.0352002861111473	0.298375	0.120875	interior_depth	Depth_0_15	18	13	11	0.02	0.1
200	398	0.02	3.98	20	86	0.575	0.363779527559055	5.86024732181265	3.00350877192982	0.512158783869094	0.64321608040201	0.0339240921708913	0.256875	0.085125	interior_depth	Depth_0_15	19	13	11	0.02	0.1
200	398	0.02	3.98	22	79	0.61	0.355890410958904	5.67712111363896	3.13196043896491	0.542757758642458	0.560301507537688	0.0366425432132167	0.25075	0.099	interior_depth	Depth_0_15	20	13	11	0.02	0.1
200	398	0.02	3.98	19	70	0.655	0.233660684050119	3.73822095307364	3.06095126247798	0.478930456301609	0.64321608040201	0.0426167842885687	0.244375	0.121875	interior_depth	Depth_0_15	21	13	11	0.02	0.1
200	398	0.02	3.98	27	79	0.61	0.308846761453397	5.86276577233955	3.03549654518358	0.500798590944673	0.590452261306533	0.0365138829536181	0.2675	0.08725	interior_depth	Depth_0_15	22	13	11	0.02	0.1
200	398	0.02	3.98	23	75	0.63	0.293180036582179	5.65845508369811	2.99326984126984	0.455581929749249	0.618090452261307	0.0369300749767865	0.24475	0.09475	interior_depth	Depth_0_15	23	13	11	0.02	0.1
200	398	0.02	3.98	26	65	0.67	0.327004909983633	4.51730038900507	3.32443047918303	0.570979899497488	0.565326633165829	0.0341947508738861	0.29425	0.11675	interior_depth	Depth_0_15	24	13	11	0.02	0.1
200	398	0.02	3.98	21	85	0.57	0.31310266591038	5.06620743234609	2.89861822698339	0.461415115779905	0.623115577889447	0.0423762671803686	0.265	0.09975	interior_depth	Depth_0_15	25	13	11	0.02	0.1
200	398	0.02	3.98	26	97	0.52	0.348556554661619	6.28179175087518	2.74178491411501	0.480619176283427	0.547738693467337	0.0366081895435504	0.238	0.07375	interior_depth	Depth_0_15	26	13	11	0.02	0.1
200	398	0.02	3.98	26	83	0.59	0.355070603337612	6.57977936869226	3.09111980298421	0.501518269740663	0.557788944723618	0.0320269415732541	0.243	0.091	interior_depth	Depth_0_15	27	13	11	0.02	0.1
200	398	0.02	3.98	20	93	0.54	0.363380281690141	6.05998068630903	2.89685012114919	0.482131133052196	0.560301507537688	0.0342441368521864	0.25375	0.0845	interior_depth	Depth_0_15	28	13	11	0.02	0.1
200	398	0.02	3.98	18	74	0.63	0.309538092381524	4.73237196989756	3.18057142857143	0.513036286962451	0.603015075376884	0.0373403959455473	0.2825	0.10425	interior_depth	Depth_0_15	29	13	11	0.02	0.1
200	398	0.02	3.98	17	66	0.67	0.298800799467022	4.31197912752475	3.25799573560768	0.525482311052751	0.610552763819096	0.0374385842090345	0.31125	0.119	interior_depth	Depth_0_15	30	13	11	0.02	0.1
200	398	0.02	3.98	22	84	0.585	0.291590254126277	5.43040882180136	2.85853227232538	0.484198631347693	0.575376884422111	0.0377738420151726	0.275375	0.082375	interior_depth	Depth_0_15	31	13	11	0.02	0.1
200	398	0.02	3.98	25	81	0.6	0.329982768523837	5.01181675855516	3.02717086834734	0.510605792783011	0.557788944723618	0.0313192407935819	0.269	0.08975	interior_depth	Depth_0_15	32	13	11	0.02	0.1
200	398	0.02	3.98	30	109	0.46	0.455257731958763	8.48473954508496	2.75824175824176	0.510997197040479	0.648241206030151	0.0299825126179274	0.22325	0.0635	interior_depth	Depth_0_15	33	13	11	0.02	0.1
200	398	0.02	3.98	21	93	0.54	0.298126527287537	5.19109896179569	2.73676012461059	0.437321658543976	0.610552763819096	0.0388311484981175	0.24325	0.08875	interior_depth	Depth_0_15	34	13	11	0.02	0.1
200	398	0.02	3.98	22	92	0.545	0.422882930714096	5.90844513453751	3.00917431192661	0.555652003737279	0.64070351758794	0.0329194130674551	0.245625	0.089125	interior_depth	Depth_0_15	35	13	11	0.02	0.1
200	398	0.02	3.98	28	91	0.545	0.356130923302394	6.59306444483462	2.85372069317023	0.496407918991945	0.608040201005025	0.0322999735506751	0.228625	0.076625	interior_depth	Depth_0_15	36	13	11	0.02	0.1
200	398	0.02	3.98	18	104	0.485	0.38637493784187	6.13185406297115	2.72981099656357	0.471831519406076	0.5678391959799	0.0370061815448059	0.240125	0.072875	interior_depth	Depth_0_15	37	13	11	0.02	0.1
200	398	0.02	3.98	19	65	0.68	0.281609195402299	4.683368789042	3.36960784313725	0.514867048811899	0.620603015075377	0.0386359856228311	0.2585	0.123	interior_depth	Depth_0_15	38	13	11	0.02	0.1
200	398	0.02	3.98	24	102	0.495	0.447233948011553	7.98953656175042	2.9136260564832	0.474119971717886	0.560301507537688	0.0274194220445245	0.226875	0.073125	interior_depth	Depth_0_15	39	13	11	0.02	0.1
200	398	0.02	3.98	19	96	0.525	0.443869209809264	6.39635583460723	3.0996336996337	0.562665715512234	0.590452261306533	0.0287119082841345	0.218625	0.091125	interior_depth	Depth_0_15	40	13	11	0.02	0.1
200	398	0.02	3.98	19	101	0.5	0.379474940334129	6.58790246611829	2.75292929292929	0.48191333552183	0.582914572864322	0.03547736750232	0.21675	0.075	interior_depth	Depth_0_15	41	13	11	0.02	0.1
200	398	0.02	3.98	23	88	0.555	0.354215003866976	5.95907563025825	2.96036036036036	0.478501174212772	0.635678391959799	0.0332265656777408	0.261625	0.085125	interior_depth	Depth_0_15	42	13	11	0.02	0.1
200	398	0.02	3.98	20	89	0.56	0.336103151862464	4.9473075741279	2.90797940797941	0.491098709628545	0.625628140703518	0.0377117459011372	0.25675	0.0985	interior_depth	Depth_0_15	43	13	11	0.02	0.1
200	398	0.02	3.98	17	56	0.725	0.27074569789675	3.43585899904713	3.48352490421456	0.542044392818363	0.64070351758794	0.0369580828788262	0.306875	0.152875	interior_depth	Depth_0_15	44	13	11	0.02	0.1
