dataset	network_group	from	to	selection_frequency	mean_weight	median_weight	mean_abs_weight	prop_positive	stable_edge
interior_impaired	Interior_relict	AY216453.1.1421	JQ580309.1.1482	0.07	-0.03893085688874	-0.0351548715890556	0.03893085688874	0	FALSE
interior_impaired	Interior_relict	EU734985.1.1485	GQ249585.1.1531	0.07	-0.0388861948438957	-0.0394098323621994	0.0388861948438957	0	FALSE
interior_impaired	Interior_relict	EU487995.1.1518	HE804013.1.1479	0.07	-0.0282477258466281	-0.0381148309749876	0.0388829351262304	0.142857142857143	FALSE
interior_impaired	Interior_relict	FJ900559.1.1484	KT907904.1.907	0.07	-0.0388636890726429	-0.0368167621013357	0.0388636890726429	0	FALSE
interior_impaired	Interior_relict	JX206507.1.1461	LN566308.1.1399	0.07	-0.0122653209947797	-0.0372836526342387	0.0388573717860703	0.357142857142857	FALSE
interior_impaired	Interior_relict	JN038229.1.1464	JQ580306.1.1521	0.07	-0.0312739586273112	-0.036234517935858	0.0387913953446253	0.0714285714285714	FALSE
interior_impaired	Interior_relict	JN477996.1.1425	JX870311.1.915	0.07	0.0387878613877896	0.0370117688737088	0.0387878613877896	1	FALSE
interior_impaired	Interior_relict	FM242440.1.1461	GU302442.1.1531	0.07	0.0387812080031569	0.0375014394827211	0.0387812080031569	1	FALSE
interior_impaired	Interior_relict	JX241033.1.1526	JX441507.1.1521	0.07	-0.0329758715150737	-0.0370805119214157	0.0387698153190874	0.0714285714285714	FALSE
interior_impaired	Interior_relict	GQ337314.1.1475	JN537239.1.1468	0.07	0.023759612869868	0.0362613853431577	0.0387072995972592	0.785714285714286	FALSE
interior_impaired	Interior_relict	JX227448.1.1506	KM356600.1.1484	0.07	-0.034170867364957	-0.039539249256861	0.0387010691871637	0.0714285714285714	FALSE
interior_impaired	Interior_relict	JN038229.1.1464	KX097089.1.1528	0.07	0.0386808660173431	0.038198514765148	0.0386808660173431	1	FALSE
interior_impaired	Interior_relict	DQ811936.1.1499	JN477996.1.1425	0.07	0.0386597766012848	0.0371360593009449	0.0386597766012848	1	FALSE
interior_impaired	Interior_relict	FJ517002.1.1521	JX240956.1.1475	0.07	-0.0154245475704815	-0.0341213960016197	0.0386301137611866	0.285714285714286	FALSE
interior_impaired	Interior_relict	DQ811936.1.1499	HM437993.1.1513	0.07	0.0386232848994208	0.036904058189771	0.0386232848994208	1	FALSE
interior_impaired	Interior_relict	EU592419.1.1485	GU982895.1.1212	0.07	-0.0385988701533955	-0.0365296818878542	0.0385988701533955	0	FALSE
interior_impaired	Interior_relict	AB858645.1.1364	KJ817529.1.1517	0.07	-0.0113588717283202	-0.0361854925575349	0.0385736873637226	0.357142857142857	FALSE
interior_impaired	Interior_relict	FJ685743.1.1209	GQ263303.1.1425	0.07	0.0385568713835574	0.0364403910284274	0.0385568713835574	1	FALSE
interior_impaired	Interior_relict	GU302442.1.1531	LN572475.1.1329	0.07	-0.0288437594193832	-0.0383524397332816	0.0385448398394263	0.142857142857143	FALSE
interior_impaired	Interior_relict	DQ522941.1.1376	KX172552.1.1464	0.07	0.0385137188954403	0.0376044429728304	0.0385137188954403	1	FALSE
interior_impaired	Interior_relict	JF421187.1.1490	MGML01000116.8420.9921	0.07	-0.0384590807595203	-0.0377379010462121	0.0384590807595203	0	FALSE
interior_impaired	Interior_relict	JN537239.1.1468	JQ716338.1.1491	0.07	-0.0155248693407917	-0.0347276026335381	0.0384551413028489	0.285714285714286	FALSE
interior_impaired	Interior_relict	HE804013.1.1479	JX221977.1.1390	0.07	0.0234928541677541	0.0344285078958569	0.0384515750627951	0.785714285714286	FALSE
interior_impaired	Interior_relict	FJ900559.1.1484	JX870242.1.918	0.07	0.0284329382390364	0.0365541035222129	0.0384287737121879	0.857142857142857	FALSE
interior_impaired	Interior_relict	FJ900559.1.1484	GQ994182.1.911	0.07	0.0382986663540344	0.0382034719547601	0.0382986663540344	1	FALSE
interior_impaired	Interior_relict	JX441507.1.1521	KM019077.1.1499	0.07	-0.0382221072048818	-0.0384800271033152	0.0382221072048818	0	FALSE
interior_impaired	Interior_relict	CP013099.3645030.3646539	JN977382.1.1548	0.07	-0.0324605763554043	-0.0374137531309208	0.0381928333927621	0.0714285714285714	FALSE
interior_impaired	Interior_relict	EU652611.1.1524	JX870284.1.918	0.07	-0.0331895113610289	-0.036093504643022	0.0381155025198279	0.0714285714285714	FALSE
interior_impaired	Interior_relict	JN537239.1.1468	KX213873.1.1405	0.07	-0.0274774217497694	-0.0364805898689638	0.03807113807214	0.142857142857143	FALSE
interior_impaired	Interior_relict	AB806700.1.1497	HM437993.1.1513	0.07	-0.0380670838996134	-0.0356391647723346	0.0380670838996134	0	FALSE
interior_impaired	Interior_relict	JQ716269.1.1517	MG601395.1.1528	0.07	0.0380669330558229	0.0361310368801075	0.0380669330558229	1	FALSE
interior_impaired	Interior_relict	FJ685743.1.1209	JX241004.1.1520	0.07	-0.0380632562055036	-0.0379329234737551	0.0380632562055036	0	FALSE
interior_impaired	Interior_relict	FN396636.1.1437	JQ580309.1.1482	0.07	-0.0107865465159335	-0.0343805978090791	0.0380443306042442	0.357142857142857	FALSE
interior_impaired	Interior_relict	HQ397466.1.1499	JQ716338.1.1491	0.07	0.0380104460332032	0.0385484234749833	0.0380104460332032	1	FALSE
interior_impaired	Interior_relict	FJ516918.1.1484	JF344544.1.1460	0.07	0.0379817010820768	0.0377111878770746	0.0379817010820768	1	FALSE
interior_impaired	Interior_relict	EU652611.1.1524	JN977195.1.1550	0.07	-0.0377870105620229	-0.0359545230854827	0.0377870105620229	0	FALSE
interior_impaired	Interior_relict	HQ691983.1.1504	KF268910.1.1377	0.07	0.0377821271639969	0.0370745759888273	0.0377821271639969	1	FALSE
interior_impaired	Interior_relict	JQ245921.1.944	MG601395.1.1528	0.07	-0.0277636552086029	-0.0367203559094224	0.037709199499529	0.142857142857143	FALSE
interior_impaired	Interior_relict	EF125448.1.1512	GQ249585.1.1531	0.07	-0.0376883306943365	-0.037173852780126	0.0376883306943365	0	FALSE
interior_impaired	Interior_relict	HQ588383.1.1408	JN886895.1.1515	0.07	-0.00516683721551156	-0.03186835490784	0.0376860797619961	0.428571428571429	FALSE
interior_impaired	Interior_relict	DQ811817.1.1511	JQ580306.1.1521	0.07	0.00754799493806636	0.0357810561902484	0.0375683238438609	0.571428571428571	FALSE
interior_impaired	Interior_relict	DQ363780.1.954	JQ245921.1.944	0.07	0.037404324580738	0.0377829917904289	0.037404324580738	1	FALSE
interior_impaired	Interior_relict	DQ431896.1.1372	KM108644.1.1515	0.07	-0.0373689977014696	-0.0362482798644141	0.0373689977014696	0	FALSE
interior_impaired	Interior_relict	JN977195.1.1550	JQ245921.1.944	0.07	-0.0373339408117701	-0.0360516215930632	0.0373339408117701	0	FALSE
interior_impaired	Interior_relict	DQ811936.1.1499	JQ716269.1.1517	0.07	0.0372773416519314	0.0369731251953458	0.0372773416519314	1	FALSE
interior_impaired	Interior_relict	FJ516992.1.1523	KC010004.1.1496	0.07	0.0371485062906271	0.0369310581721029	0.0371485062906271	1	FALSE
interior_impaired	Interior_relict	FJ484793.1.1352	JN038229.1.1464	0.07	0.000110443177183384	-0.0017844183272209	0.0371290160059793	0.5	FALSE
interior_impaired	Interior_relict	FN396636.1.1437	GU230392.1.1515	0.07	0.00670164584981288	0.0323938772279048	0.03710775383298	0.571428571428571	FALSE
interior_impaired	Interior_relict	JX241033.1.1526	KT907904.1.907	0.07	0.0323972465187748	0.0385053597077285	0.0369941363509608	0.928571428571429	FALSE
interior_impaired	Interior_relict	GQ246386.1.1492	JN518931.1.1452	0.07	-0.0293653128052639	-0.0347326826292276	0.0369823298776708	0.0714285714285714	FALSE
interior_impaired	Interior_relict	JF344346.1.1503	JF344583.1.1522	0.07	-0.0368723190669179	-0.0372248165709566	0.0368723190669179	0	FALSE
interior_impaired	Interior_relict	DQ431896.1.1372	JF344583.1.1522	0.07	0.0368087653393443	0.0355658344867816	0.0368087653393443	1	FALSE
interior_impaired	Interior_relict	GU982895.1.1212	KU324299.1.1492	0.07	0.0367301729981736	0.0368243036552561	0.0367301729981736	1	FALSE
interior_impaired	Interior_relict	KM071677.1.1399	LC004293.1.1337	0.07	-0.03669104385964	-0.0357624768147282	0.03669104385964	0	FALSE
interior_impaired	Interior_relict	HQ588383.1.1408	KX213873.1.1405	0.07	-0.0157625031270711	-0.0339664381063442	0.0365560377387682	0.285714285714286	FALSE
interior_impaired	Interior_relict	GQ246392.1.1520	JF344544.1.1460	0.07	0.0267215717691131	0.0371232430474981	0.0364590867970295	0.857142857142857	FALSE
interior_impaired	Interior_relict	EU592419.1.1485	HQ691983.1.1504	0.07	-0.0364375937972441	-0.0361666849568639	0.0364375937972441	0	FALSE
interior_impaired	Interior_relict	JF344544.1.1460	KC471044.1.1422	0.07	-0.0312090681459732	-0.0345026632995204	0.0363982299214086	0.0714285714285714	FALSE
interior_impaired	Interior_relict	JX870242.1.918	KC470953.1.1371	0.07	0.0360863077025169	0.0348424943408876	0.0360863077025169	1	FALSE
interior_impaired	Interior_relict	JN977251.1.1528	KJ817529.1.1517	0.065	-0.0517329798614489	-0.0438916379636063	0.0517329798614489	0	FALSE
interior_impaired	Interior_relict	HQ727627.1.1522	JF421187.1.1490	0.065	-0.0436447947269934	-0.0474404187252169	0.0482882025839229	0.0769230769230769	FALSE
interior_impaired	Interior_relict	JN537239.1.1468	KR824952.1.1522	0.065	0.0478327861186863	0.042031976040957	0.0478327861186863	1	FALSE
interior_impaired	Interior_relict	DQ522941.1.1376	KJ817529.1.1517	0.065	0.020665595266106	0.0344857631560465	0.0467112343745025	0.692307692307692	FALSE
interior_impaired	Interior_relict	DQ811817.1.1511	JN537239.1.1468	0.065	-0.0400446147899909	-0.0425880406440342	0.0465064533895813	0.0769230769230769	FALSE
interior_impaired	Interior_relict	KJ817533.1.1498	KR824977.1.1462	0.065	-0.00334496952658623	-0.0388417054406473	0.0465002133079325	0.461538461538462	FALSE
interior_impaired	Interior_relict	EU592419.1.1485	FJ685743.1.1209	0.065	-0.0462944543931955	-0.0425073011398923	0.0462944543931955	0	FALSE
interior_impaired	Interior_relict	EU245945.1.1484	KX213873.1.1405	0.065	0.0351288965662374	0.044452234570163	0.0461341570063198	0.846153846153846	FALSE
interior_impaired	Interior_relict	JN488175.1.1372	JN537239.1.1468	0.065	-0.0404201536244915	-0.0430154371419789	0.0458098914875494	0.0769230769230769	FALSE
interior_impaired	Interior_relict	FJ484793.1.1352	KM356600.1.1484	0.065	-0.0455492860050256	-0.0424886967444838	0.0455492860050256	0	FALSE
interior_impaired	Interior_relict	AY584740.1.1231	KX213873.1.1405	0.065	-0.0050504613467967	-0.0380449474120207	0.045341166333604	0.461538461538462	FALSE
interior_impaired	Interior_relict	EF157274.1.1422	JF495328.1.1537	0.065	-0.0452694227351026	-0.041766278911758	0.0452694227351026	0	FALSE
interior_impaired	Interior_relict	JF495328.1.1537	JN387529.1.1354	0.065	0.0452052737528784	0.0432614595114827	0.0452052737528784	1	FALSE
interior_impaired	Interior_relict	JQ989616.1.1540	KM356600.1.1484	0.065	0.00875741767722462	0.0355899905617672	0.0450035158117567	0.692307692307692	FALSE
interior_impaired	Interior_relict	EU488328.1.1485	JQ580158.1.1515	0.065	0.00629812772568453	0.0332222145240762	0.0446430985823162	0.538461538461538	FALSE
interior_impaired	Interior_relict	AM935174.1.1396	FJ516992.1.1523	0.065	0.0242136100704886	0.0395371639714283	0.0445910513091601	0.769230769230769	FALSE
interior_impaired	Interior_relict	FJ545472.1.1559	JN537239.1.1468	0.065	-0.0347554775194975	-0.0395299035987322	0.0445138743892676	0.0769230769230769	FALSE
interior_impaired	Interior_relict	AY584740.1.1231	KT952676.1.1499	0.065	0.0309498880375432	0.0414046081731772	0.0444792688652534	0.846153846153846	FALSE
interior_impaired	Interior_relict	HE604685.1.1406	KX213873.1.1405	0.065	0.0151570965511579	0.0389189473654871	0.0443937064322708	0.692307692307692	FALSE
interior_impaired	Interior_relict	AB806700.1.1497	KX172521.1.1480	0.065	-0.0443464953854035	-0.0425136926382359	0.0443464953854035	0	FALSE
interior_impaired	Interior_relict	GU230392.1.1515	HQ691983.1.1504	0.065	-0.030353080646925	-0.0366803878831607	0.0443009502623344	0.153846153846154	FALSE
interior_impaired	Interior_relict	DQ811792.1.1512	GQ850571.1.1477	0.065	0.0441981883660203	0.0413146210905061	0.0441981883660203	1	FALSE
interior_impaired	Interior_relict	FJ516992.1.1523	HE604685.1.1406	0.065	0.0441496264033718	0.0406254033968503	0.0441496264033718	1	FALSE
interior_impaired	Interior_relict	EF125448.1.1512	KJ817529.1.1517	0.065	0.0376950172112455	0.0368834619451222	0.0439312297079688	0.923076923076923	FALSE
interior_impaired	Interior_relict	KJ817529.1.1517	KM071677.1.1399	0.065	0.0439301323179823	0.040407678753442	0.0439301323179823	1	FALSE
interior_impaired	Interior_relict	DQ811936.1.1499	JX206507.1.1461	0.065	-0.0437902689915504	-0.0429561296176041	0.0437902689915504	0	FALSE
interior_impaired	Interior_relict	FM242440.1.1461	KJ817533.1.1498	0.065	-0.0436213574440841	-0.0388299538517191	0.0436213574440841	0	FALSE
interior_impaired	Interior_relict	FN396636.1.1437	KF616626.1.1420	0.065	-0.043610960587706	-0.0418767630564136	0.043610960587706	0	FALSE
interior_impaired	Interior_relict	JF421187.1.1490	JQ824907.1.1522	0.065	-0.0110655937942422	-0.0363131375607468	0.0435858995774336	0.384615384615385	FALSE
interior_impaired	Interior_relict	AB806700.1.1497	JX221977.1.1390	0.065	0.0276767597749515	0.0398688562298522	0.0435841413545761	0.846153846153846	FALSE
interior_impaired	Interior_relict	JN488175.1.1372	JQ580306.1.1521	0.065	0.0319330812228543	0.035947957989505	0.0435483385339053	0.846153846153846	FALSE
interior_impaired	Interior_relict	DQ431904.1.1420	HM437993.1.1513	0.065	0.0434351701670824	0.0421890453864614	0.0434351701670824	1	FALSE
interior_impaired	Interior_relict	DQ522941.1.1376	JQ580309.1.1482	0.065	0.0433602169665904	0.0446989959674149	0.0433602169665904	1	FALSE
interior_impaired	Interior_relict	HM437993.1.1513	KM356600.1.1484	0.065	-0.00154956048246854	-0.0300296143809343	0.0432644465080014	0.461538461538462	FALSE
interior_impaired	Interior_relict	EU488012.1.1496	KC009862.1.1289	0.065	0.0432535111848788	0.0421055390270857	0.0432535111848788	1	FALSE
interior_impaired	Interior_relict	HQ727627.1.1522	KJ817529.1.1517	0.065	-0.0334153793444125	-0.0384647758765362	0.0431982552809395	0.0769230769230769	FALSE
interior_impaired	Interior_relict	KC471044.1.1422	KJ817533.1.1498	0.065	-0.0317754944811972	-0.0404735156445287	0.0431783413962154	0.153846153846154	FALSE
interior_impaired	Interior_relict	JQ824907.1.1522	KR824977.1.1462	0.065	0.0293596940081019	0.0432075483723035	0.0431570514970383	0.846153846153846	FALSE
interior_impaired	Interior_relict	FN396636.1.1437	JQ580221.1.1496	0.065	-0.0162629724598871	-0.0358336395545133	0.0429705839733089	0.307692307692308	FALSE
interior_impaired	Interior_relict	EF125448.1.1512	KM108644.1.1515	0.065	-0.0232591140122774	-0.0359067344203611	0.0429454220132071	0.230769230769231	FALSE
interior_impaired	Interior_relict	GQ994182.1.911	JX221977.1.1390	0.065	-0.0364821773501307	-0.0393396389107645	0.0429214979607127	0.0769230769230769	FALSE
interior_impaired	Interior_relict	DQ522941.1.1376	JN977382.1.1548	0.065	0.0192629986176424	0.0373167322800301	0.0429202495464436	0.769230769230769	FALSE
interior_impaired	Interior_relict	DQ431904.1.1420	KJ817529.1.1517	0.065	0.0428825563964902	0.0417749025725195	0.0428825563964902	1	FALSE
interior_impaired	Interior_relict	GQ994182.1.911	JX441507.1.1521	0.065	0.0427946183289751	0.0414077588752819	0.0427946183289751	1	FALSE
interior_impaired	Interior_relict	HE804013.1.1479	KC009968.1.1238	0.065	0.0427718780152424	0.0403358724245204	0.0427718780152424	1	FALSE
interior_impaired	Interior_relict	JN457484.1.1393	KM356600.1.1484	0.065	-0.0243731747421623	-0.0354454900615016	0.0427069221017342	0.230769230769231	FALSE
interior_impaired	Interior_relict	GQ850571.1.1477	KC009968.1.1238	0.065	0.0234060169645916	0.0373294204110442	0.0426815600245303	0.769230769230769	FALSE
interior_impaired	Interior_relict	EF125387.1.1524	JF421187.1.1490	0.065	0.0426665910341709	0.0385691432401233	0.0426665910341709	1	FALSE
interior_impaired	Interior_relict	JQ580306.1.1521	KR824952.1.1522	0.065	-0.0366812375531713	-0.0403362944776522	0.0426107793083325	0.0769230769230769	FALSE
interior_impaired	Interior_relict	GQ263303.1.1425	JF421187.1.1490	0.065	0.0426008675135946	0.0373446934030233	0.0426008675135946	1	FALSE
interior_impaired	Interior_relict	AM935174.1.1396	GQ246386.1.1492	0.065	-0.0425417093359152	-0.0437119666823033	0.0425417093359152	0	FALSE
interior_impaired	Interior_relict	AM935174.1.1396	JN477996.1.1425	0.065	-0.0326805415560829	-0.038577585936368	0.0424747093757527	0.153846153846154	FALSE
interior_impaired	Interior_relict	JN457484.1.1393	KR824977.1.1462	0.065	0.0366876724987908	0.0409992967067723	0.0423933698991124	0.923076923076923	FALSE
interior_impaired	Interior_relict	JN387529.1.1354	JX441507.1.1521	0.065	0.0366525106112232	0.0414354193698509	0.0422540637102224	0.923076923076923	FALSE
interior_impaired	Interior_relict	KM071677.1.1399	KX213873.1.1405	0.065	-0.00413547252324022	-0.0335992073084741	0.0421939358761743	0.461538461538462	FALSE
interior_impaired	Interior_relict	FJ545472.1.1559	KY441460.1.1524	0.065	0.0421844858394732	0.0401754573237307	0.0421844858394732	1	FALSE
interior_impaired	Interior_relict	HQ014650.1.1499	JQ989616.1.1540	0.065	-0.00394238851063327	-0.0396973363416207	0.0421497073191936	0.461538461538462	FALSE
interior_impaired	Interior_relict	AY584740.1.1231	EU734985.1.1485	0.065	0.0420996397394687	0.039467940756494	0.0420996397394687	1	FALSE
interior_impaired	Interior_relict	AY584740.1.1231	GU230392.1.1515	0.065	0.0282552420279021	0.0392932741936172	0.0420951930192866	0.846153846153846	FALSE
interior_impaired	Interior_relict	HE804013.1.1479	MG601395.1.1528	0.065	-0.00889987177335823	-0.0338459064239503	0.0420692088516547	0.384615384615385	FALSE
interior_impaired	Interior_relict	KJ817529.1.1517	KR825104.1.1480	0.065	-0.0419657538951153	-0.0408912531979693	0.0419657538951153	0	FALSE
interior_impaired	Interior_relict	JN387531.1.1345	KT167015.1.1381	0.065	0.0293304845254394	0.037647293332783	0.0419205623271913	0.846153846153846	FALSE
interior_impaired	Interior_relict	EF125387.1.1524	HQ397466.1.1499	0.065	-0.041920307289894	-0.0413605990188588	0.041920307289894	0	FALSE
interior_impaired	Interior_relict	DQ431904.1.1420	GU230392.1.1515	0.065	0.0286003426221383	0.0370547594506425	0.0418483279440828	0.846153846153846	FALSE
interior_impaired	Interior_relict	FJ479355.1.1447	JN537239.1.1468	0.065	-0.0289629241960232	-0.0399148663787135	0.0418158738723201	0.153846153846154	FALSE
interior_impaired	Interior_relict	JN387531.1.1345	JN477996.1.1425	0.065	-0.0351347880883373	-0.0411367566144485	0.0417796731017649	0.0769230769230769	FALSE
interior_impaired	Interior_relict	JF344346.1.1503	KT952676.1.1499	0.065	0.0417636440723111	0.0397471548913294	0.0417636440723111	1	FALSE
interior_impaired	Interior_relict	JN477996.1.1425	KX097089.1.1528	0.065	0.0360319997814163	0.0372681391771009	0.0417414004625291	0.923076923076923	FALSE
interior_impaired	Interior_relict	JX240956.1.1475	KC009968.1.1238	0.065	0.0359822956644995	0.0388141387048149	0.0416925827660858	0.923076923076923	FALSE
interior_impaired	Interior_relict	EF125448.1.1512	JN537239.1.1468	0.065	-0.0247822130159977	-0.0388546970326881	0.0416724195331831	0.230769230769231	FALSE
interior_impaired	Interior_relict	JF344583.1.1522	JN977382.1.1548	0.065	0.0416636208002205	0.0401284098460037	0.0416636208002205	1	FALSE
interior_impaired	Interior_relict	DQ811817.1.1511	HQ588383.1.1408	0.065	0.0416557030912714	0.0411733008161737	0.0416557030912714	1	FALSE
interior_impaired	Interior_relict	JF344583.1.1522	JX441507.1.1521	0.065	-0.0416459877152596	-0.0411135214842808	0.0416459877152596	0	FALSE
interior_impaired	Interior_relict	KT952676.1.1499	KX097734.1.1525	0.065	-0.0230858168688134	-0.0361537539705328	0.0415996167489345	0.230769230769231	FALSE
interior_impaired	Interior_relict	EU245945.1.1484	JN457484.1.1393	0.065	0.0349021461682785	0.0406978718343361	0.041554976178726	0.923076923076923	FALSE
interior_impaired	Interior_relict	HQ588383.1.1408	KR824952.1.1522	0.065	0.0415047605174225	0.0403728516673082	0.0415047605174225	1	FALSE
interior_impaired	Interior_relict	FJ545472.1.1559	KC471044.1.1422	0.065	-0.0176439835830981	-0.0372990802883482	0.0414317952324421	0.307692307692308	FALSE
interior_impaired	Interior_relict	AM882598.1.1523	EU734985.1.1485	0.065	0.0414171243330227	0.0391942394379507	0.0414171243330227	1	FALSE
interior_impaired	Interior_relict	EU487995.1.1518	KX097734.1.1525	0.065	-0.0413910372952447	-0.0380011102017034	0.0413910372952447	0	FALSE
interior_impaired	Interior_relict	GU982895.1.1212	JX206507.1.1461	0.065	0.00770263423620166	0.0331815935442087	0.0413650021886074	0.615384615384615	FALSE
interior_impaired	Interior_relict	JF344583.1.1522	KR824977.1.1462	0.065	-0.041277156137918	-0.037487044667852	0.041277156137918	0	FALSE
interior_impaired	Interior_relict	HE804013.1.1479	KC471044.1.1422	0.065	-0.0119831445662427	-0.0368761771900766	0.0412606655110955	0.384615384615385	FALSE
interior_impaired	Interior_relict	JN886895.1.1515	KC009968.1.1238	0.065	-0.00755876805493964	-0.034562759363226	0.0411882951550866	0.384615384615385	FALSE
interior_impaired	Interior_relict	AY216453.1.1421	FM242440.1.1461	0.065	-0.0348565989743478	-0.0413418161481238	0.0411797033624504	0.0769230769230769	FALSE
interior_impaired	Interior_relict	EU592419.1.1485	MG601395.1.1528	0.065	0.0212464356258943	0.0361241208633152	0.0410554360453939	0.769230769230769	FALSE
interior_impaired	Interior_relict	FJ545472.1.1559	JQ245921.1.944	0.065	0.0230919743535292	0.0404192929842318	0.0410509065488113	0.769230769230769	FALSE
interior_impaired	Interior_relict	DQ811804.1.1523	FJ545472.1.1559	0.065	0.0410189728143152	0.0414396316267599	0.0410189728143152	1	FALSE
interior_impaired	Interior_relict	AB448791.1.904	MG601395.1.1528	0.065	-0.0105093527070079	-0.0344842904162811	0.0410099090311645	0.384615384615385	FALSE
interior_impaired	Interior_relict	KC009895.1.1442	MH071306.1.1400	0.065	0.0409668254734225	0.0374118863555836	0.0409668254734225	1	FALSE
interior_impaired	Interior_relict	DQ811807.1.1529	JN518931.1.1452	0.065	-0.0344664955456377	-0.0394125054984073	0.040961030361356	0.0769230769230769	FALSE
interior_impaired	Interior_relict	KP728222.1.1525	KR824952.1.1522	0.065	0.0189380489738126	0.0359707499927216	0.0408638882146819	0.769230769230769	FALSE
interior_impaired	Interior_relict	FJ516992.1.1523	JX870311.1.915	0.065	0.0357244883006237	0.0395407432988348	0.0408444219624696	0.923076923076923	FALSE
interior_impaired	Interior_relict	KR825104.1.1480	MG601395.1.1528	0.065	0.0278988798548927	0.0386423541768985	0.0407788094496473	0.846153846153846	FALSE
interior_impaired	Interior_relict	EU491875.1.1464	HE804013.1.1479	0.065	0.0407668469412132	0.0370458461305564	0.0407668469412132	1	FALSE
interior_impaired	Interior_relict	JF344544.1.1460	JX240956.1.1475	0.065	-0.027232636135079	-0.0363441441221483	0.040743548438067	0.153846153846154	FALSE
interior_impaired	Interior_relict	DQ522941.1.1376	HM437993.1.1513	0.065	0.0407420885728434	0.0400114935460745	0.0407420885728434	1	FALSE
interior_impaired	Interior_relict	AB806700.1.1497	KJ817529.1.1517	0.065	0.0163536020242628	0.037715981630857	0.0406613988950284	0.692307692307692	FALSE
interior_impaired	Interior_relict	JQ580306.1.1521	KC471044.1.1422	0.065	0.030270391258441	0.036159983187764	0.0406358697163449	0.846153846153846	FALSE
interior_impaired	Interior_relict	AB694385.1.1409	KX213873.1.1405	0.065	-0.0273298152082718	-0.0354321117945487	0.0406028604328183	0.153846153846154	FALSE
interior_impaired	Interior_relict	FJ542954.1.1450	KR824977.1.1462	0.065	0.0404370019684672	0.0390384278828712	0.0404370019684672	1	FALSE
interior_impaired	Interior_relict	EU491875.1.1464	JQ580306.1.1521	0.065	0.0177301825177118	0.0361284635376536	0.0404004411638101	0.692307692307692	FALSE
interior_impaired	Interior_relict	KJ817529.1.1517	KM108644.1.1515	0.065	0.00846463194176176	0.0339115910163698	0.0403888412096415	0.615384615384615	FALSE
interior_impaired	Interior_relict	JF344128.1.1458	KC471044.1.1422	0.065	0.0296621449499389	0.0396829209944933	0.0403634959880574	0.846153846153846	FALSE
interior_impaired	Interior_relict	JN387531.1.1345	KP728222.1.1525	0.065	-0.0353859796692008	-0.0389962985823367	0.0403544381571247	0.0769230769230769	FALSE
interior_impaired	Interior_relict	DQ811804.1.1523	KF616626.1.1420	0.065	0.0403366097762165	0.0371651381844048	0.0403366097762165	1	FALSE
interior_impaired	Interior_relict	JN387531.1.1345	JX241004.1.1520	0.065	0.00553489202847078	0.0345637552157326	0.0403359535997919	0.538461538461538	FALSE
interior_impaired	Interior_relict	FJ203584.1.1459	JQ580158.1.1515	0.065	-0.0333815904251674	-0.0348579923611892	0.0403125354576885	0.0769230769230769	FALSE
interior_impaired	Interior_relict	GQ994182.1.911	LN572475.1.1329	0.065	0.0403018683708399	0.037241632052697	0.0403018683708399	1	FALSE
interior_impaired	Interior_relict	HQ588383.1.1408	JX441507.1.1521	0.065	0.0402710391539105	0.0372400462759332	0.0402710391539105	1	FALSE
interior_impaired	Interior_relict	KC471044.1.1422	KF596668.1.1487	0.065	-0.040239050700698	-0.0366499220935409	0.040239050700698	0	FALSE
interior_impaired	Interior_relict	FN396636.1.1437	JN886895.1.1515	0.065	-0.0137558132878551	-0.0351756933871829	0.0402122614647783	0.307692307692308	FALSE
interior_impaired	Interior_relict	JF344372.1.1525	LN572475.1.1329	0.065	0.0402005313446774	0.0386835341256002	0.0402005313446774	1	FALSE
interior_impaired	Interior_relict	JN886895.1.1515	KM356600.1.1484	0.065	0.0282198282821609	0.0384648917330285	0.0401648083818186	0.846153846153846	FALSE
interior_impaired	Interior_relict	AY216453.1.1421	DQ431904.1.1420	0.065	-0.0401075109991761	-0.0372719637919305	0.0401075109991761	0	FALSE
interior_impaired	Interior_relict	FJ685743.1.1209	KF596668.1.1487	0.065	-0.0400602169652509	-0.0388191428534523	0.0400602169652509	0	FALSE
interior_impaired	Interior_relict	DQ811936.1.1499	JQ580306.1.1521	0.065	0.0199295155492213	0.0370845673273349	0.0400442254407223	0.769230769230769	FALSE
interior_impaired	Interior_relict	EU652611.1.1524	JX241033.1.1526	0.065	0.0400416670701425	0.038125080908399	0.0400416670701425	1	FALSE
interior_impaired	Interior_relict	FJ900559.1.1484	KC009869.1.1401	0.065	-0.0400204927070885	-0.0388040758972276	0.0400204927070885	0	FALSE
interior_impaired	Interior_relict	JN457484.1.1393	JN977195.1.1550	0.065	0.0400042405497863	0.0381846280768082	0.0400042405497863	1	FALSE
interior_impaired	Interior_relict	AB694414.1.1369	CP013099.3645030.3646539	0.065	0.0399533114556397	0.0407839317059218	0.0399533114556397	1	FALSE
interior_impaired	Interior_relict	KJ817533.1.1498	KX213873.1.1405	0.065	0.0398973497870581	0.0372936459071476	0.0398973497870581	1	FALSE
interior_impaired	Interior_relict	FJ484793.1.1352	KX213873.1.1405	0.065	0.0285313828218114	0.037522074706311	0.0398612559617733	0.846153846153846	FALSE
interior_impaired	Interior_relict	KP728222.1.1525	LN566308.1.1399	0.065	0.0285367662476121	0.0382515686573935	0.0398089079205659	0.846153846153846	FALSE
