removal_fraction	largest_component_fraction_original_nodes	dataset	network_group	bootstrap_id	attack_mode
0.65	0.1	depth_natural	Coastal_natural	13	random
0.7	0.1	depth_natural	Coastal_natural	13	random
0.75	0.07	depth_natural	Coastal_natural	13	random
0.8	0.03	depth_natural	Coastal_natural	13	random
0.85	0.01	depth_natural	Coastal_natural	13	random
0.9	0.01	depth_natural	Coastal_natural	13	random
0.95	0.005	depth_natural	Coastal_natural	13	random
1	0	depth_natural	Coastal_natural	13	random
0	0.545	depth_natural	Coastal_natural	13	targeted
0.05	0.445	depth_natural	Coastal_natural	13	targeted
0.1	0.36	depth_natural	Coastal_natural	13	targeted
0.15	0.25	depth_natural	Coastal_natural	13	targeted
0.2	0.1	depth_natural	Coastal_natural	13	targeted
0.25	0.04	depth_natural	Coastal_natural	13	targeted
0.3	0.03	depth_natural	Coastal_natural	13	targeted
0.35	0.03	depth_natural	Coastal_natural	13	targeted
0.4	0.015	depth_natural	Coastal_natural	13	targeted
0.45	0.015	depth_natural	Coastal_natural	13	targeted
0.5	0.015	depth_natural	Coastal_natural	13	targeted
0.55	0.01	depth_natural	Coastal_natural	13	targeted
0.6	0.005	depth_natural	Coastal_natural	13	targeted
0.65	0.005	depth_natural	Coastal_natural	13	targeted
0.7	0.005	depth_natural	Coastal_natural	13	targeted
0.75	0.005	depth_natural	Coastal_natural	13	targeted
0.8	0.005	depth_natural	Coastal_natural	13	targeted
0.85	0.005	depth_natural	Coastal_natural	13	targeted
0.9	0.005	depth_natural	Coastal_natural	13	targeted
0.95	0.005	depth_natural	Coastal_natural	13	targeted
1	0	depth_natural	Coastal_natural	13	targeted
0	0.415	depth_natural	Coastal_natural	14	random
0.05	0.33	depth_natural	Coastal_natural	14	random
0.1	0.315	depth_natural	Coastal_natural	14	random
0.15	0.305	depth_natural	Coastal_natural	14	random
0.2	0.29	depth_natural	Coastal_natural	14	random
0.25	0.27	depth_natural	Coastal_natural	14	random
0.3	0.225	depth_natural	Coastal_natural	14	random
0.35	0.205	depth_natural	Coastal_natural	14	random
0.4	0.18	depth_natural	Coastal_natural	14	random
0.45	0.16	depth_natural	Coastal_natural	14	random
0.5	0.125	depth_natural	Coastal_natural	14	random
0.55	0.055	depth_natural	Coastal_natural	14	random
0.6	0.055	depth_natural	Coastal_natural	14	random
0.65	0.055	depth_natural	Coastal_natural	14	random
0.7	0.04	depth_natural	Coastal_natural	14	random
0.75	0.025	depth_natural	Coastal_natural	14	random
0.8	0.025	depth_natural	Coastal_natural	14	random
0.85	0.015	depth_natural	Coastal_natural	14	random
0.9	0.01	depth_natural	Coastal_natural	14	random
0.95	0.01	depth_natural	Coastal_natural	14	random
1	0	depth_natural	Coastal_natural	14	random
0	0.415	depth_natural	Coastal_natural	14	targeted
0.05	0.3	depth_natural	Coastal_natural	14	targeted
0.1	0.245	depth_natural	Coastal_natural	14	targeted
0.15	0.22	depth_natural	Coastal_natural	14	targeted
0.2	0.175	depth_natural	Coastal_natural	14	targeted
0.25	0.085	depth_natural	Coastal_natural	14	targeted
0.3	0.05	depth_natural	Coastal_natural	14	targeted
0.35	0.02	depth_natural	Coastal_natural	14	targeted
0.4	0.02	depth_natural	Coastal_natural	14	targeted
0.45	0.015	depth_natural	Coastal_natural	14	targeted
0.5	0.015	depth_natural	Coastal_natural	14	targeted
0.55	0.01	depth_natural	Coastal_natural	14	targeted
0.6	0.01	depth_natural	Coastal_natural	14	targeted
0.65	0.005	depth_natural	Coastal_natural	14	targeted
0.7	0.005	depth_natural	Coastal_natural	14	targeted
0.75	0.005	depth_natural	Coastal_natural	14	targeted
0.8	0.005	depth_natural	Coastal_natural	14	targeted
0.85	0.005	depth_natural	Coastal_natural	14	targeted
0.9	0.005	depth_natural	Coastal_natural	14	targeted
0.95	0.005	depth_natural	Coastal_natural	14	targeted
1	0	depth_natural	Coastal_natural	14	targeted
0	0.5	depth_natural	Coastal_natural	15	random
0.05	0.47	depth_natural	Coastal_natural	15	random
0.1	0.435	depth_natural	Coastal_natural	15	random
0.15	0.395	depth_natural	Coastal_natural	15	random
0.2	0.375	depth_natural	Coastal_natural	15	random
0.25	0.26	depth_natural	Coastal_natural	15	random
0.3	0.13	depth_natural	Coastal_natural	15	random
0.35	0.125	depth_natural	Coastal_natural	15	random
0.4	0.11	depth_natural	Coastal_natural	15	random
0.45	0.06	depth_natural	Coastal_natural	15	random
0.5	0.06	depth_natural	Coastal_natural	15	random
0.55	0.045	depth_natural	Coastal_natural	15	random
0.6	0.04	depth_natural	Coastal_natural	15	random
0.65	0.03	depth_natural	Coastal_natural	15	random
0.7	0.02	depth_natural	Coastal_natural	15	random
0.75	0.02	depth_natural	Coastal_natural	15	random
0.8	0.02	depth_natural	Coastal_natural	15	random
0.85	0.015	depth_natural	Coastal_natural	15	random
0.9	0.015	depth_natural	Coastal_natural	15	random
0.95	0.005	depth_natural	Coastal_natural	15	random
1	0	depth_natural	Coastal_natural	15	random
0	0.5	depth_natural	Coastal_natural	15	targeted
0.05	0.415	depth_natural	Coastal_natural	15	targeted
0.1	0.275	depth_natural	Coastal_natural	15	targeted
0.15	0.275	depth_natural	Coastal_natural	15	targeted
0.2	0.225	depth_natural	Coastal_natural	15	targeted
0.25	0.195	depth_natural	Coastal_natural	15	targeted
0.3	0.04	depth_natural	Coastal_natural	15	targeted
0.35	0.04	depth_natural	Coastal_natural	15	targeted
0.4	0.015	depth_natural	Coastal_natural	15	targeted
0.45	0.015	depth_natural	Coastal_natural	15	targeted
0.5	0.01	depth_natural	Coastal_natural	15	targeted
0.55	0.01	depth_natural	Coastal_natural	15	targeted
0.6	0.005	depth_natural	Coastal_natural	15	targeted
0.65	0.005	depth_natural	Coastal_natural	15	targeted
0.7	0.005	depth_natural	Coastal_natural	15	targeted
0.75	0.005	depth_natural	Coastal_natural	15	targeted
0.8	0.005	depth_natural	Coastal_natural	15	targeted
0.85	0.005	depth_natural	Coastal_natural	15	targeted
0.9	0.005	depth_natural	Coastal_natural	15	targeted
0.95	0.005	depth_natural	Coastal_natural	15	targeted
1	0	depth_natural	Coastal_natural	15	targeted
0	0.56	depth_natural	Coastal_natural	16	random
0.05	0.525	depth_natural	Coastal_natural	16	random
0.1	0.5	depth_natural	Coastal_natural	16	random
0.15	0.415	depth_natural	Coastal_natural	16	random
0.2	0.405	depth_natural	Coastal_natural	16	random
0.25	0.375	depth_natural	Coastal_natural	16	random
0.3	0.34	depth_natural	Coastal_natural	16	random
0.35	0.31	depth_natural	Coastal_natural	16	random
0.4	0.235	depth_natural	Coastal_natural	16	random
0.45	0.22	depth_natural	Coastal_natural	16	random
0.5	0.185	depth_natural	Coastal_natural	16	random
0.55	0.18	depth_natural	Coastal_natural	16	random
0.6	0.16	depth_natural	Coastal_natural	16	random
0.65	0.115	depth_natural	Coastal_natural	16	random
0.7	0.105	depth_natural	Coastal_natural	16	random
0.75	0.075	depth_natural	Coastal_natural	16	random
0.8	0.055	depth_natural	Coastal_natural	16	random
0.85	0.035	depth_natural	Coastal_natural	16	random
0.9	0.01	depth_natural	Coastal_natural	16	random
0.95	0.005	depth_natural	Coastal_natural	16	random
1	0	depth_natural	Coastal_natural	16	random
0	0.56	depth_natural	Coastal_natural	16	targeted
0.05	0.47	depth_natural	Coastal_natural	16	targeted
0.1	0.455	depth_natural	Coastal_natural	16	targeted
0.15	0.315	depth_natural	Coastal_natural	16	targeted
0.2	0.105	depth_natural	Coastal_natural	16	targeted
0.25	0.065	depth_natural	Coastal_natural	16	targeted
0.3	0.03	depth_natural	Coastal_natural	16	targeted
0.35	0.025	depth_natural	Coastal_natural	16	targeted
0.4	0.02	depth_natural	Coastal_natural	16	targeted
0.45	0.015	depth_natural	Coastal_natural	16	targeted
0.5	0.01	depth_natural	Coastal_natural	16	targeted
0.55	0.01	depth_natural	Coastal_natural	16	targeted
0.6	0.005	depth_natural	Coastal_natural	16	targeted
0.65	0.005	depth_natural	Coastal_natural	16	targeted
0.7	0.005	depth_natural	Coastal_natural	16	targeted
0.75	0.005	depth_natural	Coastal_natural	16	targeted
0.8	0.005	depth_natural	Coastal_natural	16	targeted
0.85	0.005	depth_natural	Coastal_natural	16	targeted
0.9	0.005	depth_natural	Coastal_natural	16	targeted
0.95	0.005	depth_natural	Coastal_natural	16	targeted
1	0	depth_natural	Coastal_natural	16	targeted
0	0.36	depth_natural	Coastal_natural	17	random
0.05	0.325	depth_natural	Coastal_natural	17	random
0.1	0.26	depth_natural	Coastal_natural	17	random
0.15	0.185	depth_natural	Coastal_natural	17	random
0.2	0.165	depth_natural	Coastal_natural	17	random
0.25	0.155	depth_natural	Coastal_natural	17	random
0.3	0.15	depth_natural	Coastal_natural	17	random
0.35	0.15	depth_natural	Coastal_natural	17	random
0.4	0.145	depth_natural	Coastal_natural	17	random
0.45	0.135	depth_natural	Coastal_natural	17	random
0.5	0.12	depth_natural	Coastal_natural	17	random
0.55	0.115	depth_natural	Coastal_natural	17	random
0.6	0.11	depth_natural	Coastal_natural	17	random
0.65	0.085	depth_natural	Coastal_natural	17	random
0.7	0.075	depth_natural	Coastal_natural	17	random
0.75	0.065	depth_natural	Coastal_natural	17	random
0.8	0.05	depth_natural	Coastal_natural	17	random
0.85	0.025	depth_natural	Coastal_natural	17	random
0.9	0.015	depth_natural	Coastal_natural	17	random
0.95	0.01	depth_natural	Coastal_natural	17	random
1	0	depth_natural	Coastal_natural	17	random
0	0.36	depth_natural	Coastal_natural	17	targeted
0.05	0.24	depth_natural	Coastal_natural	17	targeted
0.1	0.19	depth_natural	Coastal_natural	17	targeted
0.15	0.19	depth_natural	Coastal_natural	17	targeted
0.2	0.13	depth_natural	Coastal_natural	17	targeted
0.25	0.055	depth_natural	Coastal_natural	17	targeted
0.3	0.015	depth_natural	Coastal_natural	17	targeted
0.35	0.015	depth_natural	Coastal_natural	17	targeted
0.4	0.01	depth_natural	Coastal_natural	17	targeted
0.45	0.005	depth_natural	Coastal_natural	17	targeted
0.5	0.005	depth_natural	Coastal_natural	17	targeted
0.55	0.005	depth_natural	Coastal_natural	17	targeted
0.6	0.005	depth_natural	Coastal_natural	17	targeted
0.65	0.005	depth_natural	Coastal_natural	17	targeted
0.7	0.005	depth_natural	Coastal_natural	17	targeted
0.75	0.005	depth_natural	Coastal_natural	17	targeted
0.8	0.005	depth_natural	Coastal_natural	17	targeted
0.85	0.005	depth_natural	Coastal_natural	17	targeted
0.9	0.005	depth_natural	Coastal_natural	17	targeted
0.95	0.005	depth_natural	Coastal_natural	17	targeted
1	0	depth_natural	Coastal_natural	17	targeted
0	0.65	depth_natural	Coastal_natural	18	random
0.05	0.62	depth_natural	Coastal_natural	18	random
0.1	0.55	depth_natural	Coastal_natural	18	random
0.15	0.485	depth_natural	Coastal_natural	18	random
0.2	0.45	depth_natural	Coastal_natural	18	random
0.25	0.33	depth_natural	Coastal_natural	18	random
0.3	0.32	depth_natural	Coastal_natural	18	random
0.35	0.24	depth_natural	Coastal_natural	18	random
0.4	0.235	depth_natural	Coastal_natural	18	random
0.45	0.205	depth_natural	Coastal_natural	18	random
0.5	0.18	depth_natural	Coastal_natural	18	random
0.55	0.145	depth_natural	Coastal_natural	18	random
0.6	0.065	depth_natural	Coastal_natural	18	random
0.65	0.055	depth_natural	Coastal_natural	18	random
0.7	0.04	depth_natural	Coastal_natural	18	random
0.75	0.035	depth_natural	Coastal_natural	18	random
0.8	0.03	depth_natural	Coastal_natural	18	random
0.85	0.015	depth_natural	Coastal_natural	18	random
0.9	0.01	depth_natural	Coastal_natural	18	random
0.95	0.01	depth_natural	Coastal_natural	18	random
1	0	depth_natural	Coastal_natural	18	random
0	0.65	depth_natural	Coastal_natural	18	targeted
0.05	0.575	depth_natural	Coastal_natural	18	targeted
0.1	0.21	depth_natural	Coastal_natural	18	targeted
0.15	0.195	depth_natural	Coastal_natural	18	targeted
0.2	0.1	depth_natural	Coastal_natural	18	targeted
0.25	0.045	depth_natural	Coastal_natural	18	targeted
0.3	0.035	depth_natural	Coastal_natural	18	targeted
0.35	0.025	depth_natural	Coastal_natural	18	targeted
0.4	0.025	depth_natural	Coastal_natural	18	targeted
0.45	0.02	depth_natural	Coastal_natural	18	targeted
0.5	0.015	depth_natural	Coastal_natural	18	targeted
0.55	0.015	depth_natural	Coastal_natural	18	targeted
0.6	0.01	depth_natural	Coastal_natural	18	targeted
0.65	0.01	depth_natural	Coastal_natural	18	targeted
0.7	0.005	depth_natural	Coastal_natural	18	targeted
0.75	0.005	depth_natural	Coastal_natural	18	targeted
0.8	0.005	depth_natural	Coastal_natural	18	targeted
0.85	0.005	depth_natural	Coastal_natural	18	targeted
0.9	0.005	depth_natural	Coastal_natural	18	targeted
0.95	0.005	depth_natural	Coastal_natural	18	targeted
1	0	depth_natural	Coastal_natural	18	targeted
0	0.475	depth_natural	Coastal_natural	19	random
0.05	0.43	depth_natural	Coastal_natural	19	random
0.1	0.4	depth_natural	Coastal_natural	19	random
0.15	0.365	depth_natural	Coastal_natural	19	random
0.2	0.345	depth_natural	Coastal_natural	19	random
0.25	0.325	depth_natural	Coastal_natural	19	random
0.3	0.255	depth_natural	Coastal_natural	19	random
0.35	0.21	depth_natural	Coastal_natural	19	random
0.4	0.185	depth_natural	Coastal_natural	19	random
0.45	0.15	depth_natural	Coastal_natural	19	random
0.5	0.1	depth_natural	Coastal_natural	19	random
0.55	0.09	depth_natural	Coastal_natural	19	random
0.6	0.07	depth_natural	Coastal_natural	19	random
0.65	0.07	depth_natural	Coastal_natural	19	random
0.7	0.07	depth_natural	Coastal_natural	19	random
0.75	0.03	depth_natural	Coastal_natural	19	random
0.8	0.02	depth_natural	Coastal_natural	19	random
0.85	0.015	depth_natural	Coastal_natural	19	random
0.9	0.015	depth_natural	Coastal_natural	19	random
0.95	0.01	depth_natural	Coastal_natural	19	random
1	0	depth_natural	Coastal_natural	19	random
0	0.475	depth_natural	Coastal_natural	19	targeted
0.05	0.41	depth_natural	Coastal_natural	19	targeted
0.1	0.305	depth_natural	Coastal_natural	19	targeted
0.15	0.16	depth_natural	Coastal_natural	19	targeted
0.2	0.155	depth_natural	Coastal_natural	19	targeted
0.25	0.135	depth_natural	Coastal_natural	19	targeted
0.3	0.03	depth_natural	Coastal_natural	19	targeted
0.35	0.02	depth_natural	Coastal_natural	19	targeted
0.4	0.015	depth_natural	Coastal_natural	19	targeted
0.45	0.015	depth_natural	Coastal_natural	19	targeted
0.5	0.01	depth_natural	Coastal_natural	19	targeted
0.55	0.01	depth_natural	Coastal_natural	19	targeted
0.6	0.005	depth_natural	Coastal_natural	19	targeted
0.65	0.005	depth_natural	Coastal_natural	19	targeted
0.7	0.005	depth_natural	Coastal_natural	19	targeted
0.75	0.005	depth_natural	Coastal_natural	19	targeted
0.8	0.005	depth_natural	Coastal_natural	19	targeted
0.85	0.005	depth_natural	Coastal_natural	19	targeted
0.9	0.005	depth_natural	Coastal_natural	19	targeted
0.95	0.005	depth_natural	Coastal_natural	19	targeted
1	0	depth_natural	Coastal_natural	19	targeted
0	0.43	depth_natural	Coastal_natural	20	random
0.05	0.385	depth_natural	Coastal_natural	20	random
0.1	0.37	depth_natural	Coastal_natural	20	random
0.15	0.33	depth_natural	Coastal_natural	20	random
0.2	0.31	depth_natural	Coastal_natural	20	random
0.25	0.3	depth_natural	Coastal_natural	20	random
0.3	0.29	depth_natural	Coastal_natural	20	random
0.35	0.27	depth_natural	Coastal_natural	20	random
0.4	0.245	depth_natural	Coastal_natural	20	random
0.45	0.105	depth_natural	Coastal_natural	20	random
0.5	0.095	depth_natural	Coastal_natural	20	random
0.55	0.085	depth_natural	Coastal_natural	20	random
0.6	0.075	depth_natural	Coastal_natural	20	random
0.65	0.075	depth_natural	Coastal_natural	20	random
0.7	0.07	depth_natural	Coastal_natural	20	random
0.75	0.055	depth_natural	Coastal_natural	20	random
0.8	0.035	depth_natural	Coastal_natural	20	random
0.85	0.025	depth_natural	Coastal_natural	20	random
0.9	0.01	depth_natural	Coastal_natural	20	random
0.95	0.005	depth_natural	Coastal_natural	20	random
1	0	depth_natural	Coastal_natural	20	random
0	0.43	depth_natural	Coastal_natural	20	targeted
0.05	0.265	depth_natural	Coastal_natural	20	targeted
0.1	0.205	depth_natural	Coastal_natural	20	targeted
0.15	0.115	depth_natural	Coastal_natural	20	targeted
0.2	0.075	depth_natural	Coastal_natural	20	targeted
0.25	0.045	depth_natural	Coastal_natural	20	targeted
0.3	0.025	depth_natural	Coastal_natural	20	targeted
0.35	0.02	depth_natural	Coastal_natural	20	targeted
0.4	0.015	depth_natural	Coastal_natural	20	targeted
0.45	0.015	depth_natural	Coastal_natural	20	targeted
0.5	0.005	depth_natural	Coastal_natural	20	targeted
0.55	0.005	depth_natural	Coastal_natural	20	targeted
0.6	0.005	depth_natural	Coastal_natural	20	targeted
0.65	0.005	depth_natural	Coastal_natural	20	targeted
0.7	0.005	depth_natural	Coastal_natural	20	targeted
0.75	0.005	depth_natural	Coastal_natural	20	targeted
0.8	0.005	depth_natural	Coastal_natural	20	targeted
0.85	0.005	depth_natural	Coastal_natural	20	targeted
0.9	0.005	depth_natural	Coastal_natural	20	targeted
0.95	0.005	depth_natural	Coastal_natural	20	targeted
1	0	depth_natural	Coastal_natural	20	targeted
0	0.56	depth_natural	Coastal_natural	21	random
0.05	0.52	depth_natural	Coastal_natural	21	random
0.1	0.485	depth_natural	Coastal_natural	21	random
0.15	0.46	depth_natural	Coastal_natural	21	random
0.2	0.425	depth_natural	Coastal_natural	21	random
0.25	0.385	depth_natural	Coastal_natural	21	random
0.3	0.345	depth_natural	Coastal_natural	21	random
0.35	0.31	depth_natural	Coastal_natural	21	random
0.4	0.285	depth_natural	Coastal_natural	21	random
0.45	0.255	depth_natural	Coastal_natural	21	random
0.5	0.21	depth_natural	Coastal_natural	21	random
0.55	0.175	depth_natural	Coastal_natural	21	random
0.6	0.165	depth_natural	Coastal_natural	21	random
0.65	0.115	depth_natural	Coastal_natural	21	random
0.7	0.09	depth_natural	Coastal_natural	21	random
0.75	0.03	depth_natural	Coastal_natural	21	random
0.8	0.015	depth_natural	Coastal_natural	21	random
0.85	0.01	depth_natural	Coastal_natural	21	random
0.9	0.01	depth_natural	Coastal_natural	21	random
0.95	0.005	depth_natural	Coastal_natural	21	random
1	0	depth_natural	Coastal_natural	21	random
0	0.56	depth_natural	Coastal_natural	21	targeted
0.05	0.425	depth_natural	Coastal_natural	21	targeted
0.1	0.285	depth_natural	Coastal_natural	21	targeted
0.15	0.255	depth_natural	Coastal_natural	21	targeted
0.2	0.165	depth_natural	Coastal_natural	21	targeted
0.25	0.085	depth_natural	Coastal_natural	21	targeted
0.3	0.03	depth_natural	Coastal_natural	21	targeted
0.35	0.025	depth_natural	Coastal_natural	21	targeted
0.4	0.02	depth_natural	Coastal_natural	21	targeted
0.45	0.02	depth_natural	Coastal_natural	21	targeted
0.5	0.01	depth_natural	Coastal_natural	21	targeted
0.55	0.01	depth_natural	Coastal_natural	21	targeted
0.6	0.005	depth_natural	Coastal_natural	21	targeted
0.65	0.005	depth_natural	Coastal_natural	21	targeted
0.7	0.005	depth_natural	Coastal_natural	21	targeted
0.75	0.005	depth_natural	Coastal_natural	21	targeted
0.8	0.005	depth_natural	Coastal_natural	21	targeted
0.85	0.005	depth_natural	Coastal_natural	21	targeted
0.9	0.005	depth_natural	Coastal_natural	21	targeted
0.95	0.005	depth_natural	Coastal_natural	21	targeted
1	0	depth_natural	Coastal_natural	21	targeted
0	0.6	depth_natural	Coastal_natural	22	random
0.05	0.55	depth_natural	Coastal_natural	22	random
0.1	0.53	depth_natural	Coastal_natural	22	random
0.15	0.53	depth_natural	Coastal_natural	22	random
0.2	0.51	depth_natural	Coastal_natural	22	random
0.25	0.485	depth_natural	Coastal_natural	22	random
0.3	0.44	depth_natural	Coastal_natural	22	random
0.35	0.415	depth_natural	Coastal_natural	22	random
0.4	0.38	depth_natural	Coastal_natural	22	random
0.45	0.345	depth_natural	Coastal_natural	22	random
0.5	0.295	depth_natural	Coastal_natural	22	random
0.55	0.255	depth_natural	Coastal_natural	22	random
