dataset	dataset_label	group	group_label	bootstrap_id	metric	value	metric_label
targeted removal
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	383	transitivity	0.0849056603773585	Transitivity
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	383	largest_component_prop	0.35714285714285715	Largest component
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	383	natural_connectivity	0.9332273146040198	Natural connectivity
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	383	robustness_auc_random	0.16	Robustness AUC
random removal
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	383	robustness_auc_targeted	0.03857142857142857	Robustness AUC
targeted removal
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	383	transitivity	0.3888888888888888	Transitivity
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	384	largest_component_prop	0.4714285714285714	Largest component
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	384	natural_connectivity	0.8253061038394862	Natural connectivity
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	384	robustness_auc_random	0.14357142857142857	Robustness AUC
random removal
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	384	robustness_auc_targeted	0.04857142857142857	Robustness AUC
targeted removal
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	384	transitivity	0.18181818181818185	Transitivity
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	384	largest_component_prop	0.3857142857142858	Largest component
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	384	natural_connectivity	1.111380616552221	Natural connectivity
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	384	robustness_auc_random	0.15000000000000002	Robustness AUC
random removal
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	384	robustness_auc_targeted	0.03214285714285715	Robustness AUC
targeted removal
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	384	transitivity	0.4632352941176471	Transitivity
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	385	largest_component_prop	0.5428571428571428	Largest component
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	385	natural_connectivity	0.7994068594839674	Natural connectivity
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	385	robustness_auc_random	0.14750000000000002	Robustness AUC
random removal
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	385	robustness_auc_targeted	0.05321428571428571	Robustness AUC
targeted removal
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	385	transitivity	0.1188118811881188	Transitivity
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	385	largest_component_prop	0.4857142857142857	Largest component
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	385	natural_connectivity	0.9095212887390832	Natural connectivity
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	385	robustness_auc_random	0.1675	Robustness AUC
random removal
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	385	robustness_auc_targeted	0.05535714285714286	Robustness AUC
targeted removal
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	385	transitivity	0.20512820512820515	Transitivity
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	386	largest_component_prop	0.5142857142857142	Largest component
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	386	natural_connectivity	0.8748297892063697	Natural connectivity
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	386	robustness_auc_random	0.19464285714285717	Robustness AUC
random removal
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	386	robustness_auc_targeted	0.0425	Robustness AUC
targeted removal
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	386	transitivity	0.0425531914893617	Transitivity
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	386	largest_component_prop	0.2571428571428571	Largest component
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	386	natural_connectivity	1.1575929459553866	Natural connectivity
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	386	robustness_auc_random	0.09535714285714286	Robustness AUC
random removal
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	386	robustness_auc_targeted	0.03392857142857142	Robustness AUC
targeted removal
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	386	transitivity	0.4418604651162791	Transitivity
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	387	largest_component_prop	0.5142857142857142	Largest component
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	387	natural_connectivity	0.8483433688913928	Natural connectivity
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	387	robustness_auc_random	0.20642857142857143	Robustness AUC
random removal
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	387	robustness_auc_targeted	0.05178571428571429	Robustness AUC
targeted removal
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	387	transitivity	0.08823529411764705	Transitivity
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	387	largest_component_prop	0.2	Largest component
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	387	natural_connectivity	0.9627771422188188	Natural connectivity
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	387	robustness_auc_random	0.06107142857142857	Robustness AUC
random removal
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	387	robustness_auc_targeted	0.0375	Robustness AUC
targeted removal
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	387	transitivity	0.5483870967741935	Transitivity
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	388	largest_component_prop	0.5571428571428572	Largest component
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	388	natural_connectivity	0.8831457941740788	Natural connectivity
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	388	robustness_auc_random	0.18357142857142855	Robustness AUC
random removal
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	388	robustness_auc_targeted	0.04571428571428571	Robustness AUC
targeted removal
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	388	transitivity	0.140625	Transitivity
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	388	largest_component_prop	0.32857142857142857	Largest component
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	388	natural_connectivity	1.3526702758584848	Natural connectivity
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	388	robustness_auc_random	0.11821428571428572	Robustness AUC
random removal
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	388	robustness_auc_targeted	0.03285714285714286	Robustness AUC
targeted removal
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	388	transitivity	0.4491017964071856	Transitivity
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	389	largest_component_prop	0.4714285714285714	Largest component
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	389	natural_connectivity	1.05741525197738	Natural connectivity
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	389	robustness_auc_random	0.16857142857142857	Robustness AUC
random removal
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	389	robustness_auc_targeted	0.03857142857142857	Robustness AUC
targeted removal
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	389	transitivity	0.17543859649122806	Transitivity
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	389	largest_component_prop	0.15714285714285714	Largest component
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	389	natural_connectivity	0.8498217978947982	Natural connectivity
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	389	robustness_auc_random	0.07500000000000001	Robustness AUC
random removal
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	389	robustness_auc_targeted	0.03785714285714286	Robustness AUC
targeted removal
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	389	transitivity	0.52	Transitivity
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	390	largest_component_prop	0.4714285714285714	Largest component
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	390	natural_connectivity	0.9841208398294236	Natural connectivity
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	390	robustness_auc_random	0.20357142857142857	Robustness AUC
random removal
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	390	robustness_auc_targeted	0.05285714285714286	Robustness AUC
targeted removal
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	390	transitivity	0.1942446043165468	Transitivity
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	390	largest_component_prop	0.4714285714285714	Largest component
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	390	natural_connectivity	0.7919394999678437	Natural connectivity
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	390	robustness_auc_random	0.11785714285714284	Robustness AUC
random removal
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	390	robustness_auc_targeted	0.04785714285714286	Robustness AUC
targeted removal
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	390	transitivity	0.27906976744186046	Transitivity
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	391	largest_component_prop	0.4857142857142857	Largest component
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	391	natural_connectivity	0.854350343521241	Natural connectivity
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	391	robustness_auc_random	0.17821428571428571	Robustness AUC
random removal
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	391	robustness_auc_targeted	0.05107142857142857	Robustness AUC
targeted removal
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	391	transitivity	0.06716417910447761	Transitivity
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	391	largest_component_prop	0.12857142857142856	Largest component
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	391	natural_connectivity	0.9772503605962624	Natural connectivity
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	391	robustness_auc_random	0.06464285714285714	Robustness AUC
random removal
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	391	robustness_auc_targeted	0.03142857142857143	Robustness AUC
targeted removal
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	391	transitivity	0.7252747252747253	Transitivity
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	392	largest_component_prop	0.5	Largest component
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	392	natural_connectivity	0.835148762232941	Natural connectivity
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	392	robustness_auc_random	0.17964285714285713	Robustness AUC
random removal
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	392	robustness_auc_targeted	0.05857142857142857	Robustness AUC
targeted removal
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	392	transitivity	0.09836065573770492	Transitivity
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	392	largest_component_prop	0.37142857142857144	Largest component
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	392	natural_connectivity	1.247424064941948	Natural connectivity
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	392	robustness_auc_random	0.15464285714285717	Robustness AUC
random removal
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	392	robustness_auc_targeted	0.03464285714285714	Robustness AUC
targeted removal
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	392	transitivity	0.4726027397260274	Transitivity
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	393	largest_component_prop	0.5	Largest component
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	393	natural_connectivity	0.8152436588833387	Natural connectivity
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	393	robustness_auc_random	0.19464285714285717	Robustness AUC
random removal
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	393	robustness_auc_targeted	0.05071428571428572	Robustness AUC
targeted removal
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	393	transitivity	0.21	Transitivity
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	393	largest_component_prop	0.21428571428571427	Largest component
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	393	natural_connectivity	0.9942742847740108	Natural connectivity
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	393	robustness_auc_random	0.14071428571428574	Robustness AUC
random removal
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	393	robustness_auc_targeted	0.03428571428571429	Robustness AUC
targeted removal
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	393	transitivity	0.4017857142857143	Transitivity
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	394	largest_component_prop	0.5714285714285714	Largest component
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	394	natural_connectivity	0.928307672099804	Natural connectivity
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	394	robustness_auc_random	0.17464285714285716	Robustness AUC
random removal
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	394	robustness_auc_targeted	0.04535714285714286	Robustness AUC
targeted removal
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	394	transitivity	0.09933774834437088	Transitivity
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	394	largest_component_prop	0.3857142857142858	Largest component
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	394	natural_connectivity	1.210766554520316	Natural connectivity
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	394	robustness_auc_random	0.11214285714285716	Robustness AUC
random removal
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	394	robustness_auc_targeted	0.04357142857142857	Robustness AUC
targeted removal
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	394	transitivity	0.4551724137931034	Transitivity
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	395	largest_component_prop	0.4857142857142857	Largest component
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	395	natural_connectivity	0.8908675071215728	Natural connectivity
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	395	robustness_auc_random	0.17821428571428571	Robustness AUC
random removal
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	395	robustness_auc_targeted	0.04821428571428571	Robustness AUC
targeted removal
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	395	transitivity	0.1810344827586207	Transitivity
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	395	largest_component_prop	0.5	Largest component
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	395	natural_connectivity	0.7759814934162317	Natural connectivity
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	395	robustness_auc_random	0.1875	Robustness AUC
random removal
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	395	robustness_auc_targeted	0.04928571428571429	Robustness AUC
targeted removal
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	395	transitivity	0.2	Transitivity
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	396	largest_component_prop	0.5	Largest component
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	396	natural_connectivity	0.8512958665017578	Natural connectivity
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	396	robustness_auc_random	0.19607142857142856	Robustness AUC
random removal
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	396	robustness_auc_targeted	0.05	Robustness AUC
targeted removal
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	396	transitivity	0.11627906976744186	Transitivity
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	396	largest_component_prop	0.45714285714285713	Largest component
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	396	natural_connectivity	0.9020769767994464	Natural connectivity
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	396	robustness_auc_random	0.10892857142857144	Robustness AUC
random removal
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	396	robustness_auc_targeted	0.04321428571428572	Robustness AUC
targeted removal
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	396	transitivity	0.28301886792452835	Transitivity
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	397	largest_component_prop	0.5428571428571428	Largest component
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	397	natural_connectivity	0.8470924329703151	Natural connectivity
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	397	robustness_auc_random	0.15000000000000002	Robustness AUC
random removal
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	397	robustness_auc_targeted	0.04392857142857143	Robustness AUC
targeted removal
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	397	transitivity	0.14634146341463417	Transitivity
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	397	largest_component_prop	0.45714285714285713	Largest component
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	397	natural_connectivity	0.8867257134053452	Natural connectivity
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	397	robustness_auc_random	0.1660714285714286	Robustness AUC
random removal
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	397	robustness_auc_targeted	0.04678571428571429	Robustness AUC
targeted removal
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	397	transitivity	0.27522935779816515	Transitivity
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	398	largest_component_prop	0.5857142857142857	Largest component
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	398	natural_connectivity	0.7786340740989948	Natural connectivity
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	398	robustness_auc_random	0.18285714285714288	Robustness AUC
random removal
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	398	robustness_auc_targeted	0.05428571428571429	Robustness AUC
targeted removal
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	398	transitivity	0.02479338842975206	Transitivity
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	398	largest_component_prop	0.4714285714285714	Largest component
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	398	natural_connectivity	0.9419240458168088	Natural connectivity
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	398	robustness_auc_random	0.15142857142857144	Robustness AUC
random removal
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	398	robustness_auc_targeted	0.04285714285714286	Robustness AUC
targeted removal
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	398	transitivity	0.25190839694656486	Transitivity
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	399	largest_component_prop	0.45714285714285713	Largest component
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	399	natural_connectivity	0.8526174267115989	Natural connectivity
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	399	robustness_auc_random	0.1357142857142857	Robustness AUC
random removal
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	399	robustness_auc_targeted	0.05178571428571428	Robustness AUC
targeted removal
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	399	transitivity	0.09448818897637797	Transitivity
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	399	largest_component_prop	0.14285714285714285	Largest component
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	399	natural_connectivity	1.2443937712737083	Natural connectivity
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	399	robustness_auc_random	0.08464285714285714	Robustness AUC
random removal
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	399	robustness_auc_targeted	0.02821428571428571	Robustness AUC
targeted removal
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	399	transitivity	0.72	Transitivity
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	400	largest_component_prop	0.5285714285714286	Largest component
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	400	natural_connectivity	0.7631301411151972	Natural connectivity
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	400	robustness_auc_random	0.1457142857142857	Robustness AUC
random removal
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	400	robustness_auc_targeted	0.06071428571428572	Robustness AUC
targeted removal
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	400	transitivity	0.06185567010309278	Transitivity
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	400	largest_component_prop	0.35714285714285715	Largest component
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	400	natural_connectivity	0.7956404322148107	Natural connectivity
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	400	robustness_auc_random	0.12142857142857144	Robustness AUC
random removal
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	400	robustness_auc_targeted	0.04285714285714286	Robustness AUC
targeted removal
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	400	transitivity	0.3037974683544304	Transitivity
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	401	largest_component_prop	0.4714285714285714	Largest component
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	401	natural_connectivity	0.7706450233795334	Natural connectivity
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	401	robustness_auc_random	0.15071428571428572	Robustness AUC
random removal
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	401	robustness_auc_targeted	0.05142857142857143	Robustness AUC
targeted removal
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	401	transitivity	0.125	Transitivity
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	401	largest_component_prop	0.11428571428571428	Largest component
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	401	natural_connectivity	1.45650244478882	Natural connectivity
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	401	robustness_auc_random	0.07035714285714285	Robustness AUC
random removal
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	401	robustness_auc_targeted	0.03035714285714285	Robustness AUC
targeted removal
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	401	transitivity	0.8139534883720929	Transitivity
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	402	largest_component_prop	0.4714285714285714	Largest component
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	402	natural_connectivity	0.8743028342229007	Natural connectivity
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	402	robustness_auc_random	0.20857142857142855	Robustness AUC
random removal
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	402	robustness_auc_targeted	0.05214285714285715	Robustness AUC
targeted removal
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	402	transitivity	0.168	Transitivity
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	402	largest_component_prop	0.34285714285714286	Largest component
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	402	natural_connectivity	1.0359392685093969	Natural connectivity
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	402	robustness_auc_random	0.10892857142857144	Robustness AUC
random removal
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	402	robustness_auc_targeted	0.0375	Robustness AUC
targeted removal
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	402	transitivity	0.4864864864864865	Transitivity
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	403	largest_component_prop	0.5285714285714286	Largest component
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	403	natural_connectivity	0.9108480672147086	Natural connectivity
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	403	robustness_auc_random	0.2007142857142857	Robustness AUC
random removal
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	403	robustness_auc_targeted	0.05142857142857143	Robustness AUC
targeted removal
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	403	transitivity	0.11194029850746268	Transitivity
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	403	largest_component_prop	0.18571428571428572	Largest component
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	403	natural_connectivity	1.0624405247656248	Natural connectivity
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	403	robustness_auc_random	0.085	Robustness AUC
random removal
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	403	robustness_auc_targeted	0.03428571428571429	Robustness AUC
targeted removal
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	403	transitivity	0.43199999999999994	Transitivity
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	404	largest_component_prop	0.4714285714285714	Largest component
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	404	natural_connectivity	0.8414353724398564	Natural connectivity
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	404	robustness_auc_random	0.09571428571428572	Robustness AUC
random removal
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	404	robustness_auc_targeted	0.04571428571428572	Robustness AUC
targeted removal
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	404	transitivity	0.1926605504587156	Transitivity
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	404	largest_component_prop	0.4	Largest component
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	404	natural_connectivity	1.054937569212774	Natural connectivity
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	404	robustness_auc_random	0.11857142857142858	Robustness AUC
random removal
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	404	robustness_auc_targeted	0.05464285714285714	Robustness AUC
targeted removal
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	404	transitivity	0.3879310344827587	Transitivity
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	405	largest_component_prop	0.5428571428571428	Largest component
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	405	natural_connectivity	0.9983770590622808	Natural connectivity
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	405	robustness_auc_random	0.18571428571428572	Robustness AUC
random removal
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	405	robustness_auc_targeted	0.04678571428571428	Robustness AUC
targeted removal
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	405	transitivity	0.12962962962962962	Transitivity
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	405	largest_component_prop	0.4428571428571429	Largest component
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	405	natural_connectivity	0.8488606211324812	Natural connectivity
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	405	robustness_auc_random	0.14	Robustness AUC
random removal
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	405	robustness_auc_targeted	0.04285714285714286	Robustness AUC
targeted removal
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	405	transitivity	0.4	Transitivity
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	406	largest_component_prop	0.5857142857142857	Largest component
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	406	natural_connectivity	0.7528681334273317	Natural connectivity
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	406	robustness_auc_random	0.2042857142857143	Robustness AUC
random removal
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	406	robustness_auc_targeted	0.05214285714285714	Robustness AUC
targeted removal
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	406	transitivity	0.06	Transitivity
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	406	largest_component_prop	0.4142857142857143	Largest component
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	406	natural_connectivity	0.804178078878234	Natural connectivity
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	406	robustness_auc_random	0.1642857142857143	Robustness AUC
random removal
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	406	robustness_auc_targeted	0.04142857142857142	Robustness AUC
targeted removal
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	406	transitivity	0.32926829268292684	Transitivity
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	407	largest_component_prop	0.5285714285714286	Largest component
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	407	natural_connectivity	0.8497956116306669	Natural connectivity
