dataset	count_matrix	matrix_file	matrix_name	lookup_source_path	lookup_source_label	matrix_taxon	matrix_taxon_clean	source_path	source_label	phylum	class	order	family	genus	species	genus_clean	family_clean	genus_missing	family_missing	lookup_type	taxon_id_clean	species_clean	match_mode	taxon_id
interior_impaired	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/results/01_prepare_network_matrices_20260619_180455/matrices/interior_impaired_counts_common_top200.tsv	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	AB300128.1.1329	AB300128.1.1329	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	Chloroflexi	Dehalococcoidia	t0.6.f	t0.6.f	t0.6.f	uncultured_bacterium	t0.6.f	t0.6.f	FALSE	FALSE	phyloseq	NA	uncultured_bacterium	clean_taxon_id	AB300128.1.1329
interior_impaired	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/results/01_prepare_network_matrices_20260619_180455/matrices/interior_impaired_counts_common_top200.tsv	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	AB448791.1.904	AB448791.1.904	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	Crenarchaeota	Bathyarchaeia	Bathyarchaeia	Bathyarchaeia	Bathyarchaeia	uncultured_miscellaneous	Bathyarchaeia	Bathyarchaeia	FALSE	FALSE	phyloseq	NA	uncultured_miscellaneous	clean_taxon_id	AB448791.1.904
interior_impaired	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/results/01_prepare_network_matrices_20260619_180455/matrices/interior_impaired_counts_common_top200.tsv	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	AB622941.1.1314	AB622941.1.1314	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Pseudolabrys	NA	Pseudolabrys	Xanthobacteraceae	FALSE	FALSE	phyloseq	NA	NA	clean_taxon_id	AB622941.1.1314
interior_impaired	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/results/01_prepare_network_matrices_20260619_180455/matrices/interior_impaired_counts_common_top200.tsv	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	AB694385.1.1409	AB694385.1.1409	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	Proteobacteria	Gammaproteobacteria	EPR3968-O8a-Bc78	EPR3968-O8a-Bc78	EPR3968-O8a-Bc78	NA	EPR3968-O8a-Bc78	EPR3968-O8a-Bc78	FALSE	FALSE	phyloseq	NA	NA	clean_taxon_id	AB694385.1.1409
interior_impaired	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/results/01_prepare_network_matrices_20260619_180455/matrices/interior_impaired_counts_common_top200.tsv	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	AB806700.1.1497	AB806700.1.1497	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	Desulfobacterota	Desulfobacteria	Desulfatiglandales	Desulfatiglandaceae	Desulfatiglans	NA	Desulfatiglans	Desulfatiglandaceae	FALSE	FALSE	phyloseq	NA	NA	clean_taxon_id	AB806700.1.1497
interior_impaired	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/results/01_prepare_network_matrices_20260619_180455/matrices/interior_impaired_counts_common_top200.tsv	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	AB806704.1.1485	AB806704.1.1485	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	Desulfobacterota	Desulfobacteria	Desulfobacterales	Desulfosarcinaceae	Sva0081_sediment_group	uncultured_Desulfobacteraceae	Sva0081_sediment_group	Desulfosarcinaceae	FALSE	FALSE	phyloseq	NA	uncultured_Desulfobacteraceae	clean_taxon_id	AB806704.1.1485
interior_impaired	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/results/01_prepare_network_matrices_20260619_180455/matrices/interior_impaired_counts_common_top200.tsv	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	AB858577.1.1407	AB858577.1.1407	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	Desulfobacterota	Desulfobacteria	Desulfobacterales	Desulfosarcinaceae	Sva0081_sediment_group	NA	Sva0081_sediment_group	Desulfosarcinaceae	FALSE	FALSE	phyloseq	NA	NA	clean_taxon_id	AB858577.1.1407
interior_impaired	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/results/01_prepare_network_matrices_20260619_180455/matrices/interior_impaired_counts_common_top200.tsv	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	AF254399.1.1489	AF254399.1.1489	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	Calditrichota	Calditrichia	Calditrichales	Calditrichaceae	Calorithrix	uncultured_bacterium	Calorithrix	Calditrichaceae	FALSE	FALSE	phyloseq	NA	uncultured_bacterium	clean_taxon_id	AF254399.1.1489
interior_impaired	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/results/01_prepare_network_matrices_20260619_180455/matrices/interior_impaired_counts_common_top200.tsv	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	AM039960.1.1519	AM039960.1.1519	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	Desulfobacterota	Desulfobacteria	Desulfobacterales	Desulfosarcinaceae	Sva0081_sediment_group	NA	Sva0081_sediment_group	Desulfosarcinaceae	FALSE	FALSE	phyloseq	NA	NA	clean_taxon_id	AM039960.1.1519
interior_impaired	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/results/01_prepare_network_matrices_20260619_180455/matrices/interior_impaired_counts_common_top200.tsv	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	AM745219.1.1602	AM745219.1.1602	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	Desulfobacterota	Desulfobacteria	Desulfobacterales	Desulfosarcinaceae	SEEP-SRB1	NA	SEEP-SRB1	Desulfosarcinaceae	FALSE	FALSE	phyloseq	NA	NA	clean_taxon_id	AM745219.1.1602
interior_impaired	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/results/01_prepare_network_matrices_20260619_180455/matrices/interior_impaired_counts_common_top200.tsv	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	AM882598.1.1523	AM882598.1.1523	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	Desulfobacterota	Desulfobacteria	Desulfobacterales	Desulfosarcinaceae	Sva0081_sediment_group	NA	Sva0081_sediment_group	Desulfosarcinaceae	FALSE	FALSE	phyloseq	NA	NA	clean_taxon_id	AM882598.1.1523
interior_impaired	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/results/01_prepare_network_matrices_20260619_180455/matrices/interior_impaired_counts_common_top200.tsv	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	AM935174.1.1396	AM935174.1.1396	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	Gemmatimonadota	BD2-11_terrestrial_group	BD2-11_terrestrial_group	BD2-11_terrestrial_group	BD2-11_terrestrial_group	NA	BD2-11_terrestrial_group	BD2-11_terrestrial_group	FALSE	FALSE	phyloseq	NA	NA	clean_taxon_id	AM935174.1.1396
interior_impaired	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/results/01_prepare_network_matrices_20260619_180455/matrices/interior_impaired_counts_common_top200.tsv	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	AY454607.1.1049	AY454607.1.1049	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	Crenarchaeota	Bathyarchaeia	Bathyarchaeia	Bathyarchaeia	Bathyarchaeia	NA	Bathyarchaeia	Bathyarchaeia	FALSE	FALSE	phyloseq	NA	NA	clean_taxon_id	AY454607.1.1049
interior_impaired	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/results/01_prepare_network_matrices_20260619_180455/matrices/interior_impaired_counts_common_top200.tsv	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	AY584740.1.1231	AY584740.1.1231	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	Chloroflexi	Dehalococcoidia	Dehalococcoidia	Dehalococcoidia	Dehalococcoidia	uncultured_bacterium	Dehalococcoidia	Dehalococcoidia	FALSE	FALSE	phyloseq	NA	uncultured_bacterium	clean_taxon_id	AY584740.1.1231
interior_impaired	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/results/01_prepare_network_matrices_20260619_180455/matrices/interior_impaired_counts_common_top200.tsv	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	CP013099.3645030.3646539	CP013099.3645030.3646539	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	Proteobacteria	Gammaproteobacteria	Tenderiales	Tenderiaceae	Candidatus_Tenderia	Candidatus_Tenderia	Candidatus_Tenderia	Tenderiaceae	FALSE	FALSE	phyloseq	NA	Candidatus_Tenderia	clean_taxon_id	CP013099.3645030.3646539
interior_impaired	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/results/01_prepare_network_matrices_20260619_180455/matrices/interior_impaired_counts_common_top200.tsv	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	CP016268.790030.791574	CP016268.790030.791574	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	Proteobacteria	Gammaproteobacteria	Steroidobacterales	Woeseiaceae	Woeseia	Woeseia_oceani	Woeseia	Woeseiaceae	FALSE	FALSE	phyloseq	NA	Woeseia_oceani	clean_taxon_id	CP016268.790030.791574
interior_impaired	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/results/01_prepare_network_matrices_20260619_180455/matrices/interior_impaired_counts_common_top200.tsv	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	DQ363780.1.954	DQ363780.1.954	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	Crenarchaeota	Bathyarchaeia	Bathyarchaeia	Bathyarchaeia	Bathyarchaeia	uncultured_miscellaneous	Bathyarchaeia	Bathyarchaeia	FALSE	FALSE	phyloseq	NA	uncultured_miscellaneous	clean_taxon_id	DQ363780.1.954
interior_impaired	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/results/01_prepare_network_matrices_20260619_180455/matrices/interior_impaired_counts_common_top200.tsv	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	DQ431896.1.1372	DQ431896.1.1372	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	Chloroflexi	Anaerolineae	SBR1031	SBR1031	SBR1031	uncultured_bacterium	SBR1031	SBR1031	FALSE	FALSE	phyloseq	NA	uncultured_bacterium	clean_taxon_id	DQ431896.1.1372
interior_impaired	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/results/01_prepare_network_matrices_20260619_180455/matrices/interior_impaired_counts_common_top200.tsv	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	DQ811792.1.1512	DQ811792.1.1512	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	SAR324_clade(Marine_group_B)	SAR324_clade(Marine_group_B)	SAR324_clade(Marine_group_B)	SAR324_clade(Marine_group_B)	SAR324_clade(Marine_group_B)	uncultured_delta	SAR324_clade_Marine_group_B_	SAR324_clade(Marine_group_B)	FALSE	FALSE	phyloseq	NA	uncultured_delta	clean_taxon_id	DQ811792.1.1512
interior_impaired	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/results/01_prepare_network_matrices_20260619_180455/matrices/interior_impaired_counts_common_top200.tsv	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	DQ811807.1.1529	DQ811807.1.1529	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	Desulfobacterota	Desulfobacteria	Desulfobacterales	Desulfosarcinaceae	Desulfatitalea	uncultured_delta	Desulfatitalea	Desulfosarcinaceae	FALSE	FALSE	phyloseq	NA	uncultured_delta	clean_taxon_id	DQ811807.1.1529
interior_impaired	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/results/01_prepare_network_matrices_20260619_180455/matrices/interior_impaired_counts_common_top200.tsv	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	DQ811808.1.1527	DQ811808.1.1527	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	MBNT15	MBNT15	MBNT15	MBNT15	MBNT15	uncultured_Syntrophobacteraceae	MBNT15	MBNT15	FALSE	FALSE	phyloseq	NA	uncultured_Syntrophobacteraceae	clean_taxon_id	DQ811808.1.1527
interior_impaired	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/results/01_prepare_network_matrices_20260619_180455/matrices/interior_impaired_counts_common_top200.tsv	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	DQ811817.1.1511	DQ811817.1.1511	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	Desulfobacterota	Desulfobacteria	Desulfobacterales	Desulfosarcinaceae	Sva0081_sediment_group	NA	Sva0081_sediment_group	Desulfosarcinaceae	FALSE	FALSE	phyloseq	NA	NA	clean_taxon_id	DQ811817.1.1511
interior_impaired	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/results/01_prepare_network_matrices_20260619_180455/matrices/interior_impaired_counts_common_top200.tsv	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	DQ811819.1.1523	DQ811819.1.1523	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	Desulfobacterota	Desulfobaccia	Desulfobaccales	Desulfobaccaceae	Desulfobacca	uncultured_delta	Desulfobacca	Desulfobaccaceae	FALSE	FALSE	phyloseq	NA	uncultured_delta	clean_taxon_id	DQ811819.1.1523
interior_impaired	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/results/01_prepare_network_matrices_20260619_180455/matrices/interior_impaired_counts_common_top200.tsv	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	DQ811831.1.1528	DQ811831.1.1528	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	Desulfobacterota	Desulfobacteria	Desulfatiglandales	Desulfatiglandaceae	Desulfatiglans	NA	Desulfatiglans	Desulfatiglandaceae	FALSE	FALSE	phyloseq	NA	NA	clean_taxon_id	DQ811831.1.1528
interior_impaired	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/results/01_prepare_network_matrices_20260619_180455/matrices/interior_impaired_counts_common_top200.tsv	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	DQ811880.1.1473	DQ811880.1.1473	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	Chloroflexi	Anaerolineae	SBR1031	SBR1031	SBR1031	NA	SBR1031	SBR1031	FALSE	FALSE	phyloseq	NA	NA	clean_taxon_id	DQ811880.1.1473
interior_impaired	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/results/01_prepare_network_matrices_20260619_180455/matrices/interior_impaired_counts_common_top200.tsv	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	DQ811936.1.1499	DQ811936.1.1499	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	Calditrichota	Calditrichia	Calditrichales	Calditrichaceae	Caldithrix	uncultured_Deferribacteres	Caldithrix	Calditrichaceae	FALSE	FALSE	phyloseq	NA	uncultured_Deferribacteres	clean_taxon_id	DQ811936.1.1499
interior_impaired	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/results/01_prepare_network_matrices_20260619_180455/matrices/interior_impaired_counts_common_top200.tsv	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	DQ831554.1.1518	DQ831554.1.1518	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	Desulfobacterota	Desulfobacteria	Desulfobacterales	Desulfosarcinaceae	Sva0081_sediment_group	NA	Sva0081_sediment_group	Desulfosarcinaceae	FALSE	FALSE	phyloseq	NA	NA	clean_taxon_id	DQ831554.1.1518
interior_impaired	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/results/01_prepare_network_matrices_20260619_180455/matrices/interior_impaired_counts_common_top200.tsv	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	EF125387.1.1524	EF125387.1.1524	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	Desulfobacterota	Desulfobacteria	Desulfobacterales	Desulfosarcinaceae	Sva0081_sediment_group	NA	Sva0081_sediment_group	Desulfosarcinaceae	FALSE	FALSE	phyloseq	NA	NA	clean_taxon_id	EF125387.1.1524
interior_impaired	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/results/01_prepare_network_matrices_20260619_180455/matrices/interior_impaired_counts_common_top200.tsv	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	EF125448.1.1512	EF125448.1.1512	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	Planctomycetota	Phycisphaerae	MSBL9	SG8-4	SG8-4	NA	SG8-4	SG8-4	FALSE	FALSE	phyloseq	NA	NA	clean_taxon_id	EF125448.1.1512
interior_impaired	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/results/01_prepare_network_matrices_20260619_180455/matrices/interior_impaired_counts_common_top200.tsv	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	EF999356.1.1505	EF999356.1.1505	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	Proteobacteria	Gammaproteobacteria	Steroidobacterales	Woeseiaceae	Woeseia	NA	Woeseia	Woeseiaceae	FALSE	FALSE	phyloseq	NA	NA	clean_taxon_id	EF999356.1.1505
interior_impaired	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/results/01_prepare_network_matrices_20260619_180455/matrices/interior_impaired_counts_common_top200.tsv	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	EU245402.1.1490	EU245402.1.1490	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	Acidobacteriota	Aminicenantia	Aminicenantales	Aminicenantales	Aminicenantales	uncultured_organism	Aminicenantales	Aminicenantales	FALSE	FALSE	phyloseq	NA	uncultured_organism	clean_taxon_id	EU245402.1.1490
interior_impaired	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/results/01_prepare_network_matrices_20260619_180455/matrices/interior_impaired_counts_common_top200.tsv	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	EU245945.1.1484	EU245945.1.1484	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	Zixibacteria	Zixibacteria	Zixibacteria	Zixibacteria	Zixibacteria	uncultured_organism	Zixibacteria	Zixibacteria	FALSE	FALSE	phyloseq	NA	uncultured_organism	clean_taxon_id	EU245945.1.1484
interior_impaired	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/results/01_prepare_network_matrices_20260619_180455/matrices/interior_impaired_counts_common_top200.tsv	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	EU487995.1.1518	EU487995.1.1518	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	Gemmatimonadota	MD2902-B12	MD2902-B12	MD2902-B12	MD2902-B12	uncultured_bacterium	MD2902-B12	MD2902-B12	FALSE	FALSE	phyloseq	NA	uncultured_bacterium	clean_taxon_id	EU487995.1.1518
interior_impaired	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/results/01_prepare_network_matrices_20260619_180455/matrices/interior_impaired_counts_common_top200.tsv	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	EU488328.1.1485	EU488328.1.1485	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	Bacteroidota	Bacteroidia	Bacteroidales	SB-5	SB-5	uncultured_bacterium	SB-5	SB-5	FALSE	FALSE	phyloseq	NA	uncultured_bacterium	clean_taxon_id	EU488328.1.1485
interior_impaired	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/results/01_prepare_network_matrices_20260619_180455/matrices/interior_impaired_counts_common_top200.tsv	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	EU491860.1.1478	EU491860.1.1478	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	Latescibacterota	Latescibacterota	Latescibacterota	Latescibacterota	Latescibacterota	uncultured_Latescibacteria	Latescibacterota	Latescibacterota	FALSE	FALSE	phyloseq	NA	uncultured_Latescibacteria	clean_taxon_id	EU491860.1.1478
interior_impaired	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/results/01_prepare_network_matrices_20260619_180455/matrices/interior_impaired_counts_common_top200.tsv	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	EU491875.1.1464	EU491875.1.1464	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	Proteobacteria	Gammaproteobacteria	EPR3968-O8a-Bc78	EPR3968-O8a-Bc78	EPR3968-O8a-Bc78	uncultured_bacterium	EPR3968-O8a-Bc78	EPR3968-O8a-Bc78	FALSE	FALSE	phyloseq	NA	uncultured_bacterium	clean_taxon_id	EU491875.1.1464
interior_impaired	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/results/01_prepare_network_matrices_20260619_180455/matrices/interior_impaired_counts_common_top200.tsv	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	EU652571.1.1503	EU652571.1.1503	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	Proteobacteria	Gammaproteobacteria	Nitrosococcales	Nitrosococcaceae	AqS1	uncultured_bacterium	AqS1	Nitrosococcaceae	FALSE	FALSE	phyloseq	NA	uncultured_bacterium	clean_taxon_id	EU652571.1.1503
interior_impaired	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/results/01_prepare_network_matrices_20260619_180455/matrices/interior_impaired_counts_common_top200.tsv	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	EU652611.1.1524	EU652611.1.1524	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	Desulfobacterota	Desulfobacteria	Desulfobacterales	Desulfosarcinaceae	Sva0081_sediment_group	NA	Sva0081_sediment_group	Desulfosarcinaceae	FALSE	FALSE	phyloseq	NA	NA	clean_taxon_id	EU652611.1.1524
interior_impaired	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/results/01_prepare_network_matrices_20260619_180455/matrices/interior_impaired_counts_common_top200.tsv	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	EU734985.1.1485	EU734985.1.1485	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidetes_BD2-2	Bacteroidetes_BD2-2	NA	Bacteroidetes_BD2-2	Bacteroidetes_BD2-2	FALSE	FALSE	phyloseq	NA	NA	clean_taxon_id	EU734985.1.1485
interior_impaired	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/results/01_prepare_network_matrices_20260619_180455/matrices/interior_impaired_counts_common_top200.tsv	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	FJ203584.1.1459	FJ203584.1.1459	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	Proteobacteria	Gammaproteobacteria	Steroidobacterales	Woeseiaceae	Woeseia	NA	Woeseia	Woeseiaceae	FALSE	FALSE	phyloseq	NA	NA	clean_taxon_id	FJ203584.1.1459
